id,binance_order_id,pair,direction,status,entry_price,exit_price,current_price,investment,leverage,notional_value,quantity,confidence,entry_gap,entry_ema_gap_5_8,entry_rsi,entry_adx,entry_adx_prev,entry_ema5_stretch,entry_price_vs_ema5_pct,entry_macro_trend,entry_ema20_slope,entry_btc_ema20_slope,entry_btc_adx,entry_btc_adx_prev,entry_btc_rsi,entry_btc_rsi_prev,entry_global_volume_ratio,entry_pair_volume_ratio,entry_bull_pct,entry_bear_pct,entry_range_position,entry_adx_delta,entry_quality_score,entry_btc_regime,exit_btc_regime,entry_btc_regime_started_at,entry_btc_trend_gap_pct,entry_pos_di,entry_neg_di,entry_atr_pct,entry_ema50_slope,entry_funding_rate,entry_pair_ema20_ema50_gap_pct,entry_pair_volume_24h_usd,exit_pair_ema20_ema50_gap_pct,exit_btc_trend_gap_pct,first_cross_ema13_at,first_cross_ema13_pnl_pct,confirmed_cross_ema13_at,confirmed_cross_ema13_pnl_pct,first_cross_ema20_at,first_cross_ema20_pnl_pct,confirmed_cross_ema20_at,confirmed_cross_ema20_pnl_pct,entry_fee,exit_fee,total_fee,pnl,pnl_percentage,peak_pnl,trough_pnl,high_price_since_entry,low_price_since_entry,peak_ema5_gap,peak_ema5_dist_pct,peak_ema5_slope_pct,peak_reached_at,trough_reached_at,trough_ema5_dist_pct,ema5_went_negative,current_tp_level,dynamic_tp_target,no_expansion_last_check,signal_active_at_close,exit_slippage_pct,closing_in_progress,close_initiated_at,protective_sl_order_id,protective_tp_order_id,cell_multiplier,cell_multiplier_source,cell_multiplier_capped,ema13_strict_held_pnl_pct,trailing_first_pullback_pnl_pct,trailing_pullback_resets,trailing_confirmed_at,exit_price_vs_ema5_pct,exit_ema5_slope_pct,exit_ema5_crossed,post_exit_running_high,post_exit_running_low,post_exit_running_peak_at,post_exit_running_trough_at,post_exit_peak_pnl,post_exit_trough_pnl,post_exit_peak_minutes,post_exit_trough_minutes,post_exit_signal_lost_minutes,post_exit_pnl_at_signal_lost,post_exit_final_pnl,post_exit_peak_before_signal_lost,post_exit_rsi_exit_minutes,post_exit_rsi_exit_pnl,post_exit_rsi3_exit_minutes,post_exit_rsi3_exit_pnl,post_exit_signal_regained_minutes,post_exit_pnl_at_signal_regained,post_exit_floor_before_signal_regain,phantom_be_l1_triggered_at,phantom_be_l1_would_exit_pnl,phantom_be_l2_triggered_at,phantom_be_l2_would_exit_pnl,phantom_tick_a_triggered_at,phantom_tick_a_pnl,phantom_tick_b_triggered_at,phantom_tick_b_pnl,phantom_tick_c_triggered_at,phantom_tick_c_pnl,phantom_tick_d_triggered_at,phantom_tick_d_pnl,phantom_tick_e_triggered_at,phantom_tick_e_pnl,phantom_tick_f_triggered_at,phantom_tick_f_pnl,phantom_tick_g_triggered_at,phantom_tick_g_pnl,signal_lost_flagged,signal_lost_flag_pnl,signal_lost_flagged_at,fl1_origin,fl2_flagged,fl2_flagged_at,fl2_flag_pnl,regime_neutral_hit_at,regime_neutral_pnl,regime_comeback_at,regime_comeback_pnl,regime_opposite_at,regime_opposite_pnl,first_rsi2_pnl,first_rsi2_minutes,first_rsi3_pnl,first_rsi3_minutes,opened_at,closed_at,close_reason,entry_order_type,exit_order_type,is_paper,notes
23,,JASMYUSDT,SHORT,CLOSED,0.00712,0.007091,0.007091,231.59080582416283,20.0,4631.816116483256,650535.9714161877,VERY_STRONG,0.76,0.2106,26.72,35.186,33.3157,0.3267,-0.3257,BEARISH,-0.319,-0.071,21.1253,19.2612,36.2,38.0,0.7261,0.8905,16.3,83.7,9.9,1.8703,2.0,HEALTHY_BEAR,BEAR_EXHAUSTED,,-0.0458,10.071064699289952,39.66237776235214,0.4364,-0.4317,5e-05,-0.7476,52151227.013956,,-0.1934,,,,,,,,,2.084317252417465,2.075827757990484,4.160145010407949,14.70539816066118,0.317486657303364,0.6547169943820117,-0.44128160112360554,0.00712,0.007067,0.0,0.8713,-0.5243,2026-05-10T20:45:34.561667,2026-05-10T20:35:27.911022,0.0308,NEVER,2,1.0,,True,,False,,,,1.0,,False,,0.3034353932584183,1,2026-05-10T20:47:43.514195,0.5299,-0.5243,True,0.00709,0.007002,2026-05-10T20:47:43.907527,2026-05-10T20:49:32.312868,1.5673,0.3313,0.0,1.81,,,0.6263,,,,,,,,,2026-05-10T20:45:05.495327,,,,2026-05-10T20:51:04.774221,0.7246,2026-05-10T20:50:44.382625,1.0617,2026-05-10T20:50:44.382625,1.0617,2026-05-10T20:51:04.774221,0.7246,2026-05-10T20:51:04.774221,0.7246,2026-05-10T20:51:04.774221,0.7246,2026-05-10T20:51:04.774221,0.7246,False,,,,False,,,,,,,,,,,,,2026-05-10T20:31:33,2026-05-10T20:47:43.529475,TRAILING_STOP L2,TAKER_FALLBACK,TAKER,True,
22,,SOLUSDT,SHORT,CLOSED,95.57,94.18,94.18,231.59080582416283,20.0,4631.816116483256,48.465168112203166,VERY_STRONG,0.3041,0.1165,38.95,30.1638,30.0005,0.1209,-0.1208,BEARISH,-0.1432,-0.071,21.1253,19.2612,36.2,38.0,0.7261,0.7171,16.3,83.7,19.9,0.1632,3.0,HEALTHY_BEAR,BEAR_EXHAUSTED,,-0.0458,14.65315900460203,28.626316283410073,0.3067,0.1883,5e-05,0.2568,1872145205.0953,,-0.2999,,,,,,,,,2.084317252417465,2.0540022897632824,4.1383195421807475,63.22826413378099,1.365085800983558,2.0664580935439867,-0.10046824317254904,95.57,93.51,0.0,2.1332,-0.4176,2026-05-10T20:49:31.233796,2026-05-10T20:31:14.424313,0.278,NEVER,5,2.5,,True,,False,,,,1.0,,False,,1.4697682327090038,0,,0.9354,-0.6888,True,95.48,94.06,2026-05-10T21:30:29.111774,2026-05-10T20:54:05.333596,1.49,0.0042,39.13,2.74,35.1,0.5064,0.0356,1.49,5.31,1.2807,9.92,0.8517,,,,2026-05-10T20:44:35.767419,,2026-05-10T20:45:28.454340,,2026-05-10T20:51:30.585890,1.1028,2026-05-10T20:51:21.158120,1.3644,2026-05-10T20:51:21.158120,1.3644,2026-05-10T20:51:21.158120,1.3644,2026-05-10T20:51:21.158120,1.3644,2026-05-10T20:51:21.158120,1.3644,2026-05-10T20:51:27.470472,1.1238,False,,,,False,,,,,,,,,,,0.0042,6.72,2026-05-10T20:31:13,2026-05-10T20:51:20.825454,TRAILING_STOP L5,TAKER_FALLBACK,TAKER,True,
21,,HBARUSDT,LONG,CLOSED,0.09943,0.09863,0.09867,248.58667903674598,40.0,9943.467161469838,100004.69839555303,VERY_STRONG,0.5376,0.1483,64.3,27.5385,27.3033,0.1874,0.1877,BULLISH,0.2565,0.0335,15.0662,15.4004,56.9,57.8,0.357,0.8965,76.7,14.0,85.8,0.2352,2.0,CHOPPY_WEAK,CHOPPY_WEAK,,0.1083,27.629224537737578,14.683327987519027,0.4521,0.6737,0.0001,1.0786,46950653.00501,,0.098,2026-05-10T19:44:41.486524,-0.6127,,,2026-05-10T19:51:19.543777,-0.8138,,,4.474560222661427,4.438558531239028,8.913118753900456,-88.91687747034379,-0.8942240772402786,0.0507392135170484,-0.8942240772402786,0.09957,0.09943,0.0,0.428,0.466,2026-05-10T19:37:15.856888,2026-05-10T19:51:20.582348,-0.4089,ENDED_NEG,1,0.5,,True,,False,,,,2.0,STRETCH_0.16-0.20,False,-0.6127456502061818,,0,,-0.4089,-0.1555,True,0.09897,0.09676,2026-05-10T20:09:43.820876,2026-05-10T20:33:13.719361,-0.5526,-2.7753,18.38,41.88,0.56,-0.975,-2.5742,0.0,25.09,-1.9405,2.8,-1.0555,,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,2026-05-10T19:40:14.633241,-0.2006,2026-05-10T19:41:21.773199,-0.1905,,,-0.5223,8.89,,,2026-05-10T19:36:22,2026-05-10T19:51:20.585076,STOP_LOSS_WIDE L1,TAKER_FALLBACK,TAKER,True,
20,,WLDUSDT,LONG,CLOSED,0.2882,0.2894,0.2894,248.586679036746,40.0,9943.46716146984,34501.96794403136,VERY_STRONG,0.4848,0.1267,64.16,23.6584,23.4146,0.1937,0.1941,BULLISH,0.2188,0.039,15.544,15.7128,59.0,61.8,0.4491,0.6945,76.7,18.6,83.6,0.2438,4.0,CHOPPY_WEAK,CHOPPY_WEAK,,0.093,26.0825525069462,15.0480572082894,0.5905,0.7343,1.8e-05,1.1374,106192083.8543,,0.0972,2026-05-10T19:51:43.168916,-0.2981,,,2026-05-10T19:52:32.688670,-0.6102,,,4.474560222661428,4.493191285351204,8.967751508012633,32.43461002482427,0.3261901457321231,0.638332755031225,-0.6102376821651634,0.2903,0.2882,0.0,0.6283,0.0586,2026-05-10T20:09:13.341054,2026-05-10T19:52:32.688768,-0.5954,RECOVERED,2,1.0,,True,,False,,,,2.0,STRETCH_0.16-0.20,False,-0.2980950728660615,0.3261901457321231,1,,0.1695,0.2085,True,0.2898,0.2688,2026-05-10T20:10:21.208305,2026-05-10T20:50:07.312375,0.4652,-6.8214,0.14,39.91,3.9,-0.437,-5.5029,0.4652,6.22,-1.6514,6.22,-1.6514,,,,2026-05-10T20:08:44.177511,,,,2026-05-10T20:10:12.781928,0.3611,2026-05-10T20:10:12.781928,0.3611,2026-05-10T20:10:12.781928,0.3611,2026-05-10T20:10:12.781928,0.3611,2026-05-10T20:10:13.796616,0.3958,2026-05-10T20:10:25.262233,0.3611,2026-05-10T20:10:43.431836,0.2917,False,,,,False,,,2026-05-10T19:40:14.631154,0.1528,2026-05-10T19:41:21.771758,-0.09,,,-0.5756,29.26,-0.5062,25.93,2026-05-10T19:27:06,2026-05-10T20:10:10.461602,TRAILING_STOP L2,TAKER_FALLBACK,TAKER,True,
19,,TAOUSDT,LONG,CLOSED,331.58,328.92,328.92,248.586679036746,20.0,4971.73358073492,14.994069548027385,VERY_STRONG,0.3129,0.1109,64.1,29.9286,28.9602,0.6181,0.6219,BULLISH,0.1454,0.0309,15.5431,15.9105,61.2,58.4,0.4876,1.0643,72.1,20.9,85.1,0.9683,3.0,CHOPPY_WEAK,CHOPPY_WEAK,,0.0839,33.221688855776215,13.399731038466722,0.5399,0.5131,1.8e-05,0.8379,213285123.2,,0.0949,2026-05-10T19:50:26.720119,-0.5482,,,2026-05-10T19:51:43.484327,-0.7592,,,2.237280111330714,2.2193322100817254,4.45661232141244,-44.340837319164805,-0.8918586766391121,0.3862919958984381,-0.8918586766391121,333.16,331.58,0.0,0.9788,0.5664,2026-05-10T19:33:22.153975,2026-05-10T19:52:05.047156,-0.5101,ENDED_NEG,1,0.5,,True,,False,,,,1.0,,False,-0.5482049580794927,,0,,-0.5101,-0.0186,True,330.85,322.55,2026-05-10T20:09:07.352540,2026-05-10T20:33:15.801343,-0.3102,-2.8133,17.03,41.17,0.94,-0.9525,-2.1227,0.0,0.01,-0.8983,23.22,-1.3506,,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,2026-05-10T19:40:14.629703,-0.1201,2026-05-10T19:41:21.769098,-0.0599,,,-0.5452,26.26,-0.3884,5.9,2026-05-10T19:24:33,2026-05-10T19:52:05.051386,STOP_LOSS_WIDE L1,TAKER_FALLBACK,TAKER,True,
18,,QTUMUSDT,LONG,CLOSED,1.064,1.06,1.059,248.586679036746,40.0,9943.46716146984,9345.363873561879,STRONG_BUY,0.2193,0.0709,59.44,19.4824,18.8329,0.1809,0.1812,BULLISH,0.1121,0.0241,15.5431,15.9105,56.4,58.4,0.4277,0.4004,69.8,23.3,68.2,0.6495,2.0,CHOPPY_WEAK,CHOPPY_WEAK,,0.0765,27.329699050739748,15.397620419927346,0.5187,0.1636,1.8e-05,0.2035,49425277.315,,0.098,2026-05-10T19:33:48.104746,-0.2779,,,2026-05-10T19:47:29.080605,-0.3718,,,4.474560222661428,4.457738567689017,8.932298790350444,-46.31375428459799,-0.4657706766917296,0.4736560150375944,-0.6536560150375945,1.07,1.064,0.0,0.4296,0.4028,2026-05-10T19:31:57.843147,2026-05-10T19:50:15.873913,-0.4559,ENDED_NEG,1,0.5,,False,,False,,,,2.0,STRETCH_0.16-0.20,False,-0.2778853383458648,,0,,-0.1566,-0.183,True,1.067,1.044,2026-05-10T20:01:44.148088,2026-05-10T20:33:16.936577,0.192,-1.9697,10.91,42.46,0.0,-0.4659,-1.8757,0.0,1.09,-0.6539,15.52,-0.184,,,,,,,,2026-05-10T20:02:36.792502,0.098,2026-05-10T20:02:46.922653,0.098,,,,,,,,,,,False,,,,False,,,2026-05-10T19:40:14.628147,-0.1839,2026-05-10T19:41:21.767124,-0.2779,,,,,-0.1839,23.25,2026-05-10T19:23:07,2026-05-10T19:50:49.244376,EMA13_CROSS_EXIT L1,TAKER_FALLBACK,TAKER,True,
17,,ONDOUSDT,LONG,CLOSED,0.4185,0.4198,0.4198,248.586679036746,40.0,9943.46716146984,23759.77816360774,STRONG_BUY,0.143,0.1415,61.1,17.4542,17.1701,0.4372,0.4391,BULLISH,0.1153,0.0241,15.5431,15.9105,56.4,58.4,0.4277,0.624,69.8,23.3,86.7,0.2841,1.0,CHOPPY_WEAK,CHOPPY_WEAK,,0.0765,28.86608338205365,18.788466007170594,0.4537,-0.2022,1.8e-05,-0.1021,151037030.18095,,0.1009,2026-05-10T19:51:29.311038,-0.3766,,,2026-05-10T19:51:40.962307,-0.4483,,,4.474560222661428,4.4884596928871385,8.963019915548568,21.924691697142052,0.2204934289127893,0.5309868578255654,-0.5915663082437254,0.4211,0.4185,0.0,0.5258,0.214,2026-05-10T20:10:05.419889,2026-05-10T19:53:03.000791,-0.3817,RECOVERED,2,1.0,,True,,False,,,,2.0,PAIR_60-65_15-18,False,-0.3766093189964107,0.2204934289127893,0,,0.2178,0.214,True,0.4201,0.4049,2026-05-10T20:10:24.248396,2026-05-10T20:50:07.312375,0.2923,-3.3397,0.15,39.87,5.05,-0.4962,-2.1689,0.2923,6.17,-1.0697,3.86,-0.2334,,,,2026-05-10T20:09:43.955953,,,,2026-05-10T20:10:15.143499,0.1967,2026-05-10T20:10:15.143499,0.1967,2026-05-10T20:10:15.143499,0.1967,2026-05-10T20:10:15.143499,0.1967,2026-05-10T20:10:15.143499,0.1967,2026-05-10T20:10:15.143499,0.1967,2026-05-10T20:10:40.403991,0.2445,False,,,,False,,,2026-05-10T19:40:14.625878,-0.1139,2026-05-10T19:41:21.765389,-0.1378,,,-0.1139,18.04,-0.4721,30.25,2026-05-10T19:22:47,2026-05-10T20:10:14.808983,TRAILING_STOP L2,TAKER_FALLBACK,TAKER,True,
16,,WLDUSDT,LONG,CLOSED,0.2846,0.2856,0.2856,225.52546142710702,40.0,9021.018457084281,31697.18361589698,VERY_STRONG,0.3435,0.0986,59.35,28.4796,28.3784,0.2155,0.216,BULLISH,0.1554,0.0303,22.0694,21.6148,57.8,55.2,0.6337,0.4581,60.5,30.2,86.5,0.1012,5.0,HEALTHY_BULL,CHOPPY_FLAT,,0.1955,26.833844345156006,14.513987296446476,0.6683,0.6885,5e-05,1.1574,98780454.8821,,0.1701,2026-05-10T18:17:24.722967,-0.4845,,,2026-05-10T18:17:41.220408,-0.6249,,,1.6237833222751705,4.07372203831508,5.697505360590251,25.999678255306762,0.28821222768798344,0.49893956430076963,-0.7303032326071724,0.2862,0.2846,0.0,0.6864,0.287,2026-05-10T18:21:23.236057,2026-05-10T18:17:43.269405,-0.4079,RECOVERED,1,0.5,,True,,False,,,,2.0,STRETCH_0.20-0.25,False,-0.4844546732255918,0.28821222768798344,0,,0.4778,0.287,True,0.2869,0.2832,2026-05-10T18:31:22.792015,2026-05-10T19:01:37.234455,0.7452,-0.5549,9.97,40.21,41.05,-0.309,0.0073,0.7452,14.41,0.5343,14.41,0.5343,,,,,,,,2026-05-10T18:22:51.962091,0.1478,2026-05-10T18:22:44.865662,0.2181,2026-05-10T18:22:49.932848,0.1127,2026-05-10T18:22:51.962091,0.1478,2026-05-10T18:22:52.977539,0.1478,2026-05-10T18:22:52.977539,0.1478,2026-05-10T18:23:22.354931,0.0424,False,,,,False,,,2026-05-10T18:17:18.598035,-0.4142,,,,,,,,,2026-05-10T18:15:39,2026-05-10T18:21:24.420103,TRAILING_STOP L1,MAKER,TAKER,True,
15,,MITOUSDT,LONG,CLOSED,0.07344,0.07285,0.0729,258.96993879217837,40.0,10358.797551687134,141051.1649194871,STRONG_BUY,0.6165,0.2706,63.46,16.7182,16.1957,0.5348,0.5376,BULLISH,0.3305,0.0473,21.1483,20.1365,56.9,62.1,0.9401,0.686,79.1,16.3,90.9,0.5225,3.0,HEALTHY_BULL,HEALTHY_BULL,,0.1962,22.415314165532436,13.881513314745582,0.8136,0.145,5e-05,0.3378,45204159.34637,,0.1959,,,,,,,,,4.66145889825921,4.624009813973085,9.285468712232294,-92.5056560147307,-0.8930153867102494,0.05971473311546703,-0.8930153867102494,0.07355,0.07344,0.0,0.8187,0.8793,2026-05-10T18:03:20.388340,2026-05-10T18:09:59.172975,-0.1414,ENDED_NEG,1,0.5,,True,,False,,,,2.0,PAIR_60-65_15-18,False,,,0,,-0.1414,0.6105,True,0.07371,0.07194,2026-05-10T18:37:57.206559,2026-05-10T18:28:04.410203,0.2776,-2.1325,27.96,18.08,,,-1.084,,,,3.31,-0.8389,,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-05-10T18:03:17,2026-05-10T18:09:59.175234,STOP_LOSS_WIDE L1,TAKER_FALLBACK,TAKER,True,
14,,DOGSUSDT,LONG,CLOSED,7.029e-05,6.972e-05,6.974e-05,258.96993879217837,40.0,10358.797551687134,147372279.8646626,STRONG_BUY,0.4767,0.2014,62.29,15.2169,14.8394,0.2811,0.2819,BULLISH,0.2488,0.0473,21.1483,20.1365,56.9,62.1,0.9401,0.8979,79.1,16.3,90.6,0.3775,4.0,HEALTHY_BULL,HEALTHY_BULL,,0.1962,26.18243388331194,17.409740597206035,0.5805,0.0449,5e-05,0.275,54594288.15034099,,0.1919,2026-05-10T18:12:02.854421,-0.7868,,,,,,,4.66145889825921,4.623657908473924,9.285116806733134,-93.28731632959125,-0.9005612462654757,0.0,-0.9005612462654757,7.032e-05,7.029e-05,0.0,,,,2026-05-10T18:12:39.977245,-0.3529,ENDED_NEG,1,0.5,,True,,False,,,,2.0,PAIR_60-65_15-18,False,-0.786798264333481,,0,,-0.3529,0.0886,True,7.021e-05,6.928e-05,2026-05-10T18:25:27.251732,2026-05-10T18:53:48.972136,-0.2038,-1.5269,12.78,41.14,0.63,-1.0147,-1.1428,0.0,0.01,-0.9152,16.4,-0.3745,,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,-0.2891,2.57,-0.801,9.24,2026-05-10T18:02:57,2026-05-10T18:12:39.979158,STOP_LOSS_WIDE L1,TAKER_FALLBACK,TAKER,True,
13,,NEARUSDT,LONG,CLOSED,1.594,1.6,1.6,252.0435511276029,40.0,10081.742045104116,6324.806803703962,STRONG_BUY,0.2604,0.078,64.3,15.385,13.5525,0.3765,0.378,BULLISH,0.1059,0.033,20.741,21.4621,59.1,60.0,1.4341,1.4833,65.1,25.6,87.0,1.8325,3.0,HEALTHY_BULL,CHOPPY_WEAK,,0.2013,26.684404140735275,11.6531769986164,0.3848,0.2278,5e-05,0.3475,68545102.411,,0.0872,2026-05-10T17:38:53.855704,-0.6544,,,,,,,4.536783920296852,4.553860898666853,9.090644818963705,28.858196003260105,0.28624215809284853,0.5997772898368819,-0.7170702634880808,1.605,1.594,0.0,0.3179,0.3824,2026-05-10T18:49:18.951198,2026-05-10T17:49:46.801241,-0.2045,ENDED_NEG,2,1.0,,True,,False,,,,2.0,PAIR_60-65_15-18,False,-0.6543632371392797,0.28624215809284853,1,,-0.0652,0.2825,True,1.614,1.598,2026-05-10T19:26:47.260500,2026-05-10T19:03:05.864206,1.1647,0.1609,34.96,11.27,,,1.0392,,3.97,0.3491,10.63,0.3491,,,,2026-05-10T18:44:39.408329,,,,2026-05-10T19:17:25.550839,0.6628,2026-05-10T18:52:20.204860,0.2237,2026-05-10T19:17:25.550839,0.6628,2026-05-10T18:52:20.204860,0.2237,2026-05-10T19:01:09.025680,0.3491,2026-05-10T18:52:21.213084,0.2237,2026-05-10T18:52:06.063267,0.2864,False,,,,False,,,2026-05-10T17:35:15.627707,-0.4035,2026-05-10T17:48:34.555066,-0.5289,2026-05-10T18:43:02.301585,0.2862,-0.4662,7.79,-0.4662,21.1,2026-05-10T17:30:15,2026-05-10T18:51:49.485444,TRAILING_STOP L2,TAKER_FALLBACK,TAKER,True,
12,,FARTCOINUSDT,LONG,CLOSED,0.262,0.2629,0.2629,252.0435511276029,40.0,10081.742045104116,38479.93146986304,STRONG_BUY,0.5324,0.2038,63.48,16.9143,16.0864,0.5016,0.5041,BULLISH,0.301,0.0324,20.741,21.4621,58.6,60.0,1.1505,1.1083,67.4,25.6,83.3,0.8278,3.0,HEALTHY_BULL,HEALTHY_BULL,,0.2006,27.19412506406827,15.404551250623577,0.7152,0.3609,5e-05,0.7234,44736056.2991,,0.1978,,,,,,,,,4.536783920296852,4.552368292542147,9.089152212839,25.542786110038197,0.2533568702290122,0.5585629770992289,-0.28075381679389333,0.2637,0.262,0.0,0.9382,0.8521,2026-05-10T17:33:40.270034,2026-05-10T17:29:12.615641,0.5396,NEVER,1,0.5,,True,,False,,,,2.0,PAIR_60-65_15-18,False,,0.329658396946561,0,,0.6368,0.8521,False,0.2667,0.2608,2026-05-10T18:16:27.891207,2026-05-10T17:40:07.121117,1.7039,-0.548,42.43,6.09,,,0.9787,,6.22,-0.5098,2.89,-0.2045,,,,2026-05-10T17:33:38.708574,,,,2026-05-10T17:34:28.632568,0.1772,2026-05-10T17:34:27.612513,0.1772,2026-05-10T17:34:27.612513,0.1772,2026-05-10T17:34:45.908082,0.139,2026-05-10T17:54:19.468040,0.368,2026-05-10T17:35:04.428093,0.1008,2026-05-10T17:35:14.615614,0.1008,False,,,,False,,,,,,,,,,,,,2026-05-10T17:28:49,2026-05-10T17:34:01.524120,TRAILING_STOP L1,TAKER_FALLBACK,TAKER,True,
11,,1000SHIBUSDT,LONG,CLOSED,0.006624,0.006654,0.006654,252.0435511276029,40.0,10081.742045104116,1522002.1203357663,VERY_STRONG,0.259,0.0767,63.48,25.1395,24.755,0.2636,0.2643,BULLISH,0.1246,0.0324,20.741,21.4621,58.6,60.0,1.1505,0.9015,67.4,25.6,87.6,0.3845,4.0,HEALTHY_BULL,CHOPPY_FLAT,,0.2006,26.45038301736112,14.199178737209664,0.3697,0.3687,5e-05,0.5532,55731848.61204,,0.1377,2026-05-10T17:45:35.662263,-0.4974,,,2026-05-10T17:46:00.539906,-0.588,,,4.536783920296852,4.557330948921385,9.094114869218238,36.56594874085553,0.3626947463768193,0.6795810688405902,-0.6030540458937094,0.006675,0.006624,0.0,0.481,0.1356,2026-05-10T18:25:20.212987,2026-05-10T17:46:00.707909,-0.2044,ENDED_NEG,2,1.0,,True,,False,,,,2.0,STRETCH_0.25-0.30,False,-0.4974252717391191,0.3626947463768193,1,,-0.0403,0.1521,True,0.006686,0.006605,2026-05-10T18:42:05.384562,2026-05-10T19:03:08.885909,0.846,-0.3768,5.2,26.26,24.46,-0.1957,0.2572,0.846,1.15,0.3931,8.91,0.4686,,,,2026-05-10T18:21:36.467225,,,,,,2026-05-10T18:47:25.348054,0.2723,2026-05-10T18:47:27.369489,0.2572,2026-05-10T18:47:25.348054,0.2723,2026-05-10T18:47:26.359588,0.2723,2026-05-10T18:47:28.382684,0.2723,2026-05-10T18:47:26.359588,0.2723,False,,,,False,,,2026-05-10T17:35:15.624823,-0.3163,2026-05-10T17:48:34.553269,-0.2107,,,-0.3767,10.67,-0.1956,5.12,2026-05-10T17:28:29,2026-05-10T18:36:53.094282,TRAILING_STOP L2,TAKER_FALLBACK,TAKER,True,
10,,SKYAIUSDT,LONG,CLOSED,0.5467000000000001,0.54215,0.54236,489.90977430023577,20.0,9798.195486004715,17922.435496624683,STRONG_BUY,0.6555,0.2005,58.95,19.7318,18.7998,0.2957,0.2966,BULLISH,0.2344,0.0403,27.2286,27.0981,59.6,63.8,0.9329,0.8981,53.5,34.9,66.9,0.932,3.0,HEALTHY_BULL,HEALTHY_BULL,,0.219,29.469474688537456,15.232936326524305,0.9435,0.0792,5e-05,0.191,95694828.12098,,0.2113,2026-05-10T17:07:53.941029,-0.8053,,,,,,,1.763675187480849,4.372491782022783,6.136166969503631,-87.68324847914691,-0.8948918053777307,0.0,-0.8948918053777307,0.5467000000000001,0.5467000000000001,0.0,,,,2026-05-10T17:07:57.321260,-0.5668,ENDED_NEG,1,0.5,,True,,False,,,,2.0,STRETCH_0.25-0.30,True,-0.8053034571062856,,0,,-0.5668,0.2022,False,0.54238,0.53049,2026-05-10T17:22:40.927648,2026-05-10T17:51:22.091256,-0.8532,-3.0281,14.72,43.41,2.35,-1.8135,-2.8854,0.0,4.58,-1.7531,2.35,-1.8135,,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-05-10T17:06:58,2026-05-10T17:07:57.323900,STOP_LOSS_WIDE L1,MAKER,TAKER,True,
9,,ICPUSDT,LONG,CLOSED,3.436,3.418,3.418,324.0785330616784,20.0,6481.570661233568,1886.3709724195483,STRONG_BUY,0.423,0.097,62.95,21.2656,21.0574,0.2062,0.2067,BULLISH,0.1667,0.0206,28.2879,29.4352,56.9,53.8,0.8386,0.7554,67.4,23.3,82.4,0.2082,4.0,STRONG_BULL,HEALTHY_BULL,,0.2121,30.67990492281346,18.814783733479942,0.4504,0.2969,5e-05,0.3554,60641707.13,,0.2113,2026-05-10T17:01:34.721806,-0.4412,,,2026-05-10T17:02:09.789556,-0.5866,,,1.1666827190220423,2.9014271926785073,4.0681099117005495,-38.022787415252026,-0.5866292200232768,0.0,-0.5866292200232768,3.438,3.436,0.0,,,,2026-05-10T17:02:09.789646,-0.2965,ENDED_NEG,1,0.5,,False,,False,,,,2.0,PAIR_60-65_18-22,True,-0.44117665890570135,,0,,-0.2237,-0.1578,True,3.433,3.403,2026-05-10T17:32:52.299922,2026-05-10T17:46:07.451765,-0.1503,-1.0234,24.78,38.03,0.01,-0.616,-0.5578,0.0,25.51,-0.4413,8.88,-0.7324,,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,-0.3539,6.67,-0.5866,17.89,2026-05-10T16:50:12,2026-05-10T17:08:05.178708,EMA13_CROSS_EXIT L1,MAKER,TAKER,True,
