id,binance_order_id,pair,direction,status,entry_price,exit_price,current_price,investment,leverage,notional_value,quantity,confidence,entry_gap,entry_ema_gap_5_8,entry_ema_gap_8_13,entry_rsi,entry_rsi_prev,entry_adx,entry_adx_prev,entry_ema5_stretch,entry_price_vs_ema5_pct,entry_macro_trend,entry_ema20_slope,entry_btc_ema20_slope,entry_btc_adx,entry_btc_adx_prev,entry_btc_rsi,entry_btc_rsi_prev,entry_btc_rsi_prev6,entry_btc_atr_pct,entry_btc_rsi_1h,entry_btc_rsi_1h_prev,entry_pattern_c1_match,entry_pattern_c2_match,entry_pattern_c3_match,entry_pattern_c4_match,entry_pattern_c5_match,entry_pattern_c6_match,entry_pattern_c7_match,entry_pattern_c8_match,entry_pattern_c9_match,entry_pattern_c_any_match,entry_pattern_w1_match,entry_pattern_w2_match,entry_pattern_w3_match,entry_pattern_w4_match,entry_pattern_w5_match,entry_pattern_w6_match,entry_pattern_w_any_match,pattern_cell_source,pattern_fixed_tp_pct,pattern_fixed_sl_pct,entry_global_volume_ratio,entry_pair_volume_ratio,entry_bull_pct,entry_bear_pct,entry_range_position,entry_adx_delta,entry_quality_score,entry_btc_regime,exit_btc_regime,entry_btc_regime_started_at,entry_btc_trend_gap_pct,entry_pos_di,entry_neg_di,entry_atr_pct,entry_ema50_slope,entry_funding_rate,entry_pair_ema20_ema50_gap_pct,entry_dist_from_ema13_pct,entry_btc_dist_from_ema13_pct,entry_btc_1h_slope,phantom_be_aggr_triggered_at,phantom_be_aggr_would_exit_pnl,entry_pair_volume_24h_usd,entry_desired_notional,entry_liquidity_cap_notional,liquidity_capped,exit_pair_ema20_ema50_gap_pct,exit_btc_trend_gap_pct,first_cross_ema13_at,first_cross_ema13_pnl_pct,confirmed_cross_ema13_at,confirmed_cross_ema13_pnl_pct,first_cross_ema20_at,first_cross_ema20_pnl_pct,confirmed_cross_ema20_at,confirmed_cross_ema20_pnl_pct,entry_fee,exit_fee,total_fee,pnl,pnl_percentage,peak_pnl,trough_pnl,high_price_since_entry,low_price_since_entry,peak_ema5_gap,peak_ema5_dist_pct,peak_ema5_slope_pct,peak_reached_at,trough_reached_at,trough_ema5_dist_pct,ema5_went_negative,current_tp_level,dynamic_tp_target,no_expansion_last_check,signal_active_at_close,exit_slippage_pct,entry_slippage_pct,closing_in_progress,close_initiated_at,protective_sl_order_id,protective_tp_order_id,cell_multiplier,cell_lev_multiplier,cell_multiplier_source,cell_multiplier_capped,ema13_strict_held_pnl_pct,trailing_first_pullback_pnl_pct,trailing_pullback_resets,trailing_confirmed_at,exit_price_vs_ema5_pct,exit_ema5_slope_pct,exit_ema5_crossed,post_exit_running_high,post_exit_running_low,post_exit_running_peak_at,post_exit_running_trough_at,post_exit_peak_pnl,post_exit_trough_pnl,post_exit_peak_minutes,post_exit_trough_minutes,post_exit_signal_lost_minutes,post_exit_pnl_at_signal_lost,post_exit_final_pnl,post_exit_peak_before_signal_lost,post_exit_rsi_exit_minutes,post_exit_rsi_exit_pnl,post_exit_rsi3_exit_minutes,post_exit_rsi3_exit_pnl,post_arm_min_pnl_pct,post_arm_min_pnl_at,post_exit_ema13_cross_minutes,post_exit_ema13_cross_pnl,post_exit_regime_flip_at,post_exit_regime_flip_pnl_pct,post_exit_signal_regained_minutes,post_exit_pnl_at_signal_regained,post_exit_floor_before_signal_regain,post_exit_pnl_at_1min,post_exit_pnl_at_2min,post_exit_pnl_at_5min,post_exit_pnl_at_15min,post_exit_pnl_at_30min,phantom_be_l1_triggered_at,phantom_be_l1_would_exit_pnl,phantom_be_l2_triggered_at,phantom_be_l2_would_exit_pnl,phantom_regime_change_exit_triggered_at,phantom_regime_change_exit_pnl,phantom_tick_a_triggered_at,phantom_tick_a_pnl,phantom_tick_b_triggered_at,phantom_tick_b_pnl,phantom_tick_c_triggered_at,phantom_tick_c_pnl,phantom_tick_d_triggered_at,phantom_tick_d_pnl,phantom_tick_e_triggered_at,phantom_tick_e_pnl,phantom_tick_f_triggered_at,phantom_tick_f_pnl,phantom_tick_g_triggered_at,phantom_tick_g_pnl,shadow_tight_pnl,shadow_tight_reason,shadow_tight_min,shadow_wide_pnl,shadow_wide_reason,shadow_wide_min,shadow_tierA_pnl,shadow_tierA_reason,shadow_tierA_min,shadow_tierB_pnl,shadow_tierB_reason,shadow_tierB_min,shadow_strpk_pnl,shadow_strpk_reason,shadow_strpk_min,shadow_strpk04_pnl,shadow_strpk04_reason,shadow_strpk04_min,shadow_strpk03_pnl,shadow_strpk03_reason,shadow_strpk03_min,shadow_stren_pnl,shadow_stren_reason,shadow_stren_min,shadow_strpk_signed_pnl,shadow_strpk_signed_reason,shadow_strpk_signed_min,shadow_peak_stretch,runner_peak_stretch,signal_lost_flagged,signal_lost_flag_pnl,signal_lost_flagged_at,fl1_origin,fl2_flagged,fl2_flagged_at,fl2_flag_pnl,regime_neutral_hit_at,regime_neutral_pnl,regime_comeback_at,regime_comeback_pnl,regime_opposite_at,regime_opposite_pnl,first_rsi2_pnl,first_rsi2_minutes,first_rsi3_pnl,first_rsi3_minutes,opened_at,closed_at,close_reason,entry_order_type,exit_order_type,is_paper,notes
28,,RENDERUSDT,LONG,CLOSED,1.924,1.936,1.936,635.8627824024582,20.0,12717.255648049162,6609.800232873785,VERY_STRONG,0.5524,0.1155,0.1689,61.16,50.64,22.4832,22.9046,0.7516,0.7573,BULLISH,0.2597,0.1783,31.2362,30.6521,67.5,61.8,62.6,0.4921,47.8,45.0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,,,,1.1931,1.0289,84.1,13.6,87.8,-0.4214,3.0,STRONG_BULL,STRONG_BULL,,0.4783,27.42506992985671,19.453303390841704,1.0287,0.5138,8e-06,0.5171,1.0441,0.8917,-0.3365,2026-06-04T14:09:36.937340,-0.34975831600831053,98191021.9179,12717.255648049162,98191.0219179,False,,0.8009,,,,,,,,,5.7227650416221225,5.758457962879641,11.481223004501764,67.83637978998374,0.5334199584199592,0.7931782744282809,-1.1290332640332648,1.941,1.924,0.0,0.8697,0.4141,2026-06-04T14:12:52.478167,,,NEVER,2,0.9,,True,,0.3128,False,,,,1.0,1.0,,False,-1.077081600831596,,0,,0.6137,0.4141,True,1.941,1.9,2026-06-04T14:13:30.712409,2026-06-04T14:37:37.476928,0.7936,-1.3374,0.45,24.56,19.51,-0.7137,-0.8696,0.0,19.51,-0.7137,24.58,-1.2854,,,19.51,-0.7137,2026-06-04T14:49:24.687247,-0.9736,,,,0.5857,0.2738,0.2219,-0.09,-0.7137,2026-06-04T14:11:21.777998,,,,,,,,,,,,,,,,,,,,-0.8696,window,,-0.8696,window,,-0.8696,window,,-0.8696,window,,-0.8696,window,,-0.8696,window,,-0.8696,window,,-0.8696,window,,-0.8696,window,,,1.3176035618956234,False,,,,False,,,2026-06-04T14:09:37.904363,-0.2978,2026-06-04T14:09:53.048089,-0.1939,,,-0.7654,6.33,-0.7654,6.33,2026-06-04T13:39:25,2026-06-04T14:13:03.907352,RUNNER_TRAIL L2,TAKER_FALLBACK,TAKER,True,
27,,AVAXUSDT,LONG,CLOSED,7.8100000000000005,7.743,7.747,635.8627824024582,20.0,12717.255648049162,1628.329788482607,VERY_STRONG,0.3504,0.0665,0.1044,63.22,46.15,23.6548,23.7356,0.6016,0.6052,BULLISH,0.1269,0.1783,31.2362,30.6521,67.5,61.8,62.6,0.4921,47.8,45.0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,,,,1.1931,1.179,84.1,13.6,95.3,-0.0808,4.0,STRONG_BULL,STRONG_BULL,,0.4783,32.326300020346146,20.406494053005943,0.6156,0.3888,8e-06,0.4264,0.7772,0.8917,-0.3365,,,171661485.143,12717.255648049162,171661.485143,False,,0.5212,2026-06-04T13:45:26.744978,-0.7925,,,,,,,2.2891060166488493,5.673670898499371,7.96277691514822,-117.06087274348317,-0.9204884763124221,0.10337836107554288,-0.9204884763124221,7.823,7.8100000000000005,0.0,0.754,0.3426,2026-06-04T13:39:36.015100,2026-06-04T13:49:48.537936,-0.2665,ENDED_NEG,1,0.45,,True,,-0.0128,False,,,,1.0,1.0,,False,-0.7925051216389293,,0,,-0.2665,0.2978,True,7.803,7.716,2026-06-04T14:12:57.561393,2026-06-04T13:54:21.429994,-0.1526,-1.2666,23.15,4.55,42.75,-0.7672,-0.4471,0.0,,,,,,,43.32,-0.7032,,,,,,-0.9209,-0.7416,-1.1129,-0.8056,-0.5368,,,,,,,,,,,,,,,,,,,,,-0.4471,window,,-0.4471,window,,-0.4471,window,,-0.4471,window,,-0.4471,window,,-0.4471,window,,-0.4471,window,,-0.4471,window,,-0.4471,window,,,0.7540340316558088,False,,,,False,,,,,,,,,-0.7285,6.66,-0.4725,4.39,2026-06-04T13:39:05,2026-06-04T13:49:48.540892,STOP_LOSS_WIDE L1,MAKER,TAKER,True,
26,,STOUSDT,LONG,CLOSED,0.063,0.0629,0.06322,639.9258033762759,20.0,12798.516067525517,203151.04869088123,VERY_STRONG,0.4613,0.0947,0.1476,55.57,57.05,22.2694,21.112,0.1562,0.1564,BULLISH,0.2346,0.2572,36.4589,35.6324,65.7,65.6,72.3,0.4172,44.5,45.0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,,,,0.4889,0.7177,88.6,4.5,45.9,1.1574,5.0,STRONG_BULL,STRONG_BULL,,0.4749,29.62822057833714,13.525050674452348,1.3474,0.4514,3.4e-05,0.601,0.3992,0.4346,-0.3909,2026-06-04T13:07:42.398933,0.09565873015873472,109278305.04383,12798.516067525517,109278.30504383001,False,,0.4628,,,,,,,,,2.3037328921545934,5.750190433195392,8.053923325349986,-28.36902819443869,-0.2216587301587347,0.46057380952380467,-0.36445158730158056,0.06333,0.063,0.0,0.5661,0.4588,2026-06-04T13:08:29.457013,2026-06-04T13:06:05.270655,-0.2412,ENDED_NEG,1,0.45,,True,,-0.0951,False,,,,1.0,1.0,,False,,-0.2216587301587347,0,,-0.172,0.5167,False,0.06328,0.062,2026-06-04T13:41:23.389468,2026-06-04T13:53:42.063067,0.3814,-1.6503,32.24,44.55,22.53,-0.2852,-1.317,0.0,36.59,-0.6503,37.73,-0.6503,,,23.99,-0.5233,2026-06-04T13:31:41.003393,-0.2852,,,,-0.2693,-0.5392,-0.5074,-0.9043,0.0481,,,,,,,,,2026-06-04T13:40:21.903701,0.0799,2026-06-04T13:41:53.966334,0.0481,,,,,,,,,-1.317,window,,-1.317,window,,-1.317,window,,-1.317,window,,-1.317,window,,-1.317,window,,-1.317,window,,-1.317,window,,-1.317,window,,,0.5503527281343976,False,,,,False,,,,,,,,,,,,,2026-06-04T13:05:43,2026-06-04T13:09:09.074034,TRAILING_STOP L1,MAKER,TAKER,True,
25,,SUIUSDT,LONG,CLOSED,0.7769,0.7782,0.7783,635.671086361116,20.0,12713.42172722232,16364.29621215384,STRONG_BUY,0.1926,0.1533,0.0798,61.93,43.19,17.2818,16.7187,1.0597,1.0711,BULLISH,0.0569,0.1167,21.5801,19.9166,66.3,52.2,43.7,0.4458,40.9,31.6,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,,,,1.3498,0.8864,68.2,27.3,89.0,0.5631,2.0,HEALTHY_BULL,HEALTHY_BULL,,-0.409,31.05352137247105,18.790844527683728,0.7751,-0.5315,3.4e-05,-0.7549,1.3068,1.0197,-0.7039,2026-06-04T12:29:23.828596,0.091390526451278,413989099.13243,12713.42172722232,413989.09913243004,False,,-0.1884,,,,,,,,,2.2884159109000177,5.730612890534154,8.019028801434171,13.254556274365296,0.10425640365554999,0.5030985969880242,-0.4103786845153863,0.7813,0.7769,0.0,1.2345,0.8918,2026-06-04T12:30:23.118024,2026-06-04T12:27:01.263717,0.29,NEVER,2,0.9,,True,,-0.0129,False,,,,1.0,1.0,,False,,0.10425640365554999,0,,0.841,0.8918,False,0.7954,0.7782,2026-06-04T12:54:10.935313,2026-06-04T12:30:44.655700,2.3183,0.1043,23.44,0.0,,,1.2628,,16.99,1.2242,15.87,1.0697,,,,,,,,,,0.6707,1.5202,0.9281,1.3529,1.739,2026-06-04T12:30:23.118071,0.19431754408546806,,,,,2026-06-04T12:33:54.171881,1.2242,2026-06-04T12:33:55.177631,1.237,2026-06-04T12:33:55.177631,1.237,2026-06-04T12:33:57.187059,1.2113,2026-06-04T12:33:57.187059,1.2113,2026-06-04T12:33:58.190724,1.1598,2026-06-04T12:34:13.306947,1.0568,0.2531,trailing,5.35,1.0618,trailing,9.0,0.2531,trailing,5.35,0.2031,trailing,5.43,0.2459,stretch,5.63,0.1429,stretch,5.71,1.3786,stretch,16.87,0.323,stretch,5.3,1.6489,ema5_cross,32.22,1.8624,1.2376527749861705,False,,,,False,,,,,,,,,,,,,2026-06-04T12:25:12,2026-06-04T12:30:44.322194,TRAILING_STOP L2,MAKER,TAKER,True,
24,,DOGEUSDT,SHORT,CLOSED,0.08782,0.08728,0.08726,375.0104991369817,20.0,7500.209982739634,85404.34960987969,STRONG_BUY,0.4831,0.1226,0.155,33.16,35.19,29.0734,28.2534,0.2764,-0.2756,BEARISH,-0.2311,-0.1037,21.5849,20.8121,39.3,39.5,38.7,0.3635,35.8,37.5,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,W1,,,0.9325,1.0756,9.1,90.9,16.4,0.82,4.0,HEALTHY_BEAR,HEALTHY_BEAR,,-0.3498,13.706307814703575,31.779493442462247,0.4768,-0.5256,-0.000483,-0.8323,-0.5522,-0.2189,-0.5595,2026-06-04T09:20:49.172921,0.09227283079024536,674139178.25608,7500.209982739634,500000.0,False,,-0.5678,,,,,,,,,3.375094492232835,3.3543412352776345,6.72943572751047,39.38891306182446,0.5251708039171018,0.980852880892731,-0.2153125711682976,0.08782,0.08688,0.0,0.8616,-0.7321,2026-06-04T09:31:16.279611,2026-06-04T09:18:05.701189,0.4132,NEVER,3,1.35,,True,,0.2612,False,,,,1.0,1.0,W1,False,,0.5251708039171018,0,,0.1529,-0.7473,True,0.08799,0.08692,2026-06-04T10:00:00.615526,2026-06-04T09:37:11.132070,0.9348,-0.2836,27.64,4.82,28.55,-0.09,0.4452,0.9348,13.85,-0.0331,3.73,0.5704,,,28.55,-0.09,,,,,,0.5818,0.5704,0.7868,-0.0217,-0.1811,2026-06-04T09:26:27.902130,,,,,,2026-06-04T09:37:47.751320,0.5477,2026-06-04T09:32:22.044287,0.5249,2026-06-04T09:32:22.044287,0.5249,2026-06-04T09:32:22.044287,0.5249,2026-06-04T09:32:22.044287,0.5249,2026-06-04T09:32:25.122500,0.5477,2026-06-04T09:32:22.044287,0.5249,0.3663,trailing,12.63,0.3809,trailing,27.1,0.3663,trailing,12.63,0.3163,trailing,12.64,0.434,stretch,12.68,0.7074,stretch,16.51,0.6277,stretch,16.56,-0.09,ema13,45.42,0.4224,ema5_cross,26.91,0.8616,0.8267457341145543,False,,,,False,,,,,,,,,,,,,2026-06-04T09:15:29,2026-06-04T09:32:21.621477,TRAILING_STOP L3,TAKER_FALLBACK,TAKER,True,
23,,SOLUSDT,SHORT,CLOSED,68.411,68.25,68.14,134.3006051637608,20.0,2686.012103275216,39.262868592407884,VERY_STRONG,0.5927,0.1459,0.1874,31.9,36.84,34.1727,33.7208,0.412,-0.4103,BEARISH,-0.2719,-0.1216,21.1848,20.8121,35.7,39.5,38.7,0.3531,35.4,37.5,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,,,0.8475,0.8426,9.1,88.6,8.8,0.4519,3.0,HEALTHY_BEAR,HEALTHY_BEAR,,-0.3692,12.952427082748988,30.256182071835998,0.5504,-0.6533,-0.000483,-1.0157,-0.7419,-0.3799,-0.5682,2026-06-04T09:15:47.185247,0.09932762275073337,2996474642.1952,2686.012103275216,500000.0,False,,-0.406,,,,,,,,,0.4834821785895389,1.205860851644327,1.689343030233866,4.631978813143856,0.17244817353934505,0.4941785970092532,-0.25165102103463605,68.411,68.03,0.0,0.7711,-0.5975,2026-06-04T09:20:44.216266,2026-06-04T09:14:21.485311,0.2216,NEVER,1,0.45,,True,,-0.0015,False,,,,1.0,1.0,,False,,0.17244817353934505,0,,0.4463,-0.5975,False,68.87,67.68,2026-06-04T10:02:19.226467,2026-06-04T09:31:19.039685,1.0055,-0.7339,40.59,9.59,34.71,-0.1931,0.1577,1.0055,14.37,0.5524,13.24,0.377,,,34.71,-0.1931,,,,,,0.4939,0.4793,0.6401,0.684,0.0408,,,,,,,2026-06-04T09:21:45.214766,0.187,2026-06-04T09:21:45.214766,0.187,2026-06-04T09:21:45.214766,0.187,2026-06-04T09:21:45.214766,0.187,2026-06-04T09:28:22.590326,0.5378,2026-06-04T09:32:04.622149,0.6547,2026-06-04T09:32:05.653493,0.6401,0.2442,trailing,7.74,0.4055,trailing,20.94,0.2442,trailing,7.74,0.1942,trailing,7.74,0.2747,stretch,8.01,0.2747,stretch,8.01,0.2162,stretch,8.15,-0.1931,ema13,42.46,0.3624,ema5_cross,21.05,0.7711,0.780098857328507,False,,,,False,,,,,,,,,,,,,2026-06-04T09:13:58,2026-06-04T09:21:43.408065,TRAILING_STOP L1,MAKER,TAKER,True,
22,,ETHUSDT,SHORT,CLOSED,1760.24,1751.78,1751.78,505.0390627318743,20.0,10100.781254637486,5.738297763167231,VERY_STRONG,0.3708,0.0974,0.123,32.24,36.08,31.2316,30.7542,0.2384,-0.2378,BEARISH,-0.1699,-0.1216,21.1848,20.8121,35.7,39.5,38.7,0.3531,35.4,37.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,UNMATCHED,,,0.8475,0.9436,9.1,88.6,3.9,0.4774,4.0,HEALTHY_BEAR,HEALTHY_BEAR,,-0.3692,12.264380597607495,26.942659734108933,0.3813,-0.3562,-0.000483,-0.5556,-0.4575,-0.3799,-0.5682,2026-06-04T09:19:01.691002,0.0998322387856155,16178049469.25,10100.781254637486,500000.0,False,,-0.4974,,,,,,,,,4.545351564586869,4.523505865002491,9.068857429589361,39.47714164680562,0.3908325569240579,0.738100514702537,-0.26960175885107046,1760.24,1745.67,0.0,0.785,-0.4943,2026-06-04T09:27:52.145839,2026-06-04T09:14:19.680303,0.1457,NEVER,2,0.9,,True,,0.0868,False,,,,1.0,1.0,UNMATCHED,False,,0.3908325569240579,0,,0.4335,-0.4943,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-04T09:26:22.419824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7849793909106043,False,,,,False,,,,,,,,,,,,,2026-06-04T09:13:48,2026-06-04T09:28:02.694713,TRAILING_STOP L2,TAKER_FALLBACK,TAKER,True,
21,,SUIUSDT,SHORT,CLOSED,0.7798,0.7758,0.7756,494.88497250353805,20.0,9897.69945007076,12692.612785420313,VERY_STRONG,0.4467,0.0903,0.1381,38.96,45.17,32.409,32.0161,0.2628,-0.2621,BEARISH,-0.1895,-0.0609,20.2919,20.5793,42.9,40.8,42.9,0.3384,36.4,37.5,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,W4,,,0.5805,0.8074,9.1,88.6,27.7,0.3929,2.0,HEALTHY_BEAR,HEALTHY_BEAR,,-0.3175,11.878598407033197,26.142723399739786,0.6401,-0.6694,-0.000483,-0.9507,-0.4898,-0.1304,-0.546,2026-06-04T09:07:39.026768,0.08961400359067298,383034107.36283,9897.69945007076,383034.10736282996,False,,-0.3692,,,,,,,,,4.453964752531842,4.431118049518085,8.885082802049928,41.88536833963137,0.42318286740189837,0.78241087458323,-0.1926365734803683,0.7798,0.773,0.0,0.9689,-0.6246,2026-06-04T09:12:53.073419,2026-06-04T09:07:04.724994,0.2499,NEVER,2,0.9,,True,,0.0897,False,,,,1.0,1.0,W4,False,,0.42318286740189837,0,,0.6045,-0.6246,True,0.7768,0.7608,2026-06-04T09:45:51.206562,2026-06-04T09:33:51.873180,2.3465,0.2947,32.62,20.63,,,0.5768,,28.48,1.218,27.36,1.1283,,,,,,,,,,0.3717,0.8461,0.9231,1.5002,0.9231,2026-06-04T09:12:37.572485,,,,,,2026-06-04T09:32:12.867061,1.9362,2026-06-04T09:14:14.193737,0.3717,2026-06-04T09:14:18.377774,0.3075,2026-06-04T09:14:14.193737,0.3717,2026-06-04T09:14:19.409508,0.3075,2026-06-04T09:14:20.438100,0.3332,2026-06-04T09:33:07.903470,1.8464,0.5324,trailing,6.23,1.7465,trailing,28.9,0.5324,trailing,6.23,0.4824,trailing,6.31,0.423,stretch,7.28,0.3588,stretch,7.45,0.8718,stretch,15.62,1.6027,stretch,29.12,1.4873,ema5_cross,31.03,1.1433,0.955833235261936,False,,,,False,,,,,,,,,,,0.359,5.64,2026-06-04T09:06:43,2026-06-04T09:13:13.881981,TRAILING_STOP L2,TAKER_FALLBACK,TAKER,True,
20,,XRPUSDT,SHORT,CLOSED,1.1575,1.1495,1.1489,494.88497250353805,20.0,9897.69945007076,8550.92825060109,VERY_STRONG,0.4847,0.1,0.1499,34.9,42.42,33.6821,33.3111,0.2572,-0.2565,BEARISH,-0.2017,-0.0609,20.2919,20.5793,42.9,40.8,42.9,0.3384,36.4,37.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,UNMATCHED,,,0.5805,0.7223,9.1,88.6,6.0,0.3711,3.0,HEALTHY_BEAR,HEALTHY_BEAR,,-0.3175,13.136461318272904,29.587920235580146,0.431,-0.6615,-0.000483,-0.9736,-0.5057,-0.1304,-0.546,2026-06-04T09:12:52.010482,0.09150712742980482,953827570.4184,9897.69945007076,500000.0,False,,-0.5678,,,,,,,,,4.453964752531842,4.423181410829678,8.87714616336152,59.53027984144727,0.6014557235421174,1.050901943844482,-0.2801503239740803,1.1575,1.1443,0.0,0.6945,-0.6824,2026-06-04T09:31:18.497735,2026-06-04T09:10:14.628920,0.2055,NEVER,3,1.35,,True,,0.2069,False,,,,1.0,1.0,UNMATCHED,False,,0.6014557235421174,0,,0.1023,-0.5589,False,1.1616,1.1453,2026-06-04T10:02:19.226467,2026-06-04T09:37:11.132070,0.964,-0.4442,29.26,4.12,23.37,-0.0209,0.2124,0.964,3.03,0.6443,7.54,0.532,,,23.37,-0.0209,,,,,,0.8258,0.653,0.5234,0.2124,-0.3665,2026-06-04T09:20:38.747065,,2026-06-04T09:31:16.185554,,,,2026-06-04T09:45:49.158874,0.1087,2026-06-04T09:35:00.425448,0.6011,2026-06-04T09:37:53.843442,0.6443,2026-06-04T09:33:07.903470,0.6616,2026-06-04T09:33:07.903470,0.6616,2026-06-04T09:33:07.903470,0.6616,2026-06-04T09:33:07.903470,0.6616,0.533,trailing,21.75,0.4509,trailing,38.79,0.533,trailing,21.75,0.483,trailing,21.75,0.4805,stretch,15.6,0.4027,stretch,15.95,0.783,stretch,25.68,0.5669,stretch,21.79,0.4888,ema5_cross,29.53,0.7662,0.7942491308179332,False,,,,False,,,,,,,,,,,,,2026-06-04T09:06:23,2026-06-04T09:33:03.403185,TRAILING_STOP L3,TAKER_FALLBACK,TAKER,True,
19,,DOTUSDT,SHORT,CLOSED,1.037,1.034,1.033,354.49944175483233,20.0,7089.988835096647,6837.019127383459,VERY_STRONG,0.4309,0.082,0.1392,37.33,48.41,30.1438,29.8035,0.4282,-0.4264,BEARISH,-0.1309,-0.0305,20.1513,20.8957,43.7,47.9,42.1,0.3473,36.8,37.5,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,,,0.6675,0.8692,20.5,72.7,13.0,0.3403,2.0,HEALTHY_BEAR,HEALTHY_BEAR,,-0.3013,11.059922147791974,22.745902685543367,0.6348,-0.6396,-0.000483,-0.8989,-0.6466,-0.1017,-0.5394,2026-06-04T09:07:56.403448,0.006475409836054953,114998574.289,7089.988835096647,114998.57428900001,False,,-0.3692,,,,,,,,,3.190494975793491,3.1812649999715235,6.3717599757650145,14.139297406384623,0.1994262295081863,0.585327868852449,-0.18647540983607636,1.037,1.03,0.0,0.7671,-0.6519,2026-06-04T09:12:52.698422,2026-06-04T09:04:09.533163,0.4282,NEVER,2,0.9,,True,,0.0963,False,,,,1.0,1.0,PAIR_35-40_30-35,False,,0.1994262295081863,0,,0.3451,-0.6842,False,1.035,1.011,2026-06-04T09:14:17.344232,2026-06-04T09:36:58.614087,2.4172,0.1029,0.03,22.71,,,0.9708,,28.57,1.5493,44.42,1.0672,,,,,,,,,,0.585,0.7779,0.7779,1.8386,1.7422,2026-06-04T09:12:52.698456,0.1994262295081863,,,,,2026-06-04T09:14:19.409508,0.1029,2026-06-04T09:14:18.377774,0.1029,2026-06-04T09:14:19.409508,0.1029,2026-06-04T09:14:18.377774,0.1029,2026-06-04T09:14:19.409508,0.1029,2026-06-04T09:14:17.344232,0.1029,2026-06-04T09:14:16.250568,0.1993,0.3353,trailing,9.26,1.7208,trailing,29.29,0.3353,trailing,9.26,0.2853,trailing,10.45,0.1994,stretch,10.45,0.1029,stretch,10.48,1.6458,stretch,29.29,0.1994,stretch,10.45,1.5493,ema5_cross,38.62,1.2561,0.7671379444654587,False,,,,False,,,,,,,,,,,,,2026-06-04T09:03:48,2026-06-04T09:14:15.458510,TRAILING_STOP L2,TAKER_FALLBACK,TAKER,True,
18,,AVAXUSDT,SHORT,CLOSED,7.768,7.82,7.815,409.29721515332085,20.0,8185.944303066417,1053.803334586305,VERY_STRONG,0.5524,0.1061,0.1938,34.68,38.24,32.201,31.9888,0.1655,-0.1652,BEARISH,-0.2062,-0.086,21.6296,22.3082,41.1,42.9,34.8,0.3645,36.6,37.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,UNMATCHED,,,0.6684,0.7633,13.6,84.1,23.2,0.2121,3.0,HEALTHY_BEAR,HEALTHY_BEAR,,-0.3303,12.18773552545955,25.289235681656635,0.5085,-0.5727,-0.000483,-0.8506,-0.4644,-0.1739,-0.5288,,,155381317.629,8185.944303066417,155381.317629,False,,-0.3001,2026-06-04T08:52:18.329606,-0.5536,,,2026-06-04T08:58:45.336380,-0.7597,,,3.6836749363798877,3.708333934409207,7.392008870789095,-62.18978226927747,-0.7597142121524265,0.0,-0.7597142121524265,7.768,7.765,0.0,,,,2026-06-04T08:58:45.336576,-0.3021,ENDED_NEG,1,0.45,,True,,0.0257,False,,,,1.0,1.0,UNMATCHED,False,-0.5536483007209124,,0,,-0.3021,0.1905,True,7.82,7.596,2026-06-04T08:58:45.687324,2026-06-04T09:31:19.039685,2.1242,-0.7594,0.0,32.56,0.22,-0.5921,1.5063,0.0,0.22,-0.5921,36.21,1.5578,,,0.22,-0.5921,,,,,,-0.4505,-0.3732,0.2318,0.5279,1.635,,,,,,,2026-06-04T09:32:04.622149,1.7638,2026-06-04T09:09:52.130096,0.2576,2026-06-04T09:09:54.166536,0.2576,2026-06-04T09:09:53.147328,0.2576,2026-06-04T09:09:54.166536,0.2576,2026-06-04T09:09:55.199195,0.2576,2026-06-04T09:09:54.166536,0.2576,0.4507,ema13,23.52,0.4507,ema13,23.52,0.4507,ema13,23.52,0.4507,ema13,23.52,0.4507,ema13,23.52,0.4507,ema13,23.52,0.4507,ema13,23.52,0.4507,ema13,23.52,0.4507,ema13,23.52,1.023,0.23000479688559786,False,,,,False,,,,,,,,,-0.5665,10.13,-0.3991,3.38,2026-06-04T08:44:23,2026-06-04T08:58:45.339124,STOP_LOSS_WIDE L1,TAKER_FALLBACK,TAKER,True,
