id,binance_order_id,pair,direction,status,entry_price,exit_price,current_price,investment,leverage,notional_value,quantity,confidence,entry_gap,entry_ema_gap_5_8,entry_rsi,entry_rsi_prev,entry_adx,entry_adx_prev,entry_ema5_stretch,entry_price_vs_ema5_pct,entry_macro_trend,entry_ema20_slope,entry_btc_ema20_slope,entry_btc_adx,entry_btc_adx_prev,entry_btc_rsi,entry_btc_rsi_prev,entry_btc_rsi_prev6,entry_btc_atr_pct,entry_btc_rsi_1h,entry_btc_rsi_1h_prev,entry_pattern_c1_match,entry_pattern_c2_match,entry_pattern_c3_match,entry_pattern_c4_match,entry_pattern_c5_match,entry_pattern_c6_match,entry_pattern_c7_match,entry_pattern_c8_match,entry_pattern_c9_match,entry_pattern_c_any_match,entry_pattern_w1_match,entry_pattern_w2_match,entry_pattern_w3_match,entry_pattern_w4_match,entry_pattern_w5_match,entry_pattern_w6_match,entry_pattern_w_any_match,pattern_cell_source,pattern_fixed_tp_pct,pattern_fixed_sl_pct,entry_global_volume_ratio,entry_pair_volume_ratio,entry_bull_pct,entry_bear_pct,entry_range_position,entry_adx_delta,entry_quality_score,entry_btc_regime,exit_btc_regime,entry_btc_regime_started_at,entry_btc_trend_gap_pct,entry_pos_di,entry_neg_di,entry_atr_pct,entry_ema50_slope,entry_funding_rate,entry_pair_ema20_ema50_gap_pct,entry_dist_from_ema13_pct,entry_btc_dist_from_ema13_pct,entry_btc_1h_slope,phantom_be_aggr_triggered_at,phantom_be_aggr_would_exit_pnl,entry_pair_volume_24h_usd,exit_pair_ema20_ema50_gap_pct,exit_btc_trend_gap_pct,first_cross_ema13_at,first_cross_ema13_pnl_pct,confirmed_cross_ema13_at,confirmed_cross_ema13_pnl_pct,first_cross_ema20_at,first_cross_ema20_pnl_pct,confirmed_cross_ema20_at,confirmed_cross_ema20_pnl_pct,entry_fee,exit_fee,total_fee,pnl,pnl_percentage,peak_pnl,trough_pnl,high_price_since_entry,low_price_since_entry,peak_ema5_gap,peak_ema5_dist_pct,peak_ema5_slope_pct,peak_reached_at,trough_reached_at,trough_ema5_dist_pct,ema5_went_negative,current_tp_level,dynamic_tp_target,no_expansion_last_check,signal_active_at_close,exit_slippage_pct,closing_in_progress,close_initiated_at,protective_sl_order_id,protective_tp_order_id,cell_multiplier,cell_lev_multiplier,cell_multiplier_source,cell_multiplier_capped,ema13_strict_held_pnl_pct,trailing_first_pullback_pnl_pct,trailing_pullback_resets,trailing_confirmed_at,exit_price_vs_ema5_pct,exit_ema5_slope_pct,exit_ema5_crossed,post_exit_running_high,post_exit_running_low,post_exit_running_peak_at,post_exit_running_trough_at,post_exit_peak_pnl,post_exit_trough_pnl,post_exit_peak_minutes,post_exit_trough_minutes,post_exit_signal_lost_minutes,post_exit_pnl_at_signal_lost,post_exit_final_pnl,post_exit_peak_before_signal_lost,post_exit_rsi_exit_minutes,post_exit_rsi_exit_pnl,post_exit_rsi3_exit_minutes,post_exit_rsi3_exit_pnl,post_arm_min_pnl_pct,post_arm_min_pnl_at,post_exit_ema13_cross_minutes,post_exit_ema13_cross_pnl,post_exit_regime_flip_at,post_exit_regime_flip_pnl_pct,post_exit_signal_regained_minutes,post_exit_pnl_at_signal_regained,post_exit_floor_before_signal_regain,post_exit_pnl_at_1min,post_exit_pnl_at_2min,post_exit_pnl_at_5min,post_exit_pnl_at_15min,post_exit_pnl_at_30min,phantom_be_l1_triggered_at,phantom_be_l1_would_exit_pnl,phantom_be_l2_triggered_at,phantom_be_l2_would_exit_pnl,phantom_regime_change_exit_triggered_at,phantom_regime_change_exit_pnl,phantom_tick_a_triggered_at,phantom_tick_a_pnl,phantom_tick_b_triggered_at,phantom_tick_b_pnl,phantom_tick_c_triggered_at,phantom_tick_c_pnl,phantom_tick_d_triggered_at,phantom_tick_d_pnl,phantom_tick_e_triggered_at,phantom_tick_e_pnl,phantom_tick_f_triggered_at,phantom_tick_f_pnl,phantom_tick_g_triggered_at,phantom_tick_g_pnl,signal_lost_flagged,signal_lost_flag_pnl,signal_lost_flagged_at,fl1_origin,fl2_flagged,fl2_flagged_at,fl2_flag_pnl,regime_neutral_hit_at,regime_neutral_pnl,regime_comeback_at,regime_comeback_pnl,regime_opposite_at,regime_opposite_pnl,first_rsi2_pnl,first_rsi2_minutes,first_rsi3_pnl,first_rsi3_minutes,opened_at,closed_at,close_reason,entry_order_type,exit_order_type,is_paper,notes
17,,SOLUSDT,SHORT,CLOSED,84.111,83.5,83.48,643.7830350338827,20.0,12875.660700677654,153.0793915264074,VERY_STRONG,0.4709,0.1138,33.02,37.79,33.5332,31.6895,0.2213,-0.2208,BEARISH,-0.1792,-0.1116,27.0333,26.2167,35.9,38.9,36.9,0.284,35.8,38.5,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,W1+W2,,,1.0958,1.0029,20.5,76.9,13.4,1.8436,3.0,HEALTHY_BEAR,STRONG_BEAR,,-0.4037,10.738965285868826,39.79796846004911,0.3823,-0.3113,-0.000591,-0.4561,-0.5076,-0.2733,-0.1634,2026-05-26T17:19:40.747009,,1479187901.3191,,-0.4376,2026-05-26T16:36:15.475355,-0.4543,,,,,,,2.3176189261219777,5.751958136604758,8.069577062726736,85.46193115990883,0.6637479283328034,1.1633127890525683,-0.5019034133466488,84.111,83.08,0.0,0.8367,-0.4756,2026-05-26T17:31:43.884791,2026-05-26T16:36:36.871036,-0.1628,RECOVERED,3,1.5,,True,,False,,,,2.0,1.0,W1+W2,True,-0.45432580756380675,0.6637479283328034,0,,0.0373,-0.4926,True,83.99,83.36,2026-05-26T18:22:13.178652,2026-05-26T17:41:56.152433,0.8299,0.0809,44.99,4.7,38.45,0.4138,0.1522,0.7229,12.73,0.4019,28.37,0.5445,,,38.52,0.39,,,,,,0.6278,0.604,0.7466,0.4375,0.4613,2026-05-26T17:21:49.406676,,2026-05-26T17:30:06.808285,,,,,,,,,,,,,,,,2026-05-26T18:04:28.490549,0.497,False,,,,False,,,2026-05-26T16:35:03.183322,-0.3354,2026-05-26T16:50:12.175006,-0.1689,,,-0.4186,21.27,-0.2402,3.06,2026-05-26T16:15:15,2026-05-26T17:37:13.972187,TRAILING_STOP L3,MAKER,TAKER,True,
16,,LTCUSDT,SHORT,CLOSED,52.08,51.79,51.78,916.341478213239,20.0,18326.82956426478,351.8976490834251,VERY_STRONG,0.373,0.0964,33.91,39.79,33.3355,31.6575,0.1936,-0.1932,BEARISH,-0.1518,-0.1069,26.451,26.2167,36.9,38.9,36.9,0.2667,36.4,38.5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,W2,,,0.704,1.057,20.5,74.4,3.6,1.6781,4.0,HEALTHY_BEAR,STRONG_BEAR,,-0.3986,10.343002009018448,35.779984195719784,0.2736,-0.2589,-0.000591,-0.3841,-0.4232,-0.2311,-0.159,2026-05-26T17:20:28.373728,,54645625.84,,-0.4403,2026-05-26T17:02:15.221930,-0.2821,,,,,,,8.24707330391915,8.201150660713763,16.448223964632913,85.60209426956007,0.4670862135176635,0.8704934715821813,-0.41656778033794484,52.08,51.58,0.0,0.4477,-0.5301,2026-05-26T17:33:23.323944,2026-05-26T16:36:38.278788,-0.1059,RECOVERED,2,1.0,,True,,False,,,,2.0,1.0,W2,True,-0.28209869431643897,0.4670862135176635,0,,0.0183,-0.3814,True,52.07,51.7,2026-05-26T18:22:38.364016,2026-05-26T17:41:57.224385,0.6396,-0.0708,44.84,4.16,30.82,0.2364,-0.0132,0.582,16.21,0.3132,16.21,0.3132,,,30.82,0.2364,,,,,,0.4476,0.5052,0.582,0.39,0.2364,2026-05-26T17:23:52.674231,,,,,,,,,,,,,,,,,,,,False,,,,False,,,2026-05-26T16:35:03.180688,-0.2821,2026-05-26T16:50:12.172837,-0.1092,,,-0.2245,11.49,-0.2245,12.49,2026-05-26T16:11:53,2026-05-26T17:37:47.791000,TRAILING_STOP L2,TAKER_FALLBACK,TAKER,True,
15,,1000PEPEUSDT,SHORT,CLOSED,0.0035498,0.0035397,0.0035395,989.0683324979788,30.0,29672.049974939364,8358794.854622616,VERY_STRONG,0.4659,0.1018,36.53,40.69,31.5656,30.5023,0.2075,-0.2071,BEARISH,-0.1821,-0.1069,26.451,26.2167,36.9,38.9,36.9,0.2667,36.4,38.5,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,C1,,,0.704,0.5751,20.5,74.4,10.0,1.0633,2.0,HEALTHY_BEAR,HEALTHY_BEAR,,-0.3986,13.14023067734897,34.9827785917701,0.4389,-0.3876,-0.000591,-0.5535,-0.4743,-0.2311,-0.159,2026-05-26T16:12:51.198661,0.09882796213871513,170175859.6979169,,-0.3119,2026-05-26T16:35:38.570146,-0.493,,,,,,,13.352422488722713,13.314431766108454,26.666854254831165,57.756973776859766,0.19465110710463407,0.5948536537269735,-0.5127491689672607,0.0035498,0.0035255,0.0,0.617,-0.3273,2026-05-26T16:53:20.331097,2026-05-26T16:35:39.767516,-0.1404,RECOVERED,2,1.0,,True,,False,,,,2.0,1.5,C1,False,-0.4930208744154623,0.19465110710463407,0,,0.1361,-0.4047,True,0.0035541,0.003487,2026-05-26T17:03:49.572530,2026-05-26T17:30:09.888497,1.6791,-0.2111,9.29,35.62,,,0.9918,,6.42,0.0818,8.44,-0.0449,,,,,2026-05-26T17:00:29.200169,0.0875,,,,0.0875,0.1156,0.1072,-0.0956,0.7636,2026-05-26T16:53:15.284002,0.19746943489774463,,,,,2026-05-26T17:35:49.057362,1.2284,2026-05-26T16:54:32.486450,0.1973,2026-05-26T17:34:36.874500,1.4312,2026-05-26T16:54:32.486450,0.1973,2026-05-26T17:34:36.874500,1.4312,2026-05-26T16:54:37.599282,0.1579,2026-05-26T16:54:39.651567,0.1466,False,,,,False,,,2026-05-26T16:35:03.177693,-0.3718,2026-05-26T16:50:12.169883,-0.0365,,,-0.3606,11.82,-0.2901,5.74,2026-05-26T16:11:33,2026-05-26T16:54:31.707029,TRAILING_STOP L2,TAKER_FALLBACK,TAKER,True,
14,,ERAUSDT,SHORT,CLOSED,0.1371,0.1366,0.1364,1034.743804037667,20.0,20694.87608075334,150947.30912292734,STRONG_BUY,0.6001,0.1316,33.53,38.86,26.6461,25.8354,0.2415,-0.2409,BEARISH,-0.2209,-0.1008,26.1187,25.9755,39.0,39.4,33.4,0.2727,37.6,38.5,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,W1+W2,,,0.7203,0.6681,28.2,69.2,2.6,0.8107,4.0,HEALTHY_BEAR,HEALTHY_BEAR,,-0.3863,13.806493854268522,30.153141354728692,0.4897,-0.4524,-0.000591,-0.6634,-0.5891,-0.176,-0.1498,2026-05-26T16:08:03.595046,0.0559445660102157,64638660.0956,,-0.384,,,,,,,,,9.312694236339002,9.278731091786343,18.591425328125347,56.882229233338386,0.2748614150255291,0.6397228300510582,-0.30891684901531347,0.1371,0.1361,0.0,0.9782,-0.2633,2026-05-26T16:10:14.759762,2026-05-26T16:07:28.303119,0.0713,NEVER,1,0.5,,True,,False,,,,2.0,1.0,W1+W2,True,,0.2748614150255291,0,,0.6086,-0.2633,False,0.1383,0.1362,2026-05-26T16:30:35.650266,2026-05-26T16:12:44.998811,0.5665,-0.9653,20.13,2.28,14.91,-0.8194,-0.6735,0.5665,13.91,-0.6735,6.82,-0.3088,,,14.91,-0.8194,2026-05-26T16:35:06.232406,-0.6735,,,,0.3476,0.4935,-0.09,-0.8194,-0.6006,2026-05-26T16:10:14.751076,,,,,,2026-05-26T16:13:52.777330,0.0559,2026-05-26T16:13:09.384073,0.2747,2026-05-26T16:13:15.654254,0.2747,2026-05-26T16:13:12.565535,0.2747,2026-05-26T16:13:52.777330,0.0559,2026-05-26T16:13:41.460742,0.1288,2026-05-26T16:13:33.007177,0.2747,False,,,,False,,,,,,,,,,,,,2026-05-26T16:06:09,2026-05-26T16:10:27.637864,TRAILING_STOP L1,TAKER_FALLBACK,TAKER,True,
13,,SUIUSDT,SHORT,CLOSED,1.0230000000000001,1.0184,1.0179,567.2610205337292,30.0,17017.830616011874,16635.220543511117,VERY_STRONG,0.7155,0.1862,34.3,39.71,30.4668,29.096,0.2699,-0.2692,BEARISH,-0.2932,-0.1635,26.201,25.6318,36.1,31.3,37.3,0.2873,36.8,46.4,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,C1,,,0.8495,1.0194,15.4,82.1,11.4,1.3708,3.0,HEALTHY_BEAR,HEALTHY_BEAR,,-0.3831,12.674745995789527,36.34476640917969,0.5733,-0.4942,-0.000591,-0.7093,-0.7132,-0.2908,-0.074,2026-05-26T16:08:03.738214,0.09347311827957436,254011426.42346,,-0.4101,,,,,,,,,3.0632095108821376,7.623588870680275,10.686798381562413,65.83521611859138,0.386860215053779,0.7878225806451761,-0.66933333333331,1.0230000000000001,1.0143,0.0,0.875,-0.3632,2026-05-26T16:12:52.321145,2026-05-26T15:59:38.332005,-0.2566,RECOVERED,2,1.0,,True,,False,,,,2.0,1.5,C1,True,,0.386860215053779,0,,0.4067,-0.4254,True,1.0265,1.0178,2026-05-26T16:26:18.044840,2026-05-26T16:14:29.768218,0.4453,-0.4051,12.64,0.84,,,-0.0337,,11.72,-0.2585,3.64,-0.0923,,,,,2026-05-26T16:35:07.253366,-0.1119,,,,0.3964,0.1423,-0.1314,-0.1412,-0.1021,2026-05-26T16:12:32.521271,,,,,,2026-05-26T16:13:50.698366,0.2791,2026-05-26T16:13:44.536363,0.3378,2026-05-26T16:13:50.698366,0.2791,2026-05-26T16:13:53.823601,0.2498,2026-05-26T16:13:56.906098,0.2498,2026-05-26T16:13:59.975428,0.24,2026-05-26T16:15:31.195321,0.1423,False,,,,False,,,,,,,,,,,,,2026-05-26T15:57:40,2026-05-26T16:13:39.027056,TRAILING_STOP L2,MAKER,TAKER,True,
12,,TONUSDT,SHORT,CLOSED,1.9020000000000001,1.9205,1.9191,987.2427243584783,20.0,19744.854487169567,10381.101202507658,STRONG_BUY,0.7228,0.2231,33.48,40.08,25.4191,23.5781,0.4286,-0.4267,BEARISH,-0.3007,-0.1635,26.201,25.6318,36.1,31.3,37.3,0.2873,36.8,46.4,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,W1+W2,,,0.8495,1.2572,15.4,82.1,11.5,1.8411,4.0,HEALTHY_BEAR,HEALTHY_BEAR,,-0.3831,11.509226269212519,33.939549477081066,0.6963,-0.2217,-0.000591,-0.3627,-0.9142,-0.2908,-0.074,,,427557064.38639,,-0.384,2026-05-26T16:09:21.671756,-0.8836,,,,,,,3.5540738076905223,8.971607186737181,12.525680994427702,-204.57605324081896,-1.0360980546792828,0.0,-1.0360980546792828,1.9020000000000001,1.9020000000000001,0.0,,,,2026-05-26T16:09:55.657739,-0.4585,ENDED_NEG,1,0.5,,True,,False,,,,2.0,1.0,W1+W2,False,-0.8835583596214425,,0,,-0.4585,-0.0693,True,1.9322,1.9028,2026-05-26T16:36:15.894393,2026-05-26T16:12:59.854572,-0.1051,-1.6508,26.33,3.06,19.5,-0.9515,-0.9726,0.0,13.44,-0.7938,14.44,-0.8884,,,19.5,-0.9515,2026-05-26T16:35:05.216711,-1.288,,,,-0.7991,-0.6361,-0.3574,-0.8727,-1.2249,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,-0.5206,6.17,,,2026-05-26T15:57:38,2026-05-26T16:09:55.659943,STOP_LOSS_WIDE L1,MAKER,TAKER,True,
11,,UNIUSDT,SHORT,CLOSED,3.291,3.286,3.285,975.3875130182387,20.0,19507.750260364774,5927.605670119956,STRONG_BUY,0.6696,0.1915,31.22,30.42,25.7256,24.9824,0.2985,-0.2976,BEARISH,-0.2872,-0.1536,25.0555,24.8456,35.8,36.9,42.6,0.289,38.2,46.4,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,W1+W2,,,0.8057,0.9193,28.2,69.2,3.0,0.7432,4.0,HEALTHY_BEAR,HEALTHY_BEAR,,-0.3124,15.47956711731512,32.43495632066758,0.4752,-0.3039,-0.000591,-0.4908,-0.7355,-0.3095,-0.0624,2026-05-26T15:50:46.052604,0.08899787298693082,48519432.408,,-0.3912,,,,,,,,,3.5113950468656596,8.76515050440638,12.27654555127204,17.361482799327106,0.08899787298693082,0.5145919173503534,-0.24539744758432783,3.291,3.272,0.0,0.7061,-0.364,2026-05-26T15:54:16.053875,2026-05-26T15:46:43.686087,0.0856,NEVER,2,1.0,,True,,False,,,,2.0,1.0,W1+W2,False,,0.08899787298693082,0,,0.0325,-0.5373,False,3.298,3.257,2026-05-26T15:59:36.648377,2026-05-26T16:12:52.672181,0.9701,-0.2757,2.76,16.03,,,0.4839,,5.95,-0.1238,2.88,-0.2149,,,,,2026-05-26T16:35:03.186784,0.1497,,,,0.0282,-0.1238,-0.0022,0.5143,0.2712,2026-05-26T15:54:16.053905,0.18019659677909472,,,,,2026-05-26T16:13:45.564259,0.5143,2026-05-26T15:56:55.908805,0.0889,2026-05-26T15:56:59.290068,0.0889,2026-05-26T15:56:55.908805,0.0889,2026-05-26T15:56:59.290068,0.0889,2026-05-26T15:56:55.908805,0.0889,2026-05-26T15:56:55.908805,0.0889,False,,,,False,,,,,,,,,,,,,2026-05-26T15:46:19,2026-05-26T15:56:48.876048,TRAILING_STOP L2,MAKER,TAKER,True,
10,,PENGUUSDT,SHORT,CLOSED,0.008759,0.0087,0.0087,913.6030660039883,20.0,18272.061320079767,2086089.8869825057,VERY_STRONG,0.5798,0.1847,36.41,40.51,30.6282,29.6252,0.2613,-0.2606,BEARISH,-0.2416,-0.1244,22.3985,22.0532,37.1,38.8,42.8,0.3022,40.9,46.4,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,W1+W2,,,0.9146,0.9346,25.6,69.2,19.6,1.003,2.0,HEALTHY_BEAR,HEALTHY_BEAR,,-0.1506,14.170771336776502,36.14017842304576,0.5951,-0.0676,-0.000591,-0.0293,-0.6785,-0.387,-0.0434,2026-05-26T15:31:20.966387,,56889999.006719,,-0.2609,,,,,,,,,8.222427594035896,8.16704190753651,16.389469501572407,106.68983383039549,0.5838959926932301,0.9836648019180112,-0.07857803402215703,0.008759,0.008665,0.0,0.8676,-0.677,2026-05-26T15:36:24.939358,2026-05-26T15:30:26.010438,0.3414,NEVER,2,1.0,,True,,False,,,,2.0,1.0,W1+W2,False,,0.5838959926932301,0,,0.4618,-0.677,False,0.008759,0.008612,2026-05-26T15:43:56.083807,2026-05-26T16:12:59.854572,1.5883,-0.09,6.68,35.74,,,0.8576,,4.74,0.1954,5.86,0.0927,,,,,,,,,,0.5836,0.7206,0.1498,0.5265,0.8576,2026-05-26T15:31:46.195135,,,,,,2026-05-26T15:55:43.281584,0.9147,2026-05-26T15:37:27.018311,0.5722,2026-05-26T15:39:56.500313,0.458,2026-05-26T15:39:54.477016,0.4694,2026-05-26T15:41:35.667081,0.2183,2026-05-26T15:41:32.629402,0.184,2026-05-26T15:40:45.193740,0.3553,False,,,,False,,,,,,,,,,,,,2026-05-26T15:30:25,2026-05-26T15:37:15.019542,TRAILING_STOP L2,TAKER_FALLBACK,TAKER,True,
9,,ETHUSDT,SHORT,CLOSED,2099.6,2085.68,2085.68,913.6030660039884,20.0,18272.061320079767,8.702639226557329,STRONG_BUY,0.4352,0.1229,33.4,39.17,25.5941,24.7246,0.1785,-0.1782,BEARISH,-0.1776,-0.1139,22.3985,22.0532,39.5,38.8,42.8,0.2924,42.4,46.4,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,W2,,,0.7756,0.6687,25.6,66.7,12.6,0.8695,4.0,HEALTHY_BEAR,HEALTHY_BEAR,,-0.1392,18.081650017000783,39.22733588576777,0.3288,-0.1994,-0.000591,-0.2667,-0.4668,-0.2923,-0.0335,2026-05-26T15:30:34.958129,0.09996146885121324,7740029476.95,,-0.3762,,,,,,,,,3.2889710376143584,8.167914261920739,11.456885299535097,109.68385273414354,0.6002817679558045,0.9962495475328643,-0.17021149266526958,2099.6,2077.37,0.0,0.5808,-0.2828,2026-05-26T15:54:53.102558,2026-05-26T15:27:09.369932,0.0868,RECOVERED,2,1.0,,True,,False,,,,2.0,1.0,W2,False,,0.6002817679558045,0,,0.01,-0.382,True,2088.79,2073.15,2026-05-26T16:02:58.092006,2026-05-26T16:12:51.620324,1.1968,0.4519,4.71,14.6,,,0.8319,,2.48,0.5714,19.03,0.7448,,,,,2026-05-26T16:35:04.201594,0.8548,,,,0.5657,0.5843,0.5319,1.0205,0.8372,2026-05-26T15:36:55.976746,,,,,,,,2026-05-26T16:09:26.907415,0.6724,2026-05-26T16:13:57.930699,0.8643,2026-05-26T16:09:27.924544,0.659,,,2026-05-26T16:09:38.140732,0.6586,2026-05-26T16:16:58.017869,0.721,False,,,,False,,,,,,,,,,,0.3201,17.2,2026-05-26T15:25:55,2026-05-26T15:58:15.214878,TRAILING_STOP L2,MAKER,TAKER,True,
8,,AVAXUSDT,SHORT,CLOSED,9.316,9.284,9.284,456.8015330019942,20.0,9136.030660039884,980.6816938643069,STRONG_BUY,0.4193,0.1634,33.61,39.29,25.2085,24.4691,0.2438,-0.2432,BEARISH,-0.1934,-0.1116,23.3727,23.9859,41.5,41.4,41.5,0.3062,45.0,46.4,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,,,,0.9301,0.9917,7.7,87.2,13.1,0.7393,4.0,HEALTHY_BEAR,HEALTHY_BEAR,,-0.037,18.090332422154564,37.41839004597577,0.3439,0.0257,-0.000591,-0.0891,-0.5651,-0.2959,-0.0184,2026-05-26T15:22:48.606651,0.09808576642336378,104588864.16,,-0.2978,,,,,,,,,1.6444855188071792,4.097091980626302,5.741577499433481,25.64023670422437,0.28064963503649665,0.6779945255474542,-0.3207372262773629,9.316,9.247,0.0,0.7107,-0.2491,2026-05-26T15:31:54.168151,2026-05-26T15:15:01.644582,-0.058,RECOVERED,2,1.0,,True,,False,,,,1.0,1.0,,False,,0.28064963503649665,0,,0.0996,-0.2887,True,9.301,9.213,2026-05-26T15:44:01.384081,2026-05-26T16:12:52.672181,1.0426,0.098,3.27,32.12,,,0.5703,,1.24,0.1946,17.96,0.2805,,,,,,,,,,0.1732,0.2483,0.1839,0.6777,0.7099,2026-05-26T15:31:45.920621,,,,,,,,2026-05-26T15:58:41.696807,0.2805,2026-05-26T16:09:28.943131,0.6133,2026-05-26T15:58:41.696807,0.2805,2026-05-26T16:13:57.930699,0.6777,2026-05-26T15:56:48.782264,0.5596,2026-05-26T15:57:03.619771,0.5274,False,,,,False,,,,,,,,,,,-0.0845,5.06,2026-05-26T15:05:36,2026-05-26T15:40:44.856466,TRAILING_STOP L2,MAKER,TAKER,True,
7,,SUIUSDT,LONG,CLOSED,1.0498,1.053,1.0534,500.0,20.0,10000.0,9525.623928367308,STRONG_BUY,0.2778,0.117,61.73,56.72,17.4895,16.9964,0.2434,0.244,BULLISH,0.1301,0.1174,27.791,26.4435,69.7,64.6,67.5,0.219,61.4,54.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,UNMATCHED,,,0.9802,1.0528,74.4,25.6,85.3,0.4931,3.0,HEALTHY_BULL,BULL_EXHAUSTED,,0.1503,26.627983099929903,16.355221746544643,0.4194,0.0144,0.0001,0.1636,0.4675,0.4787,0.0968,2026-05-26T14:30:22.212365,,227028529.50201,,0.3582,,,,,,,,,4.5,4.513716898456848,9.013716898456849,21.468279672317294,0.21468279672317298,0.6241003048199505,-0.09952133739759847,1.0573,1.0498,0.0,,,,,,NEVER,2,1.0,,True,,False,,,,2.0,1.0,UNMATCHED,True,,0.21468279672317298,0,,0.2256,0.5572,False,1.0542,1.0286,2026-05-26T14:30:51.575833,2026-05-26T15:03:41.416519,0.3291,-2.1094,0.17,33.0,8.58,-0.9187,-1.4617,0.3291,5.52,-0.1662,2.47,0.0434,,,9.59,-1.195,2026-05-26T14:40:50.391813,-0.9949,,,,0.11,0.0719,-0.1376,-1.2426,-1.1664,2026-05-26T14:30:22.212346,,,,,,,,,,,,2026-05-26T14:31:58.877581,0.0719,,,2026-05-26T14:32:32.335199,0.0529,2026-05-26T14:31:51.797305,0.0529,False,,,,False,,,2026-05-26T14:30:22.214056,0.3289,2026-05-26T14:30:38.404852,0.2242,,,,,,,2026-05-26T14:20:20,2026-05-26T14:30:41.141826,TRAILING_STOP L2,TAKER_FALLBACK,TAKER,True,
6,,SOLUSDT,LONG,CLOSED,85.639,85.1,85.11,1000.0,20.0,20000.0,233.5384579455622,STRONG_BUY,0.2699,0.0911,63.99,62.05,21.584,20.897,0.1075,0.1076,BULLISH,0.1244,0.1174,27.791,26.4435,69.7,64.6,67.5,0.219,61.4,54.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,UNMATCHED,,,0.9802,1.1193,74.4,25.6,82.0,0.687,4.0,HEALTHY_BULL,STRONG_BULL,,0.1503,27.316705490392444,14.543263757367258,0.271,0.1239,0.0001,0.2672,0.3005,0.4787,0.0968,2026-05-26T14:30:22.154440,0.08989885449386406,1238378361.5137,,0.2863,2026-05-26T14:36:50.914349,-0.1552,,,2026-05-26T14:37:14.601226,-0.2719,,,3.6,8.943355247025304,12.543355247025303,-138.42058407968366,-0.6921029203984184,0.4750639077990151,-0.6921029203984184,86.1,85.639,0.0,,,,2026-05-26T14:38:39.656519,-0.6332,ENDED_NEG,1,0.5,,True,,False,,,,2.0,1.0,UNMATCHED,False,-0.15520617942758969,,0,,-0.6332,-0.0011,True,85.5,84.66,2026-05-26T14:52:29.202850,2026-05-26T15:23:03.173771,-0.2253,-1.2062,13.82,44.39,0.61,-0.6924,-0.961,0.0,0.01,-0.6807,16.81,-0.4472,,,0.61,-0.6924,2026-05-26T14:40:51.400175,-0.7041,,,,-0.8909,-0.8442,-0.9142,-0.3888,-0.7274,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,2026-05-26T14:30:22.211578,0.3817,2026-05-26T14:30:38.399059,0.3,,,-0.0385,16.21,0.1366,13.17,2026-05-26T14:20:00,2026-05-26T14:38:39.660637,STOP_LOSS_WIDE L1,MAKER,TAKER,True,
