id,binance_order_id,pair,direction,status,entry_price,exit_price,current_price,investment,leverage,notional_value,quantity,confidence,entry_gap,entry_ema_gap_5_8,entry_rsi,entry_adx,entry_adx_prev,entry_ema5_stretch,entry_price_vs_ema5_pct,entry_macro_trend,entry_ema20_slope,entry_btc_ema20_slope,entry_btc_adx,entry_btc_adx_prev,entry_btc_rsi,entry_btc_rsi_prev,entry_global_volume_ratio,entry_pair_volume_ratio,entry_bull_pct,entry_bear_pct,entry_range_position,entry_adx_delta,entry_quality_score,entry_btc_regime,exit_btc_regime,entry_btc_regime_started_at,entry_btc_trend_gap_pct,entry_pos_di,entry_neg_di,entry_atr_pct,entry_ema50_slope,entry_funding_rate,entry_pair_ema20_ema50_gap_pct,entry_dist_from_ema13_pct,entry_btc_dist_from_ema13_pct,entry_btc_1h_slope,phantom_be_aggr_triggered_at,phantom_be_aggr_would_exit_pnl,entry_pair_volume_24h_usd,exit_pair_ema20_ema50_gap_pct,exit_btc_trend_gap_pct,first_cross_ema13_at,first_cross_ema13_pnl_pct,confirmed_cross_ema13_at,confirmed_cross_ema13_pnl_pct,first_cross_ema20_at,first_cross_ema20_pnl_pct,confirmed_cross_ema20_at,confirmed_cross_ema20_pnl_pct,entry_fee,exit_fee,total_fee,pnl,pnl_percentage,peak_pnl,trough_pnl,high_price_since_entry,low_price_since_entry,peak_ema5_gap,peak_ema5_dist_pct,peak_ema5_slope_pct,peak_reached_at,trough_reached_at,trough_ema5_dist_pct,ema5_went_negative,current_tp_level,dynamic_tp_target,no_expansion_last_check,signal_active_at_close,exit_slippage_pct,closing_in_progress,close_initiated_at,protective_sl_order_id,protective_tp_order_id,cell_multiplier,cell_multiplier_source,cell_multiplier_capped,ema13_strict_held_pnl_pct,trailing_first_pullback_pnl_pct,trailing_pullback_resets,trailing_confirmed_at,exit_price_vs_ema5_pct,exit_ema5_slope_pct,exit_ema5_crossed,post_exit_running_high,post_exit_running_low,post_exit_running_peak_at,post_exit_running_trough_at,post_exit_peak_pnl,post_exit_trough_pnl,post_exit_peak_minutes,post_exit_trough_minutes,post_exit_signal_lost_minutes,post_exit_pnl_at_signal_lost,post_exit_final_pnl,post_exit_peak_before_signal_lost,post_exit_rsi_exit_minutes,post_exit_rsi_exit_pnl,post_exit_rsi3_exit_minutes,post_exit_rsi3_exit_pnl,post_exit_signal_regained_minutes,post_exit_pnl_at_signal_regained,post_exit_floor_before_signal_regain,post_exit_pnl_at_1min,post_exit_pnl_at_2min,post_exit_pnl_at_5min,post_exit_pnl_at_15min,post_exit_pnl_at_30min,phantom_be_l1_triggered_at,phantom_be_l1_would_exit_pnl,phantom_be_l2_triggered_at,phantom_be_l2_would_exit_pnl,phantom_regime_change_exit_triggered_at,phantom_regime_change_exit_pnl,phantom_tick_a_triggered_at,phantom_tick_a_pnl,phantom_tick_b_triggered_at,phantom_tick_b_pnl,phantom_tick_c_triggered_at,phantom_tick_c_pnl,phantom_tick_d_triggered_at,phantom_tick_d_pnl,phantom_tick_e_triggered_at,phantom_tick_e_pnl,phantom_tick_f_triggered_at,phantom_tick_f_pnl,phantom_tick_g_triggered_at,phantom_tick_g_pnl,signal_lost_flagged,signal_lost_flag_pnl,signal_lost_flagged_at,fl1_origin,fl2_flagged,fl2_flagged_at,fl2_flag_pnl,regime_neutral_hit_at,regime_neutral_pnl,regime_comeback_at,regime_comeback_pnl,regime_opposite_at,regime_opposite_pnl,first_rsi2_pnl,first_rsi2_minutes,first_rsi3_pnl,first_rsi3_minutes,opened_at,closed_at,close_reason,entry_order_type,exit_order_type,is_paper,notes
62,,TONUSDT,LONG,CLOSED,2.1204,2.1275,2.1275,303.840970569434,20.0,6076.819411388679,2865.8835179158077,VERY_STRONG,0.1259,0.164,63.36,22.8822,21.9758,0.734,0.7394,BULLISH,0.0869,0.0941,31.1742,30.0478,66.8,71.1,1.0709,1.4285,74.4,23.1,85.0,0.9064,2.0,STRONG_BULL,STRONG_BULL,,0.0699,31.357612662845767,15.213450926810484,0.5827,-0.4083,0.00017,-0.4118,0.948,0.2073,-0.0411,,,311114005.06563,,0.1839,,,,,,,,,2.7345687351249057,2.743725232964646,5.478293968089552,14.86947900911235,0.24469180343330899,0.5558137615544259,-0.5425410299943537,2.1341,2.1204,0.0,0.7504,0.1538,2026-05-14T13:39:08.577249,2026-05-14T13:30:48.662362,-0.2627,RECOVERED,2,1.0,,True,,False,,,,1.0,,False,,0.24940577249576001,0,,0.314,0.2825,True,2.1309,2.0775,2026-05-14T13:39:54.351038,2026-05-14T14:07:45.905240,0.4052,-2.1132,0.27,28.13,20.07,-0.9059,-0.3022,0.4052,6.98,-0.1136,13.01,-0.2692,,,,0.0798,0.0515,-0.0098,-0.2126,-1.8444,2026-05-14T13:39:08.502872,,,,,,,,2026-05-14T13:40:21.931909,0.1458,2026-05-14T13:40:33.115437,0.0751,2026-05-14T13:40:33.115437,0.0751,2026-05-14T13:40:34.132967,0.0798,2026-05-14T13:40:35.144995,0.0798,2026-05-14T13:41:12.571326,0.0703,False,,,,False,,,,,,,,,-0.3446,8.73,,,2026-05-14T13:08:38,2026-05-14T13:39:37.760570,TRAILING_STOP L2,TAKER_FALLBACK,TAKER,True,
61,,PENGUUSDT,SHORT,CLOSED,0.008871,0.00891,0.00891,309.2797762388351,20.0,6185.5955247767015,697282.7781283623,STRONG_BUY,0.4071,0.1174,29.53,26.3905,24.5851,0.149,-0.1488,BEARISH,-0.1698,-0.073,30.3628,28.9997,36.8,34.6,0.9759,1.0918,5.3,86.8,6.1,1.8054,4.0,STRONG_BEAR,CHOPPY_FLAT,,-0.2085,9.621316038277026,28.75740124790676,0.2705,-0.1992,0.0001,-0.3642,-0.4162,-0.1135,-0.0858,,,57338372.326763,,-0.1555,2026-05-14T12:04:35.001895,-0.4509,,,2026-05-14T12:34:42.650871,-0.3832,,,2.7835179861495156,2.795755298905668,5.579273285055184,-32.77330163206069,-0.529832600608715,0.1919439747491908,-0.5749436365685902,0.008871,0.008846,0.0,0.2377,-0.1783,2026-05-14T12:30:29.995456,2026-05-14T12:35:08.054296,-0.4672,ENDED_NEG,1,0.5,,False,,False,,,,1.0,,False,-0.45088828767894307,,0,,-0.2143,0.1389,True,0.009019,0.008893,2026-05-14T13:16:14.349808,2026-05-14T12:37:01.655465,-0.338,-1.7584,40.97,1.76,0.0,-0.4733,-1.3075,0.0,0.0,-0.4733,4.98,-0.71,,,,-0.3944,-0.4395,-0.6875,-1.0369,-1.2511,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,2026-05-14T12:25:47.731555,-0.1238,,,,,-0.3381,2.01,-0.1577,39.99,2026-05-14T11:54:15,2026-05-14T12:35:15.608420,EMA13_CROSS_EXIT L1,TAKER_FALLBACK,TAKER,True,
60,,FARTCOINUSDT,SHORT,CLOSED,0.2114,0.2106,0.2106,304.66796224086556,20.0,6093.359244817311,28823.83748730989,VERY_STRONG,0.3473,0.102,34.9,34.0745,33.2147,0.1502,-0.1499,BEARISH,-0.1735,-0.0383,20.3374,19.639,42.1,42.1,0.5057,0.7083,23.7,50.0,14.3,0.8598,3.0,HEALTHY_BEAR,STRONG_BEAR,,-0.1057,10.47081568937778,27.780114099204013,0.3454,-0.307,2.1e-05,-0.5096,-0.3683,-0.0659,-0.0858,,,50176930.89652,,-0.2116,,,,,,,,,2.74201166016779,2.7316350786723587,5.473646738840149,17.585423251007626,0.28859981078523894,0.5252246925260149,-0.23197492904446296,0.2114,0.2101,0.0,0.5215,0.0048,2026-05-14T11:49:47.386563,2026-05-14T11:25:51.176141,0.0399,RECOVERED,1,0.5,,True,,False,,,,1.0,,False,,0.28859981078523894,0,,0.1246,-0.1533,True,0.2138,0.21,2026-05-14T12:35:12.046931,2026-05-14T11:59:35.249094,0.5723,-1.2253,44.34,8.73,16.4,-0.2792,-1.1307,0.5723,15.39,-0.2319,13.39,0.0046,,,,0.383,0.3357,0.3357,-0.2319,-0.2319,2026-05-14T11:49:47.386588,,,,,,2026-05-14T12:00:33.971478,0.3357,2026-05-14T11:54:46.861774,0.2884,2026-05-14T12:00:33.971478,0.3357,2026-05-14T11:54:46.861774,0.2884,,,2026-05-14T12:01:01.247751,0.1938,2026-05-14T11:55:16.113926,0.2411,False,,,,False,,,,,,,,,0.0046,20.03,-0.1373,5.05,2026-05-14T11:20:54,2026-05-14T11:50:51.297864,TRAILING_STOP L1,TAKER_FALLBACK,TAKER,True,
59,,FARTCOINUSDT,SHORT,CLOSED,0.2136,0.2151,0.2151,686.9265893459642,20.0,13738.531786919284,64318.96903988429,STRONG_BUY,0.4022,0.1432,29.0,21.3741,19.5876,0.2798,-0.279,BEARISH,-0.1982,-0.0429,21.4581,21.3894,37.3,39.2,0.818,0.8808,5.4,91.9,5.7,1.7865,2.0,HEALTHY_BEAR,CHOPPY_FLAT,,0.1089,11.075442663035062,28.907029034675574,0.3239,-0.1948,2.1e-05,-0.3004,-0.5686,-0.1738,0.0225,,,50983087.30343,,0.103,2026-05-14T08:16:58.692807,-0.6251,,,2026-05-14T08:18:39.888787,-0.7187,,,2.4729357216454715,6.2257546082156,8.698690329861071,-105.17714388968758,-0.7655632022471915,0.0,-0.7655632022471915,0.2136,0.2136,0.0,,,,2026-05-14T08:18:39.893927,-0.2864,ENDED_NEG,1,0.5,,False,,False,,,,2.0,STRETCH_0.25-0.30,False,-0.625050561797743,,0,,-0.1944,0.1424,True,0.2156,0.2132,2026-05-14T08:38:39.921762,2026-05-14T09:02:34.263415,0.1243,-0.9993,10.06,33.97,0.01,-0.7652,-0.2971,0.0,1.89,-0.6716,7.94,-0.8121,,,,-0.7184,-0.6716,-0.578,-0.8589,-0.3439,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,2026-05-14T08:11:08.340638,-0.4377,,,,,-0.344,3.97,-0.2972,2.99,2026-05-14T08:06:37,2026-05-14T08:28:35.960626,EMA13_CROSS_EXIT L1,MAKER,TAKER,True,
58,,1000LUNCUSDT,SHORT,CLOSED,0.08054,0.08013,0.08013,343.4632946729822,20.0,6869.265893459644,85290.11538936732,STRONG_BUY,0.7882,0.3449,29.26,20.7531,19.569,0.6855,-0.6808,BEARISH,-0.3843,-0.0429,21.4581,21.3894,37.3,39.2,0.818,1.217,5.4,91.9,2.3,1.1842,2.0,HEALTHY_BEAR,HEALTHY_BEAR,,0.1089,15.857840438736792,33.81208324006709,0.5855,0.2869,2.1e-05,0.1983,-1.3131,-0.1738,0.0225,,,57547678.8014,,0.1176,,,,,,,,,3.0911696520568395,3.0754336257675012,6.166603277824341,28.802344031815725,0.41929289793890456,0.7298373479016563,-0.15210888999254343,0.08054,0.07988,0.0,1.5181,-1.1191,2026-05-14T08:10:31.229317,2026-05-14T08:09:35.571156,0.6733,NEVER,2,1.0,,True,,False,,,,1.0,,False,,0.431714675937427,1,,0.7704,-1.3575,False,0.08064,0.07962,2026-05-14T08:18:16.239311,2026-05-14T08:48:44.105164,1.0523,-0.2142,7.25,37.72,,,0.3322,,24.53,0.3818,6.52,0.0342,,,,0.506,0.6177,0.4315,0.3197,0.2825,2026-05-14T08:10:16.829400,,,,,,2026-05-14T08:30:41.594213,0.7419,2026-05-14T08:11:18.493824,0.3818,2026-05-14T08:11:26.636431,0.3446,2026-05-14T08:15:12.866266,0.5308,2026-05-14T08:15:37.161214,0.4687,2026-05-14T08:15:34.124976,0.4687,2026-05-14T08:15:41.205539,0.506,False,,,,False,,,,,,,,,,,,,2026-05-14T08:06:33,2026-05-14T08:11:00.839684,TRAILING_STOP L2,TAKER_FALLBACK,TAKER,True,
57,,WLDUSDT,SHORT,CLOSED,0.2556,0.257,0.2569,343.4632946729822,20.0,6869.265893459644,26875.06218098452,STRONG_BUY,0.3455,0.113,32.1,26.9281,25.697,0.2167,-0.2162,BEARISH,-0.1636,-0.0429,21.4581,21.3894,37.3,39.2,0.818,1.2026,5.4,91.9,5.6,1.2311,5.0,HEALTHY_BEAR,CHOPPY_FLAT,,0.1089,11.017617419458613,27.59521648181514,0.325,-0.1913,2.1e-05,-0.2932,-0.4523,-0.1738,0.0225,,,114148638.9799,,0.1026,2026-05-14T08:11:00.068950,-0.5597,,,2026-05-14T08:28:30.875617,-0.5988,,,3.0911696520568395,3.1081009412308602,6.1992705932877,-43.824357646666364,-0.6379773082942145,0.0,-0.6771185446009396,0.2556,0.2556,0.0,,,,2026-05-14T08:29:33.700560,-0.2323,ENDED_NEG,1,0.5,,False,,False,,,,1.0,,False,-0.559694835680743,,0,,-0.1636,0.0578,True,0.2587,0.2561,2026-05-14T08:39:56.663088,2026-05-14T09:11:34.373821,-0.2856,-1.3028,9.44,41.07,0.01,-0.6377,-0.4812,0.0,0.01,-0.6377,5.05,-0.9116,,,,-0.5986,-0.5986,-0.9116,-0.8725,-0.6769,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,2026-05-14T08:11:08.338460,-0.4423,,,,,-0.364,4.37,-0.364,4.37,2026-05-14T08:06:13,2026-05-14T08:30:29.662010,EMA13_CROSS_EXIT L1,TAKER_FALLBACK,TAKER,True,
56,,SUIUSDT,SHORT,CLOSED,1.187,1.1956,1.1956,343.4632946729822,20.0,6869.265893459644,5787.081628862379,VERY_STRONG,0.505,0.1344,29.26,32.041,30.586,0.2478,-0.2471,BEARISH,-0.2254,-0.0429,21.4581,21.3894,37.3,39.2,0.818,0.9152,5.4,91.9,4.2,1.455,2.0,HEALTHY_BEAR,CHOPPY_FLAT,,0.1089,10.496669599379924,32.308156178818145,0.3816,-0.4215,2.1e-05,-0.6352,-0.5535,-0.1738,0.0225,,,373101489.52806,,0.103,2026-05-14T08:11:22.020952,-0.5518,,,2026-05-14T08:27:59.108730,-0.6951,,,1.236467860822736,3.1135656579605375,4.350033518783274,-54.118935526999394,-0.7878416175231627,0.029712299915762498,-0.7878416175231627,1.187,1.1859,0.0,0.2478,-0.4082,2026-05-14T08:06:43.144460,2026-05-14T08:28:23.245170,-0.2978,ENDED_NEG,1,0.5,,False,,False,,,,1.0,PAIR_25-50_30-33,False,-0.5518466722830688,,0,,-0.2365,0.0924,True,1.2023,1.1931,2026-05-14T08:39:51.624698,2026-05-14T08:30:21.423189,-0.5769,-1.352,11.36,1.85,0.01,-0.8128,-1.015,0.0,4.06,-0.8212,10.05,-1.1161,,,,-0.737,-0.678,-0.8296,-1.1835,-0.8296,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,2026-05-14T08:11:08.335006,-0.5097,,,,,-0.6024,5.71,-0.3159,3.72,2026-05-14T08:05:53,2026-05-14T08:28:29.783972,EMA13_CROSS_EXIT L1,MAKER,TAKER,True,
55,,SUIUSDT,LONG,CLOSED,1.2083,1.2216,1.2216,328.9787546201857,20.0,6579.575092403715,5445.315809321953,STRONG_BUY,0.1375,0.0824,56.51,20.9927,20.6129,0.1793,0.1796,BULLISH,0.0889,0.0468,21.6391,22.9684,59.4,59.5,0.4941,0.4554,67.6,27.0,57.1,0.3798,4.0,HEALTHY_BULL,CHOPPY_WEAK,,-0.0399,32.171662497900385,18.922991704656308,0.3986,-0.0729,-5e-05,-0.1074,0.3184,0.1226,-0.1849,,,380410342.99136,,0.0755,2026-05-14T05:00:01.972058,-0.4705,,,2026-05-14T05:00:01.972058,-0.4705,,,2.9608087915816714,2.993399006700464,5.954207798282136,66.46849246570032,1.0102246958536862,1.4238430025655868,-0.6028867003227661,1.2266,1.2083,0.0,1.0441,0.6235,2026-05-14T05:30:49.360062,2026-05-14T05:07:04.095026,-0.2111,RECOVERED,3,1.5,,True,,False,,,,1.0,,False,-0.4705288421749514,1.0102246958536862,1,,0.6391,0.6235,True,1.2256,1.2006,2026-05-14T05:30:56.139726,2026-05-14T06:02:35.226483,1.3418,-0.7273,0.0,31.65,25.32,-0.09,-0.3962,1.3418,9.39,0.4397,22.34,0.2493,,,,0.4728,0.4314,0.539,0.5804,-0.3135,2026-05-14T05:24:05.844630,,2026-05-14T05:29:14.522888,,,,2026-05-14T05:31:00.213507,0.2328,2026-05-14T05:31:01.243345,0.2079,2026-05-14T05:31:01.243345,0.2079,2026-05-14T05:31:01.243345,0.2079,2026-05-14T05:31:01.243345,0.2079,2026-05-14T05:31:01.243345,0.2079,2026-05-14T05:31:01.243345,0.2079,False,,,,False,,,,,,,,,-0.4871,4.02,,,2026-05-14T04:56:27,2026-05-14T05:30:55.853268,TRAILING_STOP L3,TAKER_FALLBACK,TAKER,True,
54,,TIAUSDT,LONG,CLOSED,0.4587,0.4625,0.4625,617.0621743785692,20.0,12341.243487571384,26904.825566974894,VERY_STRONG,0.5291,0.274,63.56,22.6573,22.1628,0.6413,0.6454,BULLISH,0.2858,0.0401,24.09,25.8458,59.7,55.3,0.6744,0.6665,40.5,35.1,100.0,0.4945,3.0,HEALTHY_BULL,HEALTHY_BULL,,-0.0737,29.992358533961287,16.476286529636027,0.5836,-0.2753,2.1e-05,-0.1727,1.1356,0.1713,-0.1849,,,106783791.2345,,-0.0557,,,,,,,,,5.553559569407123,5.5995668211266505,11.153126390533775,91.08521076397152,0.7380553738827176,1.0431284063658126,-0.17716372356660376,0.4639,0.4587,0.0,1.3635,0.9364,2026-05-14T04:54:10.007547,2026-05-14T04:51:27.191976,0.391,NEVER,2,1.0,,True,,False,,,,2.0,BTC_55-60_22-25,False,,0.7380553738827176,0,,0.9928,1.0085,False,0.4664,0.4588,2026-05-14T05:04:54.386728,2026-05-14T05:39:47.042107,1.5887,-0.0682,9.31,44.19,44.73,0.128,0.1498,1.5887,16.83,0.7166,34.75,0.9564,,,,0.7602,0.9782,0.782,0.8256,1.0654,2026-05-14T04:53:25.986919,,2026-05-14T04:54:10.003734,,,,2026-05-14T05:09:05.258229,0.9346,2026-05-14T04:55:51.672568,0.6076,2026-05-14T04:55:54.703377,0.6294,2026-05-14T04:55:51.672568,0.6076,2026-05-14T04:55:54.703377,0.6294,2026-05-14T04:55:51.672568,0.6076,2026-05-14T05:09:04.249169,0.9128,False,,,,False,,,,,,,,,,,,,2026-05-14T04:50:09,2026-05-14T04:55:35.176119,TRAILING_STOP L2,TAKER_FALLBACK,TAKER,True,
53,,TONUSDT,SHORT,CLOSED,2.052,2.069,2.0689,338.55888635096943,20.0,6771.177727019389,3299.7942139470706,VERY_STRONG,0.5241,0.1329,30.16,32.9876,31.5454,0.2062,-0.2058,BEARISH,-0.2164,-0.0765,35.9692,35.17,40.5,37.4,0.9416,0.8263,8.1,91.9,8.7,1.4422,3.0,STRONG_BEAR,STRONG_BEAR,,-0.2367,9.931853249249347,31.224320760417967,0.4496,-0.5101,5e-05,-0.777,-0.5239,-0.0908,-0.1849,,,298495478.33852,,-0.231,2026-05-14T04:06:53.742677,-0.5164,,,2026-05-14T04:07:50.214489,-0.7699,,,1.21881199086349,3.07227340289542,4.291085393758911,-60.387587030858796,-0.891832846003894,0.0,-0.891832846003894,2.052,2.052,0.0,,,,2026-05-14T04:07:58.966084,-0.5223,ENDED_NEG,1,0.5,,True,,False,,,,1.0,PAIR_25-50_30-33,False,-0.5164203216374311,,0,,-0.5223,-0.1275,False,2.1482,2.069,2026-05-14T04:46:48.668709,2026-05-14T04:07:59.305400,-0.8915,-4.7511,38.82,0.0,1.0,-1.1644,-4.3125,0.0,2.99,-1.408,2.99,-1.408,,,,-1.1644,-1.3154,-1.3934,-2.334,-3.9665,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-05-14T04:05:59,2026-05-14T04:07:58.968176,STOP_LOSS_WIDE L1,MAKER,TAKER,True,
52,,LTCUSDT,SHORT,CLOSED,56.681000000000004,56.82,56.82,329.34963776619304,20.0,6586.992755323861,116.21165391090243,VERY_STRONG,0.2819,0.0818,29.77,31.3832,29.7288,0.1172,-0.1171,BEARISH,-0.1318,-0.088,32.0661,30.9791,36.0,35.5,0.8906,1.0445,13.5,86.5,5.4,1.6544,4.0,STRONG_BEAR,CHOPPY_FLAT,,-0.2074,11.48978822976774,37.289209252579965,0.1777,-0.1437,5e-05,-0.2093,-0.3015,-0.2179,-0.183,,,72760550.95,,-0.1939,2026-05-14T04:07:49.180303,-0.2907,,,,,,,1.185658695958295,2.971415778847864,4.1570744748061585,-20.310494368421107,-0.30834244279387407,0.09761987262045671,-0.36129404915226776,56.681000000000004,56.59,0.0,0.2373,-0.1942,2026-05-14T03:58:10.322339,2026-05-14T04:12:08.839812,-0.13,ENDED_NEG,1,0.5,,False,,False,,,,1.0,PAIR_25-50_30-33,False,-0.29069190734108036,,0,,-0.0515,0.1312,True,56.98,56.8,2026-05-14T04:49:46.666729,2026-05-14T04:17:05.394017,-0.2729,-0.5905,32.76,0.07,0.02,-0.3082,-0.4847,0.0,3.92,-0.3788,3.92,-0.3788,,,,-0.3259,-0.3964,-0.3435,-0.3082,-0.4141,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,2026-05-14T04:15:29.476874,-0.326,,,,,,,-0.2907,17.31,2026-05-14T03:50:41,2026-05-14T04:17:00.933596,EMA13_CROSS_EXIT L1,MAKER,TAKER,True,
51,,ONDOUSDT,SHORT,CLOSED,0.37470000000000003,0.3767,0.3767,329.34963776619304,20.0,6586.992755323861,17579.37751620993,VERY_STRONG,0.7152,0.2053,29.99,33.0691,31.2708,0.5121,-0.5094,BEARISH,-0.297,-0.088,32.0661,30.9791,36.0,35.5,0.8906,1.3459,13.5,86.5,3.7,1.7983,3.0,STRONG_BEAR,CHOPPY_FLAT,,-0.2074,11.339905783457587,40.73463973079319,0.456,-0.4951,5e-05,-0.721,-0.9642,-0.2179,-0.183,,,113369557.2444,,-0.1209,2026-05-14T04:33:42.302386,-0.4635,,,,,,,1.185658695958295,2.979968179660326,4.165626875618621,-39.32438190803754,-0.5970005337603272,0.3375004003202714,-0.6237005604483562,0.37470000000000003,0.3732,0.0,0.5619,-0.581,2026-05-14T04:02:16.958754,2026-05-14T04:08:12.192012,-0.3308,ENDED_NEG,1,0.5,,False,,False,,,,1.0,,False,-0.46350040032024176,,0,,-0.2194,0.1598,True,0.3785,0.3751,2026-05-14T05:04:51.358285,2026-05-14T04:38:09.967717,-0.1698,-1.0771,28.91,2.22,0.0,-0.6234,-1.0238,0.0,0.0,-0.6234,5.92,-0.5434,,,,-0.4099,-0.2765,-0.5167,-0.5434,-1.0238,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,2026-05-14T04:15:29.475069,-0.063,,,2026-05-14T04:26:26.700434,-0.1431,-0.4368,43.32,0.204,5.36,2026-05-14T03:50:37,2026-05-14T04:35:56.601554,EMA13_CROSS_EXIT L1,MAKER,TAKER,True,
50,,ONDOUSDT,SHORT,CLOSED,0.377,0.3755,0.3755,335.27224142264413,20.0,6705.444828452883,17786.325804914806,VERY_STRONG,0.4645,0.0988,36.36,30.627,29.501,0.268,-0.2673,BEARISH,-0.181,-0.0752,30.6052,29.7837,38.0,40.5,0.8663,1.052,13.5,86.5,15.1,1.126,3.0,STRONG_BEAR,STRONG_BEAR,,-0.1781,13.184644653636488,34.991511438805816,0.4196,-0.4282,-5e-05,-0.5752,-0.5345,-0.1869,-0.183,,,112937003.11247,,-0.1833,,,,,,,,,3.0174501728037972,3.0054444028854794,6.022894575689277,20.656594131682958,0.3080570291777192,0.5203541114058421,-0.09000000000000002,0.377,0.3747,0.0,0.7946,-0.3266,2026-05-14T03:49:58.142300,,,NEVER,1,0.5,,True,,False,,,,2.0,STRETCH_0.25-0.30,True,,0.3080570291777192,1,,0.5798,-0.3266,False,0.3767,0.3735,2026-05-14T04:08:11.101165,2026-05-14T04:02:13.070165,0.8384,-0.0104,18.14,12.18,,,0.2018,,43.9,0.1487,5.93,0.7323,,,,0.5731,0.414,0.467,0.6262,0.2548,2026-05-14T03:49:58.142323,,,,,,2026-05-14T04:19:33.898307,0.1222,2026-05-14T03:55:24.566833,0.3344,2026-05-14T04:05:21.913755,0.5466,2026-05-14T03:55:24.566833,0.3344,2026-05-14T04:05:19.869833,0.5201,2026-05-14T03:55:19.460504,0.3344,2026-05-14T03:55:20.480929,0.3344,False,,,,False,,,,,,,,,,,,,2026-05-14T03:48:35,2026-05-14T03:50:01.996502,TRAILING_STOP L1,TAKER_FALLBACK,TAKER,True,
49,,DOTUSDT,SHORT,CLOSED,1.318,1.322,1.322,319.3824276329414,20.0,6387.6485526588285,4846.470829027942,VERY_STRONG,0.4397,0.0975,34.55,34.7047,33.7336,0.1521,-0.1519,BEARISH,-0.1573,-0.0573,29.8136,29.037,38.5,39.2,0.93,1.1123,10.8,89.2,19.2,0.9711,3.0,STRONG_BEAR,STRONG_BEAR,,-0.1667,10.263571433643724,28.708473480721615,0.3623,-0.3201,-5e-05,-0.4232,-0.4144,-0.1836,-0.183,,,95344730.124,,-0.2083,2026-05-14T04:07:18.389158,-0.1389,,,2026-05-14T04:08:17.208390,-0.3666,,,1.1497767394785892,2.883165496188723,4.032942235667312,-23.4188255517791,-0.3666267071320185,0.39244006069802767,-0.4425333839150146,1.318,1.312,0.0,0.4744,-0.2111,2026-05-14T03:49:24.686883,2026-05-14T04:09:16.970928,-0.4321,ENDED_NEG,1,0.5,,False,,False,,,,1.0,,False,-0.13890667678299617,,0,,-0.1958,0.2482,True,1.331,1.321,2026-05-14T04:55:46.621915,2026-05-14T04:11:16.944022,-0.2906,-1.0493,44.74,0.24,0.01,-0.3665,-0.9735,0.0,0.01,-0.3665,8.9,-0.67,,,,-0.2906,-0.3665,-0.3665,-0.5182,-0.4424,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,-0.3666,27.69,-0.2907,25.7,2026-05-14T03:43:17,2026-05-14T04:11:02.018483,EMA13_CROSS_EXIT L1,MAKER,TAKER,True,
48,,TAOUSDT,SHORT,CLOSED,292.78000000000003,293.85,293.84,319.3824276329414,20.0,6387.6485526588285,21.817229840353946,STRONG_BUY,0.508,0.1425,30.95,26.4732,24.7659,0.1963,-0.1959,BEARISH,-0.2016,-0.0573,29.8136,29.037,38.5,39.2,0.93,0.8971,10.8,89.2,10.4,1.7074,4.0,STRONG_BEAR,STRONG_BEAR,,-0.1667,13.349314885541066,38.66313129875654,0.3091,-0.2333,-5e-05,-0.3514,-0.5311,-0.1836,-0.183,,,168143139.83,,-0.2083,2026-05-14T04:06:35.363323,-0.3364,,,2026-05-14T04:08:10.319635,-0.538,,,1.1497767394785892,2.8849468448646034,4.034723584343192,-27.379159513521763,-0.4286265796844023,0.16594374615752985,-0.5618923423731059,292.78000000000003,292.11,0.0,0.3099,-0.2104,2026-05-14T03:53:00.947825,2026-05-14T04:08:10.346243,-0.3368,ENDED_NEG,1,0.5,,False,,False,,,,1.0,,False,-0.336365667053745,,0,,-0.1178,0.1246,True,294.52,293.5,2026-05-14T04:52:59.185676,2026-05-14T04:24:40.949682,-0.3089,-0.6573,41.95,13.65,0.01,-0.449,-0.5924,0.0,0.01,-0.449,8.9,-0.4694,,,,-0.4046,-0.4626,-0.4011,-0.4353,-0.5275,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,-0.2031,4.06,-0.432,24.78,2026-05-14T03:43:13,2026-05-14T04:11:01.627826,EMA13_CROSS_EXIT L1,MAKER,TAKER,True,
