id,binance_order_id,pair,direction,status,entry_price,exit_price,current_price,investment,leverage,notional_value,quantity,confidence,entry_gap,entry_ema_gap_5_8,entry_rsi,entry_rsi_prev,entry_adx,entry_adx_prev,entry_ema5_stretch,entry_price_vs_ema5_pct,entry_macro_trend,entry_ema20_slope,entry_btc_ema20_slope,entry_btc_adx,entry_btc_adx_prev,entry_btc_rsi,entry_btc_rsi_prev,entry_btc_rsi_prev6,entry_btc_atr_pct,entry_btc_rsi_1h,entry_btc_rsi_1h_prev,entry_pattern_c1_match,entry_pattern_c2_match,entry_pattern_c3_match,entry_pattern_c4_match,entry_pattern_c5_match,entry_pattern_c6_match,entry_pattern_c7_match,entry_pattern_c8_match,entry_pattern_c9_match,entry_pattern_c_any_match,entry_pattern_w1_match,entry_pattern_w2_match,entry_pattern_w3_match,entry_pattern_w4_match,entry_pattern_w5_match,entry_pattern_w6_match,entry_pattern_w_any_match,pattern_cell_source,pattern_fixed_tp_pct,pattern_fixed_sl_pct,entry_global_volume_ratio,entry_pair_volume_ratio,entry_bull_pct,entry_bear_pct,entry_range_position,entry_adx_delta,entry_quality_score,entry_btc_regime,exit_btc_regime,entry_btc_regime_started_at,entry_btc_trend_gap_pct,entry_pos_di,entry_neg_di,entry_atr_pct,entry_ema50_slope,entry_funding_rate,entry_pair_ema20_ema50_gap_pct,entry_dist_from_ema13_pct,entry_btc_dist_from_ema13_pct,entry_btc_1h_slope,phantom_be_aggr_triggered_at,phantom_be_aggr_would_exit_pnl,entry_pair_volume_24h_usd,exit_pair_ema20_ema50_gap_pct,exit_btc_trend_gap_pct,first_cross_ema13_at,first_cross_ema13_pnl_pct,confirmed_cross_ema13_at,confirmed_cross_ema13_pnl_pct,first_cross_ema20_at,first_cross_ema20_pnl_pct,confirmed_cross_ema20_at,confirmed_cross_ema20_pnl_pct,entry_fee,exit_fee,total_fee,pnl,pnl_percentage,peak_pnl,trough_pnl,high_price_since_entry,low_price_since_entry,peak_ema5_gap,peak_ema5_dist_pct,peak_ema5_slope_pct,peak_reached_at,trough_reached_at,trough_ema5_dist_pct,ema5_went_negative,current_tp_level,dynamic_tp_target,no_expansion_last_check,signal_active_at_close,exit_slippage_pct,closing_in_progress,close_initiated_at,protective_sl_order_id,protective_tp_order_id,cell_multiplier,cell_lev_multiplier,cell_multiplier_source,cell_multiplier_capped,ema13_strict_held_pnl_pct,trailing_first_pullback_pnl_pct,trailing_pullback_resets,trailing_confirmed_at,exit_price_vs_ema5_pct,exit_ema5_slope_pct,exit_ema5_crossed,post_exit_running_high,post_exit_running_low,post_exit_running_peak_at,post_exit_running_trough_at,post_exit_peak_pnl,post_exit_trough_pnl,post_exit_peak_minutes,post_exit_trough_minutes,post_exit_signal_lost_minutes,post_exit_pnl_at_signal_lost,post_exit_final_pnl,post_exit_peak_before_signal_lost,post_exit_rsi_exit_minutes,post_exit_rsi_exit_pnl,post_exit_rsi3_exit_minutes,post_exit_rsi3_exit_pnl,post_arm_min_pnl_pct,post_arm_min_pnl_at,post_exit_ema13_cross_minutes,post_exit_ema13_cross_pnl,post_exit_regime_flip_at,post_exit_regime_flip_pnl_pct,post_exit_signal_regained_minutes,post_exit_pnl_at_signal_regained,post_exit_floor_before_signal_regain,post_exit_pnl_at_1min,post_exit_pnl_at_2min,post_exit_pnl_at_5min,post_exit_pnl_at_15min,post_exit_pnl_at_30min,phantom_be_l1_triggered_at,phantom_be_l1_would_exit_pnl,phantom_be_l2_triggered_at,phantom_be_l2_would_exit_pnl,phantom_regime_change_exit_triggered_at,phantom_regime_change_exit_pnl,phantom_tick_a_triggered_at,phantom_tick_a_pnl,phantom_tick_b_triggered_at,phantom_tick_b_pnl,phantom_tick_c_triggered_at,phantom_tick_c_pnl,phantom_tick_d_triggered_at,phantom_tick_d_pnl,phantom_tick_e_triggered_at,phantom_tick_e_pnl,phantom_tick_f_triggered_at,phantom_tick_f_pnl,phantom_tick_g_triggered_at,phantom_tick_g_pnl,signal_lost_flagged,signal_lost_flag_pnl,signal_lost_flagged_at,fl1_origin,fl2_flagged,fl2_flagged_at,fl2_flag_pnl,regime_neutral_hit_at,regime_neutral_pnl,regime_comeback_at,regime_comeback_pnl,regime_opposite_at,regime_opposite_pnl,first_rsi2_pnl,first_rsi2_minutes,first_rsi3_pnl,first_rsi3_minutes,opened_at,closed_at,close_reason,entry_order_type,exit_order_type,is_paper,notes
49,,TAOUSDT,LONG,CLOSED,281.21,280.05,280.17,379.0047081807543,20.0,7580.094163615086,26.95527955483477,STRONG_BUY,0.3928,0.1246,63.69,64.61,17.8238,16.7803,0.2291,0.2296,BULLISH,0.1908,0.0653,21.7894,19.8724,69.0,73.0,43.8,0.0837,65.6,62.8,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,C4+C8,0.1,-0.5,1.1478,1.1218,69.2,15.4,87.0,1.0435,4.0,HEALTHY_BULL,HEALTHY_BULL,,0.0585,34.64644703561795,18.0923773752537,0.3506,0.1554,5e-05,0.1975,0.5048,0.1784,0.2107,,,200583730.33,,0.0852,,,,,,,,,3.4110423736267883,3.3969717176991647,6.808014091325953,-38.07613837493343,-0.5023174851534328,0.0,-0.5023174851534328,281.45,281.21,0.0,,,,2026-05-24T07:10:24.327813,-0.2078,ENDED_NEG,1,0.5,,True,,False,,,,1.0,1.0,,False,,,0,,-0.2114,0.1987,True,280.44,278.87,2026-05-24T07:39:15.114960,2026-05-24T07:30:27.326512,-0.3638,-0.9221,28.84,20.04,5.3,-0.8083,-0.8474,0.0,0.02,-0.4705,2.2,-0.6519,,,5.3,-0.8083,2026-05-24T07:20:18.852555,-0.7479,,,,-0.5772,-0.5878,-0.691,-0.7408,-0.4954,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,-0.186,6.15,,,2026-05-24T06:59:24,2026-05-24T07:10:24.330550,PATTERN_FIXED_SL L1,TAKER_FALLBACK,TAKER,True,
48,,1000PEPEUSDT,LONG,CLOSED,0.0036296,0.0036147,0.0036148,379.0047081807542,20.0,7580.094163615085,2088410.3382232434,STRONG_BUY,0.1215,0.0738,63.52,56.43,15.5922,14.4297,0.1965,0.1969,BULLISH,0.0824,0.0653,21.7894,19.8724,69.0,73.0,43.8,0.0837,65.6,62.8,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,C4+C8,0.1,-0.5,1.1478,1.3179,69.2,15.4,84.3,1.1625,2.0,HEALTHY_BULL,CHOPPY_FLAT,,0.0585,32.32728162381823,17.138945789044506,0.2033,-0.0921,5e-05,-0.1118,0.3157,0.1784,0.2107,,,233622046.1865064,,0.074,2026-05-24T07:12:18.795258,-0.3599,2026-05-24T07:25:14.177321,-0.4893,2026-05-24T07:12:18.850478,-0.3847,,,3.411042373626788,3.397039582309001,6.808081955935789,-37.925395995462075,-0.5003288241128494,0.009139850121221909,-0.5003288241128494,0.0036332,0.0036296,0.0,0.2807,0.2635,2026-05-24T07:03:52.685780,2026-05-24T07:25:24.026225,-0.1494,ENDED_NEG,1,0.5,,False,,False,,,,1.0,1.0,,False,-0.35988070310778997,,0,,-0.1522,-0.1043,True,0.0036204,0.0036091,2026-05-24T08:03:47.112151,2026-05-24T07:31:03.859777,-0.3435,-0.6548,38.37,5.65,0.01,-0.5143,-0.5859,0.0,0.01,-0.5143,2.42,-0.517,,,0.4,-0.506,2026-05-24T07:25:25.627816,-0.5143,,,,-0.4812,-0.5033,-0.5501,-0.473,-0.5198,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,2026-05-24T07:20:18.846352,-0.3847,,,,,-0.2304,6.48,-0.3158,13.55,2026-05-24T06:59:04,2026-05-24T07:25:24.802213,PATTERN_FIXED_SL L1,TAKER_FALLBACK,TAKER,True,
47,,NEARUSDT,LONG,CLOSED,2.383,2.397,2.397,379.0047081807542,20.0,7580.094163615085,3180.903971303015,STRONG_BUY,0.4045,0.2402,61.34,57.81,16.8388,16.3035,0.5111,0.5138,BULLISH,0.2694,0.0428,18.9686,17.8282,69.7,65.4,46.0,0.0742,65.2,62.8,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,C4,,-0.5,0.7159,0.7501,64.1,20.5,94.8,0.5354,3.0,HEALTHY_BULL,HEALTHY_BULL,,0.034,24.975557159132247,15.373097631844704,0.6758,-0.3243,5e-05,-0.3468,0.918,0.184,0.2075,2026-05-24T06:56:12.880704,0.07778010910616882,893057790.766,,0.0751,,,,,,,,,3.411042373626788,3.431082068645997,6.842124442272785,37.69053115596876,0.49723038187158164,0.9166806546370131,-0.4255602182123376,2.407,2.383,0.0,1.3663,0.8417,2026-05-24T07:00:12.305265,2026-05-24T06:53:02.368014,0.2455,NEVER,2,1.0,,True,,False,,,,1.0,1.0,,False,,0.49723038187158164,0,,0.8714,0.9252,True,2.431,2.37,2026-05-24T07:09:31.571488,2026-05-24T07:45:54.360885,1.9243,-0.6355,8.2,44.58,29.53,-0.2998,-0.4677,1.9243,16.41,0.8752,11.29,1.043,,,29.53,-0.2998,2026-05-24T07:20:17.828040,0.6654,,,,0.9171,0.9591,1.1689,1.2528,-0.4677,2026-05-24T07:00:02.932205,,,,,,2026-05-24T07:05:02.572052,1.127,2026-05-24T07:05:04.613319,1.043,2026-05-24T07:05:17.842965,1.127,2026-05-24T07:07:54.770748,1.3787,2026-05-24T07:07:54.770748,1.3787,2026-05-24T07:07:54.770748,1.3787,2026-05-24T07:08:23.380397,1.3368,False,,,,False,,,,,,,,,,,,,2026-05-24T06:51:40,2026-05-24T07:01:19.411731,TRAILING_STOP L2,TAKER_FALLBACK,TAKER,True,
46,,FIDAUSDT,LONG,CLOSED,0.03318,0.03331,0.03332,417.3803674703675,20.0,8347.60734940735,251585.5138459117,STRONG_BUY,0.2624,0.0829,54.23,56.08,16.9952,16.4944,0.3519,0.3532,BULLISH,0.1965,0.0224,23.4492,24.3224,56.4,58.8,31.1,0.0659,62.8,62.8,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,,,,1.0516,0.9982,63.2,23.7,46.6,0.5008,4.0,HEALTHY_BULL,CHOPPY_FLAT,,-0.0069,29.55855172676147,18.307184855551174,1.2587,0.1488,-0.000223,-0.0249,0.5203,0.0475,0.1904,2026-05-24T06:29:47.912541,,95186253.87885,,-0.0142,2026-05-24T06:16:10.515112,-0.5118,,,2026-05-24T06:16:39.872556,-0.6021,,,3.7564233072333075,3.7711410597932935,7.527564367026601,25.17855243294146,0.30162597950572084,0.96437763713079,-0.9033770343580452,0.03353,0.03318,0.0,1.1924,0.1722,2026-05-24T06:30:25.878191,2026-05-24T06:18:11.962122,-0.4419,RECOVERED,2,1.0,,True,,False,,,,1.0,1.0,,False,-0.5117510548523244,0.30162597950572084,0,,0.5398,0.1722,True,0.03377,0.03275,2026-05-24T06:31:47.679073,2026-05-24T07:13:56.116980,1.6882,-1.386,1.11,43.25,18.63,-0.4818,-1.0544,1.6882,27.05,-0.4517,17.62,-0.5722,,,27.05,-0.4517,2026-05-24T06:30:41.507082,0.3018,,,,1.206,1.4772,1.1155,1.1155,-0.2708,2026-05-24T06:30:20.698609,,,,,,2026-05-24T06:30:50.660927,0.1812,2026-05-24T06:31:02.980799,0.2114,2026-05-24T06:31:05.017669,0.2114,2026-05-24T06:33:30.154333,1.0854,2026-05-24T06:33:30.154333,1.0854,2026-05-24T06:33:30.154333,1.0854,2026-05-24T06:33:33.189717,1.0854,False,,,,False,,,2026-05-24T06:16:31.324846,-0.4214,2026-05-24T06:17:31.557908,-0.4816,,,-0.4515,6.16,-0.6021,3.13,2026-05-24T06:14:52,2026-05-24T06:30:40.683103,TRAILING_STOP L2,TAKER_FALLBACK,TAKER,True,
45,,FIDAUSDT,LONG,CLOSED,0.03315,0.03325,0.03317,412.4041484841335,20.0,8248.08296968267,248810.94931169442,STRONG_BUY,0.234,0.0694,53.56,56.08,16.8138,16.4944,0.2719,0.2727,BULLISH,0.185,0.023,23.4492,24.3224,57.3,58.8,31.1,0.0654,62.9,62.8,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,,,,0.8472,0.872,63.2,23.7,44.4,0.3194,3.0,HEALTHY_BULL,HEALTHY_BULL,,-0.0062,28.808026670997656,18.82195650802707,1.2257,0.144,-0.000223,-0.0375,0.4166,0.0537,0.1911,,,95131814.55035,,-0.0062,,,,,,,,,3.7116373363572013,3.7228338290762277,7.434471165433429,17.446623765736724,0.21152337858221076,0.21152337858221076,-0.09,0.03325,0.03315,0.0,0.512,0.6249,2026-05-24T06:13:50.972821,,,NEVER,1,0.5,,True,,False,,,,1.0,1.0,,False,,,0,,0.5419,0.6249,False,0.03377,0.03294,2026-05-24T06:31:47.679073,2026-05-24T06:18:10.422349,1.7803,-0.7235,17.94,4.32,35.46,-0.3917,-0.3917,1.7803,7.17,-0.3615,4.15,-0.5123,,,43.88,-0.3615,2026-05-24T06:16:32.357717,-0.3313,,,,0.0005,-0.09,-0.3615,-0.09,1.177,,,,,,,2026-05-24T06:30:50.660927,0.272,2026-05-24T06:31:02.980799,0.3022,2026-05-24T06:31:03.997884,0.3022,2026-05-24T06:33:30.154333,1.177,2026-05-24T06:33:30.154333,1.177,2026-05-24T06:33:30.154333,1.177,2026-05-24T06:33:33.189717,1.177,False,,,,False,,,,,,,,,,,,,2026-05-24T06:13:32,2026-05-24T06:13:50.976438,FAST_EXIT L1,TAKER_FALLBACK,TAKER,True,
44,,WLDUSDT,LONG,CLOSED,0.3032,0.3003,0.3004,408.5713961748013,20.0,8171.427923496026,26950.619800448632,STRONG_BUY,0.4828,0.24,61.09,54.4,15.034,14.7988,0.45,0.4521,BULLISH,0.282,0.0241,23.4129,24.3224,58.8,58.8,31.1,0.0634,63.1,62.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,W6,,,0.7033,1.0714,68.4,23.7,86.9,0.2352,4.0,HEALTHY_BULL,CHOPPY_FLAT,,-0.005,30.152664718130474,20.913732542699847,0.6783,-0.0473,-0.000223,0.1377,0.8599,0.0629,0.1921,,,178541690.9631,,-0.0085,2026-05-24T06:26:57.108726,-0.7223,,,2026-05-24T06:29:23.544991,-0.8542,,,1.4708570262292848,3.641972006733626,5.112829032962911,-83.26962645426431,-1.0190339709762577,0.10183344327176792,-1.0190339709762577,0.3037,0.3032,0.0,0.4386,0.8893,2026-05-24T06:16:02.891036,2026-05-24T06:29:49.471988,-0.5231,ENDED_NEG,1,0.5,,True,,False,,,,1.0,1.0,,False,-0.7223337730870718,,0,,-0.5231,-0.0102,True,0.3063,0.3002,2026-05-24T07:09:39.713998,2026-05-24T06:29:54.568819,0.9594,-1.0524,39.83,0.08,0.3,-0.9535,0.4317,0.0,0.01,-0.9865,23.87,0.2668,,,,,2026-05-24T06:29:50.498460,-0.9865,,,,-0.8875,-0.7886,-0.8216,0.0359,0.2009,,,,,,,2026-05-24T06:50:48.329984,0.1679,2026-05-24T06:50:45.294908,0.2009,2026-05-24T06:50:45.294908,0.2009,2026-05-24T06:50:47.318981,0.1679,2026-05-24T06:50:49.342772,0.1679,2026-05-24T06:51:33.945680,0.2668,2026-05-24T06:50:49.342772,0.1679,False,,,,False,,,2026-05-24T06:16:31.323087,-0.1619,2026-05-24T06:17:31.555277,-0.1289,,,-0.1949,5.8,-0.1949,11.86,2026-05-24T06:11:11,2026-05-24T06:29:49.474645,STOP_LOSS_WIDE L1,MAKER,TAKER,True,
43,,TAOUSDT,LONG,CLOSED,279.89,278.2,278.31,408.5713961748014,20.0,8171.427923496029,29.19514067489381,STRONG_BUY,0.2412,0.1417,62.17,55.07,18.0668,18.0462,0.3038,0.3047,BULLISH,0.1453,0.0241,23.4129,24.3224,58.8,58.8,31.1,0.0634,63.1,62.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,W6,,,0.7033,1.0285,68.4,23.7,96.2,0.0206,3.0,HEALTHY_BULL,CHOPPY_FLAT,,-0.005,32.89260376251019,22.700035760371556,0.3175,-0.1994,-0.000223,-0.1594,0.5367,0.0629,0.1921,,,201578510.85,,-0.0114,2026-05-24T06:28:49.765130,-0.4757,,,2026-05-24T06:28:49.799127,-0.5328,,,3.6771425655732126,3.654939661089956,7.332082226663168,-56.67186996723364,-0.6935369252206215,0.013565507878102286,-0.6935369252206215,280.18,279.89,0.0,0.4295,0.4914,2026-05-24T06:14:59.572102,2026-05-24T06:33:05.327661,-0.2294,ENDED_NEG,1,0.5,,False,,False,,,,1.0,1.0,PAIR_60-65_18-22,False,-0.4756922362356583,,0,,-0.2294,-0.1257,True,281.73,278.16,2026-05-24T06:51:16.757307,2026-05-24T06:33:06.893130,0.5674,-0.7081,18.18,0.02,0.0,-0.701,-0.3437,0.0,0.0,-0.701,14.21,-0.0864,,,42.62,-0.3401,2026-05-24T06:33:05.877691,-0.701,,,,-0.5509,-0.5152,-0.3258,-0.0936,0.3709,,,,,,,,,2026-05-24T06:52:21.683575,0.2744,2026-05-24T06:52:28.793524,0.1815,2026-05-24T06:52:29.807360,0.1958,2026-05-24T06:52:30.820334,0.1815,2026-05-24T06:52:31.836391,0.1744,2026-05-24T06:52:30.820334,0.1815,False,,,,False,,,2026-05-24T06:16:31.320315,-0.2007,2026-05-24T06:17:31.553273,-0.2721,,,-0.565,20.25,-0.2578,7.12,2026-05-24T06:10:53,2026-05-24T06:33:05.330639,STOP_LOSS L1,TAKER_FALLBACK,TAKER,True,
42,,PENGUUSDT,LONG,CLOSED,0.009079,0.009041,0.009052,408.5713961748014,20.0,8171.427923496029,900036.1189003226,STRONG_BUY,0.1364,0.0728,59.72,54.91,16.5029,15.446,0.1677,0.168,BULLISH,0.073,0.0241,24.2902,25.2643,58.7,58.8,35.7,0.065,63.1,62.8,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,C8,0.1,-0.5,0.8302,0.763,52.6,23.7,84.6,1.0569,3.0,HEALTHY_BULL,HEALTHY_BULL,,-0.0116,31.114964277858558,16.66508500190095,0.2638,-0.0657,-0.000223,-0.0179,0.2901,0.0731,0.1921,,,66338821.586779,,-0.0018,2026-05-24T06:15:35.755875,-0.2662,,,2026-05-24T06:15:35.843464,-0.2882,,,3.6771425655732126,3.661751947940018,7.33889451351323,-41.54026703172534,-0.508359951536511,0.06413261372397977,-0.508359951536511,0.009093,0.009079,0.0,0.2372,0.1996,2026-05-24T06:08:05.701591,2026-05-24T06:17:35.524037,-0.2819,ENDED_NEG,1,0.5,,False,,False,,,,1.0,1.0,,False,-0.2661515585416939,,0,,-0.293,0.0259,True,0.009158,0.009021,2026-05-24T06:51:15.731947,2026-05-24T06:19:32.935931,0.7801,-0.7288,33.66,1.95,0.01,-0.4755,0.3836,0.0,,,2.43,-0.6407,,,2.43,-0.6407,2026-05-24T06:19:32.935931,-0.7288,,,,-0.5416,-0.7068,-0.4314,-0.3984,-0.0019,,,,,,,2026-05-24T07:01:27.913359,0.4056,2026-05-24T06:52:35.897372,0.5378,2026-05-24T07:01:38.125762,0.3616,2026-05-24T07:01:37.101131,0.3836,2026-05-24T07:01:38.125762,0.3616,2026-05-24T06:52:46.059678,0.5268,2026-05-24T07:01:43.247258,0.3065,False,,,,False,,,2026-05-24T06:16:31.317914,-0.3322,2026-05-24T06:17:31.551655,-0.3762,,,,,,,2026-05-24T06:06:32,2026-05-24T06:17:35.531905,PATTERN_FIXED_SL L1,TAKER_FALLBACK,TAKER,True,
41,,FETUSDT,LONG,CLOSED,0.2132,0.2137,0.2139,408.5713961748014,20.0,8171.427923496029,38327.52309332096,STRONG_BUY,0.3378,0.1141,61.32,59.95,18.8666,18.5204,0.2739,0.2746,BULLISH,0.1735,0.0243,24.6262,26.3263,57.5,56.7,41.2,0.0659,62.9,62.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,UNMATCHED,,-0.5,0.864,0.8628,31.6,31.6,78.7,0.3462,3.0,HEALTHY_BULL,HEALTHY_BULL,,-0.0198,32.849650487815936,20.405210547774523,0.4779,0.1529,-0.000223,0.2811,0.5083,0.0728,0.1907,2026-05-24T06:08:04.693005,,51023303.8302,,-0.0062,,,,,,,,,1.4708570262292853,3.68576625826921,5.156623284498496,14.007138262162,0.17141604127579754,0.49959849906191683,-0.2036496247654759,0.2144,0.2132,0.0,0.6532,0.3586,2026-05-24T06:10:40.595299,2026-05-24T06:02:13.102812,0.1021,NEVER,1,0.5,,True,,False,,,,1.0,1.0,PAIR_60-65_18-22,False,,0.17141604127579754,0,,0.1302,0.4677,True,0.2179,0.2126,2026-05-24T06:51:15.731947,2026-05-24T06:31:03.997884,2.1415,-0.3444,39.49,19.29,,,1.5787,,9.26,0.2184,17.34,-0.2506,,,,,2026-05-24T06:16:31.341177,0.3122,,,,0.3122,0.4529,0.1715,0.1246,0.6875,,,,,,,2026-05-24T06:11:46.756144,0.1715,2026-05-24T06:11:46.756144,0.1715,2026-05-24T06:11:48.784483,0.1715,2026-05-24T06:16:24.221517,0.3122,2026-05-24T06:16:38.481121,0.1715,2026-05-24T06:16:25.236098,0.3122,2026-05-24T06:16:38.481121,0.1715,False,,,,False,,,,,,,,,,,,,2026-05-24T06:01:10,2026-05-24T06:11:46.015646,TRAILING_STOP L1,MAKER,TAKER,True,
40,,ONDOUSDT,LONG,CLOSED,0.4288,0.4255,0.4258,408.5713961748014,20.0,8171.427923496029,19056.50168725753,STRONG_BUY,0.2382,0.106,57.43,55.41,18.0695,18.0208,0.2068,0.2072,BULLISH,0.1339,0.0243,24.6262,26.3263,57.5,56.7,41.2,0.0659,62.9,62.8,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,W4+W6,,,0.864,0.6195,31.6,31.6,69.9,0.0487,3.0,HEALTHY_BULL,CHOPPY_FLAT,,-0.0198,22.45848513200379,15.381482555388255,0.5787,0.0455,-0.000223,0.1844,0.3897,0.0728,0.1907,2026-05-24T06:09:58.491312,0.09648320895521628,222117120.2196,,-0.0075,2026-05-24T06:19:27.353138,-0.5096,,,2026-05-24T06:23:24.326315,-0.6028,,,3.6771425655732126,3.648843660567635,7.325986226140848,-70.21244179409116,-0.8592432369403041,0.37620802238806006,-0.8592432369403041,0.4308,0.4288,0.0,0.7275,0.4806,2026-05-24T06:09:59.542297,2026-05-24T06:26:51.824697,-0.4619,ENDED_NEG,1,0.5,,True,,False,,,,1.0,1.0,,False,-0.5095872201492593,,0,,-0.4619,-0.203,True,0.4424,0.4251,2026-05-24T06:56:33.966396,2026-05-24T06:27:07.577219,3.0816,-0.9529,29.7,0.26,0.22,-0.9062,2.0322,0.0,0.22,-0.9062,33.56,2.1022,,,,,2026-05-24T06:26:52.179373,-0.8829,,,,-0.7663,-0.673,-0.3232,1.2626,3.035,,,,,,,2026-05-24T06:42:20.415362,0.9594,2026-05-24T06:42:25.473369,0.7962,2026-05-24T06:42:27.494096,0.7496,2026-05-24T06:46:29.800912,1.0527,2026-05-24T06:46:30.810707,1.1227,2026-05-24T06:46:30.810707,1.1227,2026-05-24T06:46:39.905909,0.9594,False,,,,False,,,2026-05-24T06:16:31.314674,-0.1599,2026-05-24T06:17:31.549805,-0.3697,,,-0.2066,15.85,-0.3231,16.87,2026-05-24T06:01:08,2026-05-24T06:26:51.826903,STOP_LOSS_WIDE L1,TAKER_FALLBACK,TAKER,True,
39,,PLAYUSDT,LONG,CLOSED,0.0656,0.0649,0.0649,532.5393859358278,20.0,10650.787718716556,162359.5688828743,VERY_STRONG,0.472,0.1792,56.59,57.56,24.6836,24.2142,0.3709,0.3723,BULLISH,0.2284,0.05,25.3843,24.3993,65.3,64.2,61.0,0.1093,65.6,64.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,W6,,,0.6506,0.9617,52.6,21.1,42.2,0.4694,5.0,HEALTHY_BULL,CHOPPY_FLAT,,0.2017,29.978129635394197,15.864840633366736,1.3301,-0.0963,-0.008572,0.0196,0.7166,0.1142,0.3286,2026-05-24T01:42:59.722818,0.08937042682925149,79372345.24644,,0.1902,2026-05-24T01:34:36.591578,-0.5811,,,2026-05-24T01:34:41.536052,-0.7182,,,1.9171417893689802,4.741711209224343,6.658852998593323,-120.31055121660633,-1.1295929878048871,0.4093483231707176,-1.1753041158536712,0.06591,0.0656,0.0,0.6308,0.1984,2026-05-24T01:43:32.269359,2026-05-24T01:53:02.487973,-0.6509,ENDED_NEG,1,0.5,,False,,False,,,,2.0,1.0,W6,True,-0.5810594512195227,,0,,-0.5222,-0.18,True,0.0653,0.0613,2026-05-24T02:00:01.460990,2026-05-24T02:31:51.449155,-0.5203,-6.6179,6.49,38.32,42.56,-5.6575,-5.185,0.0,42.56,-5.6575,,,,,42.56,-5.6575,2026-05-24T02:36:05.752739,-5.6575,,,,-1.3587,-1.5874,-0.81,-1.2825,-2.4563,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,2026-05-24T01:46:02.941138,-0.4896,2026-05-24T01:49:03.753857,-0.3677,,,-0.7182,2.01,-0.6572,3.03,2026-05-24T01:34:24,2026-05-24T01:53:32.340527,EMA13_CROSS_EXIT L1,MAKER,TAKER,True,
38,,PLAYUSDT,LONG,CLOSED,0.06607,0.06579,0.06596,581.8567426621489,20.0,11637.134853242978,176133.41687971813,VERY_STRONG,0.4602,0.217,58.43,42.71,23.8268,22.7841,0.6157,0.6195,BULLISH,0.2449,0.0298,23.3847,22.3005,65.3,55.9,59.8,0.1171,65.6,64.8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,W1+W6,0.1,-0.5,0.6108,1.5516,65.8,21.1,50.6,1.0427,6.0,HEALTHY_BULL,HEALTHY_BULL,,0.1899,33.69011514009806,15.355984946751777,1.3633,-0.1191,-0.008572,-0.1014,0.9818,0.1504,0.3286,,,79274370.39851,,0.1899,,,,,,,,,5.23671068395934,5.214517873432495,10.451228557391836,-59.76858528371335,-0.5136022400484372,0.0,-0.5136022400484372,0.0661,0.06607,0.0,,,,2026-05-24T01:24:30.625054,0.6006,NEVER,1,0.5,,True,,False,,,,2.0,1.0,W1+W6,True,,,0,,0.5855,0.9554,False,0.06591,0.06448,2026-05-24T01:43:32.447569,2026-05-24T01:55:19.572646,-0.3322,-2.4965,19.02,30.81,28.02,-1.3614,-1.8911,0.0,1.83,-0.5289,12.92,-1.3916,,,29.02,-1.8608,2026-05-24T01:46:01.821750,-1.2252,,,,-0.4987,-0.5743,-1.1192,-1.2857,-2.0425,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-05-24T01:24:19,2026-05-24T01:24:30.628219,PATTERN_FIXED_SL L1,TAKER_FALLBACK,TAKER,True,
