id,binance_order_id,pair,direction,status,entry_price,exit_price,current_price,investment,leverage,notional_value,quantity,confidence,entry_gap,entry_ema_gap_5_8,entry_ema_gap_8_13,entry_rsi,entry_rsi_prev,entry_adx,entry_adx_prev,entry_ema5_stretch,entry_price_vs_ema5_pct,entry_macro_trend,entry_ema20_slope,entry_btc_ema20_slope,entry_btc_adx,entry_btc_adx_prev,entry_btc_rsi,entry_btc_rsi_prev,entry_btc_rsi_prev6,entry_btc_atr_pct,entry_btc_rsi_1h,entry_btc_rsi_1h_prev,entry_pattern_c1_match,entry_pattern_c2_match,entry_pattern_c3_match,entry_pattern_c4_match,entry_pattern_c5_match,entry_pattern_c6_match,entry_pattern_c7_match,entry_pattern_c8_match,entry_pattern_c9_match,entry_pattern_c_any_match,entry_pattern_w1_match,entry_pattern_w2_match,entry_pattern_w3_match,entry_pattern_w4_match,entry_pattern_w5_match,entry_pattern_w6_match,entry_pattern_w_any_match,pattern_cell_source,pattern_fixed_tp_pct,pattern_fixed_sl_pct,entry_global_volume_ratio,entry_pair_volume_ratio,entry_bull_pct,entry_bear_pct,entry_range_position,entry_adx_delta,entry_quality_score,entry_btc_regime,exit_btc_regime,entry_btc_regime_started_at,entry_btc_trend_gap_pct,entry_pos_di,entry_neg_di,entry_atr_pct,entry_ema50_slope,entry_funding_rate,entry_pair_ema20_ema50_gap_pct,entry_dist_from_ema13_pct,entry_btc_dist_from_ema13_pct,entry_btc_1h_slope,phantom_be_aggr_triggered_at,phantom_be_aggr_would_exit_pnl,entry_pair_volume_24h_usd,exit_pair_ema20_ema50_gap_pct,exit_btc_trend_gap_pct,first_cross_ema13_at,first_cross_ema13_pnl_pct,confirmed_cross_ema13_at,confirmed_cross_ema13_pnl_pct,first_cross_ema20_at,first_cross_ema20_pnl_pct,confirmed_cross_ema20_at,confirmed_cross_ema20_pnl_pct,entry_fee,exit_fee,total_fee,pnl,pnl_percentage,peak_pnl,trough_pnl,high_price_since_entry,low_price_since_entry,peak_ema5_gap,peak_ema5_dist_pct,peak_ema5_slope_pct,peak_reached_at,trough_reached_at,trough_ema5_dist_pct,ema5_went_negative,current_tp_level,dynamic_tp_target,no_expansion_last_check,signal_active_at_close,exit_slippage_pct,closing_in_progress,close_initiated_at,protective_sl_order_id,protective_tp_order_id,cell_multiplier,cell_lev_multiplier,cell_multiplier_source,cell_multiplier_capped,ema13_strict_held_pnl_pct,trailing_first_pullback_pnl_pct,trailing_pullback_resets,trailing_confirmed_at,exit_price_vs_ema5_pct,exit_ema5_slope_pct,exit_ema5_crossed,post_exit_running_high,post_exit_running_low,post_exit_running_peak_at,post_exit_running_trough_at,post_exit_peak_pnl,post_exit_trough_pnl,post_exit_peak_minutes,post_exit_trough_minutes,post_exit_signal_lost_minutes,post_exit_pnl_at_signal_lost,post_exit_final_pnl,post_exit_peak_before_signal_lost,post_exit_rsi_exit_minutes,post_exit_rsi_exit_pnl,post_exit_rsi3_exit_minutes,post_exit_rsi3_exit_pnl,post_arm_min_pnl_pct,post_arm_min_pnl_at,post_exit_ema13_cross_minutes,post_exit_ema13_cross_pnl,post_exit_regime_flip_at,post_exit_regime_flip_pnl_pct,post_exit_signal_regained_minutes,post_exit_pnl_at_signal_regained,post_exit_floor_before_signal_regain,post_exit_pnl_at_1min,post_exit_pnl_at_2min,post_exit_pnl_at_5min,post_exit_pnl_at_15min,post_exit_pnl_at_30min,phantom_be_l1_triggered_at,phantom_be_l1_would_exit_pnl,phantom_be_l2_triggered_at,phantom_be_l2_would_exit_pnl,phantom_regime_change_exit_triggered_at,phantom_regime_change_exit_pnl,phantom_tick_a_triggered_at,phantom_tick_a_pnl,phantom_tick_b_triggered_at,phantom_tick_b_pnl,phantom_tick_c_triggered_at,phantom_tick_c_pnl,phantom_tick_d_triggered_at,phantom_tick_d_pnl,phantom_tick_e_triggered_at,phantom_tick_e_pnl,phantom_tick_f_triggered_at,phantom_tick_f_pnl,phantom_tick_g_triggered_at,phantom_tick_g_pnl,signal_lost_flagged,signal_lost_flag_pnl,signal_lost_flagged_at,fl1_origin,fl2_flagged,fl2_flagged_at,fl2_flag_pnl,regime_neutral_hit_at,regime_neutral_pnl,regime_comeback_at,regime_comeback_pnl,regime_opposite_at,regime_opposite_pnl,first_rsi2_pnl,first_rsi2_minutes,first_rsi3_pnl,first_rsi3_minutes,opened_at,closed_at,close_reason,entry_order_type,exit_order_type,is_paper,notes
77,,NEARUSDT,LONG,CLOSED,2.5020000000000002,2.478,2.479,438.04005370106836,20.0,8760.801074021367,3501.5192142371566,STRONG_BUY,0.3804,0.1552,0.1387,58.57,50.49,16.6942,16.3308,0.3404,0.3416,BULLISH,0.2083,0.0453,22.4969,21.5565,64.4,68.2,61.5,0.0944,50.4,47.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,W6,,,0.7995,0.9668,83.3,13.9,81.2,0.3634,5.0,HEALTHY_BULL,HEALTHY_BULL,,0.0675,25.34487666391072,16.40330019495721,0.676,0.126,-0.000144,0.1467,0.6367,0.1277,-0.0412,,,539742300.08,,0.0996,2026-05-29T05:56:52.899918,-0.6623,,,2026-05-29T06:02:11.263923,-0.7022,,,1.5769441933238462,3.9045440757958536,5.4814882691196996,-89.51794941081153,-1.0218009592326147,0.05685011990406353,-1.0218009592326147,2.505,2.5020000000000002,0.0,0.42,0.671,2026-05-29T05:51:19.459652,2026-05-29T06:05:35.149050,-0.4914,ENDED_NEG,1,0.45,,False,,False,,,,1.0,1.0,W6,False,-0.6622505995203886,,0,,-0.4914,-0.0017,True,2.516,2.474,2026-05-29T06:23:08.388203,2026-05-29T06:34:33.356900,0.4966,-1.1821,17.54,28.96,0.01,-1.0222,-0.5826,0.0,0.57,-0.8224,15.3,-0.2229,,,0.57,-0.8224,,,,,,-0.8224,-0.9023,-0.7425,-0.1829,-0.9823,,,,,,,2026-05-29T06:24:01.804117,0.0569,2026-05-29T06:23:55.609364,0.1768,2026-05-29T06:23:55.609364,0.1768,2026-05-29T06:24:25.572204,0.0569,2026-05-29T06:24:25.572204,0.0569,2026-05-29T06:24:25.572204,0.0569,,,False,,,,False,,,,,,,,,-0.5824,6.06,,,2026-05-29T05:51:07,2026-05-29T06:05:35.152637,STOP_LOSS L1,MAKER,TAKER,True,
76,,FETUSDT,LONG,CLOSED,0.23850000000000002,0.2401,0.2402,427.70433013411,20.0,8554.0866026822,35866.19120621467,STRONG_BUY,0.1885,0.0793,0.0949,53.54,49.88,15.4756,16.4976,0.1037,0.1038,BULLISH,0.0575,0.0323,23.0662,24.0469,55.8,63.7,68.0,0.0911,47.7,47.1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,,,,0.7216,0.6544,63.9,25.0,76.8,-1.022,2.0,HEALTHY_BULL,HEALTHY_BULL,,0.0397,19.064223010415017,18.247477553901962,0.7295,0.0114,-0.000638,0.0668,0.2782,0.0162,-0.0567,2026-05-29T05:35:25.220444,0.06272955974842544,66892160.2662,,0.0348,,,,,,,,,1.5397355884827961,3.8751626288754646,5.41489821735826,51.971007712584864,0.60755765199161,1.0685660377358406,-0.18872955974843708,0.2412,0.23850000000000002,0.0,0.9529,0.3175,2026-05-29T05:39:50.595692,2026-05-29T05:33:11.677477,-0.064,RECOVERED,3,1.35,,True,,False,,,,1.0,1.0,,False,,0.60755765199161,0,,0.4019,0.4148,True,0.2445,0.2383,2026-05-29T06:23:23.779976,2026-05-29T06:09:18.800269,2.4527,-0.1469,43.09,29.0,28.84,0.1886,2.0334,1.6141,15.88,0.7336,11.9,0.9852,,,,,2026-05-29T05:40:33.483988,0.5659,,,,0.524,0.524,0.7336,0.8594,0.3144,2026-05-29T05:37:19.014135,,2026-05-29T05:39:48.775772,,,,2026-05-29T05:41:00.991448,0.3563,2026-05-29T05:40:50.806346,0.4821,2026-05-29T05:40:56.913920,0.3563,2026-05-29T05:41:05.126182,0.3563,2026-05-29T05:41:05.126182,0.3563,2026-05-29T05:41:05.126182,0.3563,2026-05-29T05:41:28.573679,0.3982,False,,,,False,,,,,,,,,,,,,2026-05-29T05:32:56,2026-05-29T05:40:18.183337,TRAILING_STOP L3,MAKER,TAKER,True,
75,,XMRUSDT,LONG,CLOSED,356.95,358.73,358.85,473.5387515578675,30.0,14206.162546736025,39.798746453946,VERY_STRONG,0.1225,0.0755,0.0575,55.92,54.68,24.3129,25.7315,0.0685,0.0685,BULLISH,0.0641,0.0554,24.3474,24.6296,60.9,69.8,57.6,0.0946,48.4,47.1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,,,,0.8326,0.8831,86.1,11.1,94.5,-1.4186,4.0,HEALTHY_BULL,HEALTHY_BULL,,0.0294,24.10655452153863,21.432943152943214,0.2544,-0.1301,-0.000638,-0.1273,0.2016,0.0716,-0.0532,2026-05-29T05:28:10.081392,,51747975.48,,0.0675,,,,,,,,,6.392773146031211,6.424651941940822,12.817425087972033,58.02434360005302,0.4084448802353354,0.7612766493906767,-0.09,359.99,356.95,0.0,0.3575,0.3514,2026-05-29T05:48:24.692436,,,ENDED_NEG,2,0.9,,True,,False,,,,2.0,1.5,BTC_60-65_22-25,True,,0.4084448802353354,0,,-0.0095,0.2795,True,360.5,356.24,2026-05-29T06:20:47.468607,2026-05-29T06:36:03.286817,0.9045,-0.2889,29.13,44.4,34.25,0.1733,-0.1993,0.9045,4.52,0.2042,6.5,0.1845,,,34.25,0.1733,,,,,,0.3779,0.3807,0.193,0.714,0.8653,2026-05-29T05:44:26.221109,,,,,,2026-05-29T05:55:48.256615,0.207,2026-05-29T05:55:44.162105,0.2966,2026-05-29T05:55:48.256615,0.207,2026-05-29T05:55:47.231778,0.207,2026-05-29T05:55:50.301342,0.2434,2026-05-29T05:55:51.322862,0.2042,2026-05-29T05:55:50.301342,0.2434,False,,,,False,,,2026-05-29T05:40:28.389131,0.3468,2026-05-29T05:46:27.404579,0.5177,,,0.2544,11.98,,,2026-05-29T05:23:57,2026-05-29T05:51:39.256947,TRAILING_STOP L2,TAKER_FALLBACK,TAKER,True,
74,,ONDOUSDT,LONG,CLOSED,0.367,0.3664,0.3664,440.9555604748879,20.0,8819.111209497758,24030.27577519825,STRONG_BUY,0.1686,0.0902,0.0823,55.91,57.98,20.8392,21.6794,0.097,0.0971,BULLISH,0.0988,0.0643,24.7483,24.4057,64.2,69.5,56.8,0.0936,48.8,47.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,W6,,,0.897,0.4764,91.7,8.3,91.9,-0.8401,4.0,HEALTHY_BULL,HEALTHY_BULL,,0.0182,21.037308180365983,17.24108600678217,0.3834,-0.1949,5e-05,-0.2921,0.2698,0.1153,-0.0509,2026-05-29T05:27:16.907519,0.07317847411444152,108155772.60059,,0.0782,2026-05-29T05:34:06.694327,-0.2264,,,2026-05-29T05:34:22.242026,-0.2536,,,1.5874400177095966,3.9621118698146875,5.549551887524284,-19.96771735264298,-0.2264141689373268,0.4000068119891103,-0.47153542234332463,0.3687,0.367,0.0,0.4278,0.084,2026-05-29T05:47:32.397024,2026-05-29T05:36:08.234663,-0.3492,ENDED_NEG,1,0.45,,False,,False,,,,1.0,1.0,W6,False,-0.2264141689373268,,0,,-0.117,-0.0424,True,0.3707,0.366,2026-05-29T06:23:04.283205,2026-05-29T06:02:06.119659,0.9452,-0.3355,25.88,4.91,0.0,-0.2265,0.4002,0.0,0.0,-0.2265,11.95,-0.2537,,,0.0,-0.2265,,,,,,-0.2265,-0.1992,-0.3355,0.2367,0.2912,,,,,,,2026-05-29T06:23:46.363432,0.6999,2026-05-29T06:17:39.296606,0.3457,2026-05-29T06:17:41.339267,0.3457,2026-05-29T06:18:06.367757,0.3185,2026-05-29T06:33:32.162768,0.155,2026-05-29T06:18:11.486574,0.2367,2026-05-29T06:18:14.563500,0.2912,False,,,,False,,,2026-05-29T05:40:28.387332,-0.063,2026-05-29T05:46:27.402581,0.0187,,,-0.1719,17.34,-0.1992,15.37,2026-05-29T05:19:34,2026-05-29T05:57:11.003081,EMA13_CROSS_EXIT L1,MAKER,TAKER,True,
73,,NEARUSDT,LONG,CLOSED,2.496,2.473,2.474,440.9555604748879,20.0,8819.111209497758,3533.297760215448,STRONG_BUY,0.3729,0.1475,0.1602,58.58,58.03,16.087,17.2036,0.2024,0.2028,BULLISH,0.171,0.0643,24.7483,24.4057,64.2,69.5,56.8,0.0936,48.8,47.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,W6,,,0.897,0.5571,91.7,8.3,91.7,-1.1167,5.0,HEALTHY_BULL,HEALTHY_BULL,,0.0182,18.105454527748247,17.545662193775865,0.658,0.0735,5e-05,0.1002,0.5113,0.1153,-0.0509,,,543075421.076,,0.0307,2026-05-29T05:21:01.959980,-0.5035,,,2026-05-29T05:21:04.163889,-0.5836,,,1.5874400177095966,3.932030412455761,5.519470430165358,-86.78531891512112,-0.9840596955128258,0.057138221153850706,-0.9840596955128258,2.499,2.496,0.0,0.2822,0.291,2026-05-29T05:19:53.984746,2026-05-29T05:23:09.871353,-0.6186,ENDED_NEG,1,0.45,,False,,False,,,,1.0,1.0,W6,False,-0.5035068108974406,,0,,-0.6186,0.0067,True,2.515,2.464,2026-05-29T05:49:14.096105,2026-05-29T05:32:08.745516,0.6982,-1.3451,26.06,8.97,0.01,-0.9845,-0.7842,0.0,2.81,-1.0646,10.76,-1.2249,,,2.81,-1.0646,2026-05-29T05:40:30.433367,-0.7441,,,,-0.9043,-0.9845,-1.0245,-0.9043,-0.2233,,,,,,,2026-05-29T05:50:13.625759,0.2976,2026-05-29T05:50:13.625759,0.2976,2026-05-29T05:50:13.625759,0.2976,2026-05-29T05:50:11.590293,0.3376,2026-05-29T05:50:12.608482,0.3376,2026-05-29T05:50:13.625759,0.2976,2026-05-29T05:50:12.608482,0.3376,False,,,,False,,,,,,,,,,,-0.6637,3.17,2026-05-29T05:19:28,2026-05-29T05:23:09.873559,STOP_LOSS L1,MAKER,TAKER,True,
72,,DOTUSDT,LONG,CLOSED,1.21,1.207,1.207,396.55853117318134,30.0,11896.75593519544,9832.02969850863,STRONG_BUY,0.0536,0.0635,0.0284,56.18,49.75,17.5621,18.798,0.1876,0.188,BULLISH,0.0392,0.0322,22.6989,23.3136,60.8,57.6,49.8,0.0947,46.7,42.3,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,,,,0.8072,0.715,48.6,17.1,73.7,-1.2359,2.0,HEALTHY_BULL,HEALTHY_BULL,,-0.08,19.45995313947812,20.05068881894725,0.3056,-0.2694,-2.7e-05,-0.3261,0.2801,0.1197,-0.1063,,,58068012.789,,0.0414,2026-05-29T05:21:06.421915,-0.3378,,,2026-05-29T05:21:06.421915,-0.3378,,,5.353540170837948,5.340266930744962,10.693807101582909,-40.18989619710773,-0.33782231404957774,0.15782231404959618,-0.42042975206611594,1.213,1.21,0.0,0.3902,0.3614,2026-05-29T05:03:48.386639,2026-05-29T05:31:42.069662,-0.206,ENDED_NEG,1,0.45,,False,,False,,,,2.0,1.5,BTC_60-65_22-25,True,-0.33782231404957774,,0,,-0.0677,-0.1504,True,1.216,1.205,2026-05-29T06:11:42.115264,2026-05-29T05:33:09.093869,0.4059,-0.5032,39.75,1.2,0.01,-0.3379,0.4059,0.0,24.23,-0.2553,23.24,-0.1726,,,0.01,-0.3379,2026-05-29T05:40:32.463726,-0.4206,,,,-0.3379,-0.5032,-0.3379,-0.09,-0.0074,,,,,,,2026-05-29T06:08:20.752082,0.0753,2026-05-29T06:08:17.703918,0.0753,2026-05-29T06:08:19.736696,0.0753,2026-05-29T06:08:17.703918,0.0753,2026-05-29T06:08:19.736696,0.0753,2026-05-29T06:08:16.688899,0.0753,2026-05-29T06:08:11.614888,0.1579,False,,,,False,,,,,,,,,-0.09,13.93,-0.1726,23.1,2026-05-29T04:59:32,2026-05-29T05:31:56.693814,EMA13_CROSS_EXIT L1,TAKER_FALLBACK,TAKER,True,
71,,1000PEPEUSDT,LONG,CLOSED,0.0033894,0.003387,0.0033869,403.00588061890954,20.0,8060.117612378191,2378036.7063132683,STRONG_BUY,0.086,0.0663,0.0346,58.94,53.35,20.5958,21.9214,0.1692,0.1695,BULLISH,0.0544,0.0322,22.6989,23.3136,60.8,57.6,49.8,0.0947,46.7,42.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,W6,,,0.8072,0.6647,48.6,17.1,87.9,-1.3256,3.0,HEALTHY_BULL,CHOPPY_FLAT,,-0.08,26.540076897257332,24.813127226504854,0.2114,-0.1692,-2.7e-05,-0.1649,0.2706,0.1197,-0.1063,2026-05-29T05:08:05.179363,0.0987390098542561,212344003.0273356,,0.034,2026-05-29T05:21:03.470117,-0.1578,,,2026-05-29T05:36:05.959125,-0.1785,,,3.6270529255701858,3.6244846459273674,7.251537571497553,-12.958825666649535,-0.16077712869534602,0.3464589602879608,-0.20206378710096135,0.0034085,0.0033894,0.0,0.3023,0.3617,2026-05-29T05:10:40.396354,2026-05-29T05:41:22.870952,-0.146,ENDED_NEG,1,0.45,,False,,False,,,,1.0,1.0,W6,False,-0.15782808166636528,,0,,-0.0751,-0.1122,True,0.0034204,0.0033865,2026-05-29T06:23:03.248175,2026-05-29T05:45:12.967755,0.8246,-0.1756,41.13,3.3,0.02,-0.149,0.447,0.0,14.26,-0.0074,44.99,0.447,,,0.02,-0.149,2026-05-29T05:41:56.263055,-0.149,,,,-0.1195,-0.1166,0.1372,0.0192,0.3732,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,2026-05-29T05:40:28.385483,-0.0929,,,,,0.1253,16.29,0.0722,15.27,2026-05-29T04:59:11,2026-05-29T05:41:54.902404,EMA13_CROSS_EXIT L1,TAKER_FALLBACK,TAKER,True,
70,,WLDUSDT,LONG,CLOSED,0.2892,0.2919,0.2921,403.0058806189095,20.0,8060.11761237819,27870.39285054699,VERY_STRONG,0.301,0.1981,0.1311,56.96,59.88,22.3359,23.9347,0.2859,0.2868,BULLISH,0.1812,0.0322,22.6989,23.3136,60.8,57.6,49.8,0.0947,46.7,42.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,W6,,,0.8072,0.86,48.6,17.1,78.1,-1.5988,5.0,HEALTHY_BULL,HEALTHY_BULL,,-0.08,19.112268686888733,18.52837564626884,0.7454,-0.2523,-2.7e-05,-0.1313,0.6172,0.1197,-0.1063,2026-05-29T05:00:29.552568,0.0828129322268328,351289303.5504,,0.0061,,,,,,,,,3.6270529255701853,3.660915452883599,7.287968378453785,67.96209231802253,0.8431898340248893,1.3270660442600248,-0.19368775933610735,0.2933,0.2892,0.0,0.9623,1.0382,2026-05-29T05:10:20.988964,2026-05-29T04:59:56.926982,0.355,NEVER,3,1.35,,True,,False,,,,1.0,1.0,W6,False,,0.8431898340248893,0,,0.2525,1.0607,True,0.2954,0.291,2026-05-29T05:47:38.931935,2026-05-29T05:15:46.714872,2.0538,0.5324,34.44,2.57,,,1.2585,,2.27,0.7399,30.69,1.2931,,,,,2026-05-29T05:40:29.415720,1.9155,,,,0.809,0.7399,1.2931,1.5698,1.2585,2026-05-29T05:03:44.715619,,2026-05-29T05:04:18.004484,,,,2026-05-29T05:15:12.100691,0.7053,2026-05-29T05:13:47.184164,0.7745,2026-05-29T05:15:16.175212,0.7399,2026-05-29T05:13:46.167733,0.7745,2026-05-29T05:13:46.167733,0.7745,2026-05-29T05:13:46.167733,0.7745,2026-05-29T05:13:37.005639,0.809,False,,,,False,,,,,,,,,,,,,2026-05-29T04:58:51,2026-05-29T05:13:11.968538,TRAILING_STOP L3,TAKER_FALLBACK,TAKER,True,
69,,INJUSDT,LONG,CLOSED,5.702,5.783,5.787,403.0058806189096,20.0,8060.117612378192,1413.5597355977186,STRONG_BUY,0.5856,0.1588,0.2192,63.7,60.33,19.7139,18.884,0.3235,0.3245,BULLISH,0.237,0.032,22.6989,23.3136,60.6,57.6,49.8,0.0947,46.5,42.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,UNMATCHED,,,0.7515,1.0736,47.2,22.2,96.1,0.8299,2.0,HEALTHY_BULL,HEALTHY_BULL,,-0.0802,24.391724009592,12.989524668504714,0.7067,0.466,5e-05,0.7442,0.7041,0.1177,-0.1074,2026-05-29T04:58:15.895888,0.08529814100315304,77566079.4268,,0.009,,,,,,,,,3.627052925570186,3.678577177932723,7.305630103502909,107.19270847991287,1.329914942125577,1.9960478779375619,-0.2477683269028471,5.821,5.702,0.0,0.963,1.4226,2026-05-29T05:10:33.715786,2026-05-29T04:57:55.842373,0.3935,NEVER,5,2.25,,True,,False,,,,1.0,1.0,UNMATCHED,False,,1.329914942125577,0,,0.3122,1.4226,True,5.924,5.772,2026-05-29T05:54:51.837572,2026-05-29T05:11:23.856973,3.8034,1.1376,43.59,0.12,,,3.4877,,,,,,,,,,2026-05-29T05:40:28.392136,2.5407,,,,1.2955,1.5059,1.3656,1.7865,2.4354,2026-05-29T05:01:18.734164,,2026-05-29T05:02:56.771656,,,,2026-05-29T05:11:16.673032,1.3306,2026-05-29T05:11:16.673032,1.3306,2026-05-29T05:11:16.673032,1.3306,2026-05-29T05:11:16.673032,1.3306,2026-05-29T05:11:16.673032,1.3306,2026-05-29T05:11:16.673032,1.3306,2026-05-29T05:11:16.673032,1.3306,False,,,,False,,,,,,,,,,,,,2026-05-29T04:57:29,2026-05-29T05:11:16.331400,TRAILING_STOP L5,TAKER_FALLBACK,TAKER,True,
68,,HBARUSDT,LONG,CLOSED,0.092,0.0925,0.09255,409.45323006463764,20.0,8189.064601292753,89011.5717531821,VERY_STRONG,0.3112,0.1899,0.0775,64.98,50.44,23.4252,22.9329,0.9772,0.9868,BULLISH,0.1869,0.0205,24.9696,26.5599,55.1,54.2,39.1,0.0962,45.3,42.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,W6,,,0.8206,0.8401,55.6,25.0,97.0,0.4923,5.0,HEALTHY_BULL,HEALTHY_BULL,,-0.1148,35.57904989571379,19.231613488780503,0.5988,0.0282,5e-05,0.1986,1.2571,0.0771,-0.1141,2026-05-29T04:58:07.262421,0.09997010869564932,114525370.44734,,0.0382,,,,,,,,,1.4740316282326955,3.705106674226205,5.179138302458901,39.32664757413219,0.48023369565217444,0.838767934782606,-0.6931510869565187,0.09283,0.092,0.0,0.5928,0.4355,2026-05-29T05:26:22.752636,2026-05-29T04:52:30.638840,0.0632,RECOVERED,2,0.9,,True,,False,,,,1.0,1.0,W6,False,,0.48023369565217444,0,,0.1841,0.4894,True,0.09502,0.09195,2026-05-29T06:11:46.221030,2026-05-29T05:41:20.404537,3.2196,-0.1173,41.84,11.41,,,3.1761,,6.98,0.1218,2.0,0.2196,,,,,2026-05-29T05:40:31.447805,0.1979,,,,0.2196,0.2196,0.4913,0.6,1.8827,2026-05-29T05:24:02.609689,,,,,,2026-05-29T05:30:08.732002,0.3718,2026-05-29T05:29:56.084670,0.524,2026-05-29T05:29:59.166540,0.524,2026-05-29T05:29:56.084670,0.524,2026-05-29T05:29:59.166540,0.524,2026-05-29T05:30:00.224536,0.5674,2026-05-29T05:29:56.084670,0.524,False,,,,False,,,,,,,,,-0.0956,28.26,-0.4976,4.0,2026-05-29T04:49:11,2026-05-29T05:29:55.226637,TRAILING_STOP L2,MAKER,TAKER,True,
67,,SEIUSDT,LONG,CLOSED,0.06637,0.06597,0.06598,818.906460129276,20.0,16378.129202585518,246770.0648272641,STRONG_BUY,0.128,0.1016,0.0637,54.21,55.78,21.5681,22.9781,0.1562,0.1565,BULLISH,0.0903,0.0203,24.9696,26.5599,55.0,54.2,39.1,0.0961,45.3,42.3,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,,,,0.7502,0.6005,52.8,25.0,78.6,-1.4101,3.0,HEALTHY_BULL,HEALTHY_BULL,,-0.1149,23.769926197782087,22.279148604837967,0.4458,-0.5203,5e-05,-0.7043,0.322,0.0759,-0.1142,,,60249070.71006,,-0.1018,2026-05-29T04:51:46.446761,-0.4665,,,2026-05-29T04:51:32.131282,-0.4364,,,7.370158141163483,7.325739529494576,14.69589767065806,-113.40392360156311,-0.6924107277384325,0.045542413741158284,-0.6924107277384325,0.06646,0.06637,0.0,0.3515,0.2961,2026-05-29T04:49:03.783572,2026-05-29T04:54:21.405282,-0.318,ENDED_NEG,1,0.45,,False,,False,,,,2.0,1.0,BTC1H_1hPullback_L,False,-0.46650670483652285,,0,,-0.318,0.0498,True,0.0665,0.06572,2026-05-29T05:10:35.534538,2026-05-29T05:36:11.572631,0.1059,-1.0694,16.23,41.83,0.0,-0.6927,-0.6927,0.0,21.11,-0.1201,19.1,-0.1051,,,27.28,-0.6324,,,,,,-0.6023,-0.4817,-0.3612,-0.09,-0.4968,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,-0.4816,4.03,2026-05-29T04:48:10,2026-05-29T04:54:21.407381,STOP_LOSS L1,TAKER_FALLBACK,TAKER,True,
66,,HUSDT,LONG,CLOSED,0.25120000000000003,0.25289,0.25322,409.4532300646379,20.0,8189.064601292758,32599.779463745053,STRONG_BUY,0.2442,0.153,0.0529,58.03,53.39,19.3219,18.8338,0.7447,0.7503,BULLISH,0.2088,0.0203,24.9696,26.5599,55.0,54.2,39.1,0.0961,45.3,42.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,W6,,,0.7502,0.6578,52.8,25.0,55.8,0.4881,4.0,HEALTHY_BULL,HEALTHY_BULL,,-0.1149,29.950351895494347,17.715865443271174,0.9574,-0.136,5e-05,-0.1048,0.9578,0.0759,-0.1142,2026-05-29T04:49:03.289051,,67998401.38151,,-0.1003,,,,,,,,,1.4740316282326966,3.7098712028639187,5.183902831096615,49.90972446263152,0.6094679538216438,1.0949181926751466,-0.18237300955414906,0.25411,0.25120000000000003,0.0,1.5866,1.2457,2026-05-29T04:50:29.391070,2026-05-29T04:48:01.198305,0.5786,NEVER,3,1.35,,True,,False,,,,1.0,1.0,W6,False,,0.6094679538216438,0,,0.6204,1.3856,False,0.25579,0.24961,2026-05-29T05:35:40.460755,2026-05-29T05:26:05.384825,1.7642,-0.696,44.15,34.57,34.46,-0.2421,1.2109,1.7204,10.01,0.7531,10.01,0.7531,,,36.45,-0.5845,,,,,,0.6894,0.6735,0.5023,0.777,0.6814,2026-05-29T04:49:31.354337,,2026-05-29T04:50:25.031275,,,,2026-05-29T04:51:31.366908,0.6257,2026-05-29T04:51:31.366908,0.6257,2026-05-29T04:51:31.366908,0.6257,2026-05-29T04:51:31.366908,0.6257,2026-05-29T04:51:32.389596,0.5899,2026-05-29T04:51:36.457591,0.5142,2026-05-29T04:53:15.012510,0.4943,False,,,,False,,,,,,,,,,,,,2026-05-29T04:47:50,2026-05-29T04:51:31.019205,TRAILING_STOP L3,MAKER,TAKER,True,
