id,binance_order_id,pair,direction,status,entry_price,exit_price,current_price,investment,leverage,notional_value,quantity,confidence,entry_gap,entry_ema_gap_5_8,entry_ema_gap_8_13,entry_rsi,entry_rsi_prev,entry_adx,entry_adx_prev,entry_ema5_stretch,entry_price_vs_ema5_pct,entry_macro_trend,entry_ema20_slope,entry_btc_ema20_slope,entry_btc_adx,entry_btc_adx_prev,entry_btc_rsi,entry_btc_rsi_prev,entry_btc_rsi_prev6,entry_btc_atr_pct,entry_btc_rsi_1h,entry_btc_rsi_1h_prev,entry_pattern_c1_match,entry_pattern_c2_match,entry_pattern_c3_match,entry_pattern_c4_match,entry_pattern_c5_match,entry_pattern_c6_match,entry_pattern_c7_match,entry_pattern_c8_match,entry_pattern_c9_match,entry_pattern_c_any_match,entry_pattern_w1_match,entry_pattern_w2_match,entry_pattern_w3_match,entry_pattern_w4_match,entry_pattern_w5_match,entry_pattern_w6_match,entry_pattern_w_any_match,pattern_cell_source,pattern_fixed_tp_pct,pattern_fixed_sl_pct,entry_global_volume_ratio,entry_pair_volume_ratio,entry_bull_pct,entry_bear_pct,entry_range_position,entry_adx_delta,entry_quality_score,entry_btc_regime,exit_btc_regime,entry_btc_regime_started_at,entry_btc_trend_gap_pct,entry_pos_di,entry_neg_di,entry_atr_pct,entry_ema50_slope,entry_funding_rate,entry_pair_ema20_ema50_gap_pct,entry_dist_from_ema13_pct,entry_btc_dist_from_ema13_pct,entry_btc_1h_slope,phantom_be_aggr_triggered_at,phantom_be_aggr_would_exit_pnl,entry_pair_volume_24h_usd,entry_pair_rank,entry_pair_age_days,spike_rsi_max,spike_armed,belock_t15_min,belock_tr15,belock_t20_min,belock_tr20,belock_t30_min,belock_tr30,entry_desired_notional,entry_liquidity_cap_notional,liquidity_capped,exit_pair_ema20_ema50_gap_pct,exit_btc_trend_gap_pct,first_cross_ema13_at,first_cross_ema13_pnl_pct,confirmed_cross_ema13_at,confirmed_cross_ema13_pnl_pct,first_cross_ema20_at,first_cross_ema20_pnl_pct,confirmed_cross_ema20_at,confirmed_cross_ema20_pnl_pct,entry_fee,exit_fee,total_fee,pnl,pnl_percentage,peak_pnl,trough_pnl,high_price_since_entry,low_price_since_entry,peak_ema5_gap,peak_ema5_dist_pct,peak_ema5_slope_pct,peak_reached_at,trough_reached_at,trough_ema5_dist_pct,ema5_went_negative,current_tp_level,dynamic_tp_target,no_expansion_last_check,signal_active_at_close,exit_slippage_pct,entry_slippage_pct,closing_in_progress,close_initiated_at,protective_sl_order_id,protective_tp_order_id,cell_multiplier,cell_lev_multiplier,cell_multiplier_source,cell_multiplier_capped,ema13_strict_held_pnl_pct,trailing_first_pullback_pnl_pct,trailing_pullback_resets,trailing_confirmed_at,exit_price_vs_ema5_pct,exit_ema5_slope_pct,exit_ema5_crossed,hard_tp_shadow_leash_pnl,hard_tp_shadow_leash_fired,hard_tp_shadow_ladder_pnl,hard_tp_shadow_ladder_fired,post_exit_running_high,post_exit_running_low,post_exit_running_peak_at,post_exit_running_trough_at,post_exit_peak_pnl,post_exit_trough_pnl,post_exit_peak_minutes,post_exit_trough_minutes,post_exit_signal_lost_minutes,post_exit_pnl_at_signal_lost,post_exit_final_pnl,post_exit_peak_before_signal_lost,post_exit_rsi_exit_minutes,post_exit_rsi_exit_pnl,post_exit_rsi3_exit_minutes,post_exit_rsi3_exit_pnl,post_arm_min_pnl_pct,post_arm_min_pnl_at,post_exit_ema13_cross_minutes,post_exit_ema13_cross_pnl,phantom_ema13_cross_pnl,phantom_ema13_cross_at,phantom_trail_suppress_pnl,phantom_trail_suppress_at,entry_gap_expand_marginal,entry_strategy,post_exit_regime_flip_at,post_exit_regime_flip_pnl_pct,post_exit_signal_regained_minutes,post_exit_pnl_at_signal_regained,post_exit_floor_before_signal_regain,post_exit_pnl_at_1min,post_exit_pnl_at_2min,post_exit_pnl_at_5min,post_exit_pnl_at_15min,post_exit_pnl_at_30min,phantom_be_l1_triggered_at,phantom_be_l1_would_exit_pnl,phantom_be_l2_triggered_at,phantom_be_l2_would_exit_pnl,phantom_regime_change_exit_triggered_at,phantom_regime_change_exit_pnl,phantom_tick_a_triggered_at,phantom_tick_a_pnl,phantom_tick_b_triggered_at,phantom_tick_b_pnl,phantom_tick_c_triggered_at,phantom_tick_c_pnl,phantom_tick_d_triggered_at,phantom_tick_d_pnl,phantom_tick_e_triggered_at,phantom_tick_e_pnl,phantom_tick_f_triggered_at,phantom_tick_f_pnl,phantom_tick_g_triggered_at,phantom_tick_g_pnl,shadow_tight_pnl,shadow_tight_reason,shadow_tight_min,shadow_wide_pnl,shadow_wide_reason,shadow_wide_min,shadow_tierA_pnl,shadow_tierA_reason,shadow_tierA_min,shadow_tierB_pnl,shadow_tierB_reason,shadow_tierB_min,shadow_strpk_pnl,shadow_strpk_reason,shadow_strpk_min,shadow_strpk04_pnl,shadow_strpk04_reason,shadow_strpk04_min,shadow_strpk03_pnl,shadow_strpk03_reason,shadow_strpk03_min,shadow_stren_pnl,shadow_stren_reason,shadow_stren_min,shadow_strpk_signed_pnl,shadow_strpk_signed_reason,shadow_strpk_signed_min,shadow_peak_stretch,shadow_peak_stretch_at_close,shadow_atr05_pnl,shadow_atr05_min,shadow_atr10_pnl,shadow_atr10_min,shadow_atr15_pnl,shadow_atr15_min,shadow_cap025_pnl,shadow_cap025_min,shadow_cap035_pnl,shadow_cap035_min,shadow_cap050_pnl,shadow_cap050_min,shadow_arm035_pnl,shadow_arm035_min,shadow_arm040_pnl,shadow_arm040_min,runner_peak_stretch,runner_trail_bound,signal_lost_flagged,signal_lost_flag_pnl,signal_lost_flagged_at,fl1_origin,fl2_flagged,fl2_flagged_at,fl2_flag_pnl,regime_neutral_hit_at,regime_neutral_pnl,regime_comeback_at,regime_comeback_pnl,regime_opposite_at,regime_opposite_pnl,first_rsi2_pnl,first_rsi2_minutes,first_rsi3_pnl,first_rsi3_minutes,opened_at,closed_at,close_reason,entry_order_type,exit_order_type,is_paper,notes
87,,SKYUSDT,LONG,CLOSED,0.05384,0.05381,0.05384,231.430130641,20.0,4628.60261282,85969.5879052749,STRONG_BUY,0.3154,0.1042,0.1083,20.93,32.14,19.8439,17.4444,0.6108,-0.6071,NEUTRAL,-0.112,,9.83063819069823,10.563354799359628,52.90361490743186,57.036264181570495,49.570853566105896,0.0291,56.0,56.8,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,,,,,3.9114,36.4,40.9,18.7,2.3995,1.0,CHOPPY_WEAK,CHOPPY_WEAK,,-0.0037,17.55125473605461,54.1406604633476,0.1957,-0.185,,-0.2818,-0.8182,0.0098,,2026-08-08T01:40:00.730715,0.09565193164933665,2314301.30641,200,332.8,,False,25.36,-0.1457,29.98,-0.1457,36.16,-0.1457,12031.360765046004,4628.60261282,True,,-0.0019,,,,,,,,,2.082871175769,2.081710586332279,4.164581762101279,-6.743669399259719,-0.14569557949480358,0.3555646359584029,-0.16426077265972952,0.05408,0.05384,0.0,,,2026-08-08T01:46:16.543107,2026-08-08T01:15:44.501047,,NEVER,1,0.45,,,,0.0,False,,,,1.0,1.0,SPIKE_BOUNCE,False,,,0,,,,True,,,,,0.05406,0.05381,2026-08-08T03:09:32.189337,2026-08-08T02:24:39.594345,0.3186,-0.1457,44.88,0.0,,,0.3186,,,,,,,,,,,,,,,SPIKE_BOUNCE,,,,,,0.0029,-0.0157,0.0214,0.1886,0.2072,,,,,,,,,,,,,,,,,,,,,0.3186,window,,,,,,,,,,,0.3186,window,,,,,,,,0.3186,window,,,,,,,0.3186,,0.3186,,,,,,,,,,,,,,,,False,,,,False,,,2026-08-08T01:10:03.327080,-0.09,,,,,,,,,2026-08-08T01:10:02,2026-08-08T02:24:39.251244,SPIKE_LOCK L1,TAKER,TAKER,True,
86,,SENTUSDT,SHORT,CLOSED,0.01346,0.01347,0.01346,215.726549695,20.0,4314.5309939,320544.6503640416,STRONG_BUY,0.1715,0.0947,0.0607,77.27,46.1,13.4311,9.9234,0.5321,0.535,NEUTRAL,0.0745,,15.468657140364718,16.646703907478347,39.7722263280207,38.91986411051308,43.84437267745138,0.0491,55.2,57.3,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,,,,,2.8086,16.3,72.1,100.0,3.5077,1.0,CHOPPY_WEAK,CHOPPY_WEAK,,-0.0291,43.502357718502765,11.206619948461777,0.177,-0.0209,,-0.0027,0.6913,-0.0349,,2026-08-08T00:40:32.529795,0.058655274888552655,2157265.49695,210,266.4,,False,102.34,-0.1643,102.34,-0.1643,104.67,-0.1643,24088.36510212113,4314.5309939,True,,-0.0065,,,,,,,,,1.941538947255,1.9429813981816382,3.884520345436638,-7.089966849076924,-0.1643276374442763,0.35596582466567084,-0.46163818722139455,0.01346,0.0134,0.0,,,2026-08-08T00:42:52.101586,2026-08-07T23:19:49.240283,,NEVER,1,0.45,,False,,0.0,False,,,,2.0,1.0,SPIKE_FADE,False,,,0,,8.6965,0.1391,True,,,,,0.01349,0.01342,2026-08-08T01:27:17.865274,2026-08-08T01:46:11.338160,0.2072,-0.3129,44.06,25.17,0.01,-0.1643,0.2072,0.0,,,,,,,,,,,,,,SPIKE_FADE,,,,,,-0.1643,-0.09,-0.1643,-0.2386,-0.3129,,,,,,,,,,,,,,,,,,,,,0.2072,window,,,,,,,,,,,0.2072,window,,,,,,,,0.2072,window,,,,,,,0.2072,,0.2072,,,,,,,,,,,,,,,,False,,,,False,,,2026-08-07T23:12:52.310415,-0.09,2026-08-08T00:21:01.340500,-0.09,,,,,,,2026-08-07T22:58:12,2026-08-08T01:02:07.367810,SPIKE_LOCK L1,TAKER,TAKER,True,
85,,1000BONKUSDT,LONG,CLOSED,0.002499,0.002503,0.002504,1198.8337189805814,20.0,23976.674379611628,9594507.554866599,VERY_STRONG,0.411,0.083,0.1389,63.6,53.65,27.9018,27.533,0.3078,0.3087,BULLISH,0.1493,0.0393,25.8721,25.1011,64.9,67.8,65.8,0.0926,60.2,59.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,UNMATCHED,,,0.7078,0.7085,58.1,27.9,87.9,0.3688,3.0,HEALTHY_BULL,HEALTHY_BULL,,0.0799,26.49852873234736,13.440089551448986,0.4848,0.4949,-0.000202,0.6087,0.5314,0.0658,0.0704,2026-08-07T20:12:13.553219,0.06999199679872338,60913934.376341,33,989.3,,False,0.14,0.07,0.14,0.07,0.14,0.07,23976.674379611628,60913.934376341,False,,0.0799,,,,,,,,,10.789503470825233,10.806773584423993,21.596277055249224,16.781753164218102,0.06999199679872338,0.4699719887955231,-0.1299979991996852,0.002513,0.002499,0.0,0.8632,0.1914,2026-08-07T20:12:13.567126,2026-08-07T20:12:12.018197,0.2679,NEVER,1,0.45,,True,,0.0,False,,,,2.0,1.0,UNMATCHED,False,,,0,,0.4671,0.1914,False,,,,,0.002509,0.002477,2026-08-07T20:14:22.432564,2026-08-07T20:36:08.880534,0.3102,-0.9704,1.25,23.02,8.27,-0.7303,-0.7703,0.3102,8.27,-0.7303,6.71,-0.09,,,17.56,-0.6102,,,,,False,MOMENTUM,2026-08-07T20:34:44.435562,-0.8503,,,,0.1901,0.03,-0.13,-0.3701,-0.8503,,,,,,,,,2026-08-07T20:15:07.660089,0.03,2026-08-07T20:15:07.660089,0.03,,,,,,,,,0.22,trailing,0.14,,,,,,,,,,0.03,stretch,1.05,,,,,,,0.0701,stretch,4.65,,,,0.8632,0.8632,0.19,0.14,-0.05,1.6,,,,,,,,,,,,,0.6655456332228393,lock,False,,,,False,,,,,,,,,,,,,2026-08-07T20:12:05,2026-08-07T20:13:06.767927,RUNNER_TRAIL,TAKER_FALLBACK,TAKER,True,
84,,TOWNSUSDT,SHORT,CLOSED,0.002301,0.002284,0.002282,262.9915772467,20.0,5259.831544934,2285889.415442851,STRONG_BUY,0.0956,0.0974,0.0249,68.37,39.68,20.358,19.4171,0.8435,0.8507,BEARISH,0.0454,,27.32518449250415,25.770690059838493,28.680250358086923,23.375227655040348,33.67289051531017,0.1348,47.3,54.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,2.3142,27.3,65.9,100.0,0.9409,1.0,HEALTHY_BEAR,HEALTHY_BEAR,,-0.2685,37.622000402808325,19.127242964752313,0.333,-0.1989,,-0.2742,0.9741,-0.168,,2026-08-07T17:44:18.122065,0.08391568883094729,2629915.772467,192,367.1,,False,4.58,-0.09,4.59,-0.09,8.75,0.3013,23665.7934191114,5259.831544934,True,,-0.2644,,,,,,,,,2.3669241952203,2.3494371411921624,4.716361336412462,34.143758726116204,0.6491416775315119,0.8230573663624593,-0.39435245545415304,0.002301,0.00228,0.0,,,2026-08-07T17:48:29.078756,2026-08-07T17:39:58.038460,,NEVER,1,0.45,,,,0.0,False,,,,2.0,1.0,SPIKE_FADE,False,,,0,,,,True,,,,,0.002284,0.002264,2026-08-07T17:50:05.835927,2026-08-07T18:06:16.721380,1.518,0.6488,16.18,0.0,,,0.9096,,,,,,,,,,,,,,,SPIKE_FADE,2026-08-07T18:00:44.804414,1.0834,,,,0.953,1.0834,1.0834,1.3876,1.2138,2026-08-07T17:48:27.973465,,,,,,2026-08-07T18:23:19.389006,0.6923,2026-08-07T18:10:46.316235,1.3442,2026-08-07T18:23:19.389006,0.6923,2026-08-07T18:10:46.316235,1.3442,2026-08-07T18:13:24.346235,1.2138,2026-08-07T18:23:19.389006,0.6923,2026-08-07T18:13:24.346235,1.2138,1.268,trailing,33.33,,,,,,,,,,0.9096,window,,,,,,,,0.9096,window,,,,,,,0.6491,10.2,1.1703,34.27,,,,,,,,,,,,,,atr,False,,,,False,,,,,,,,,,,,,2026-08-07T17:39:43,2026-08-07T17:50:05.499353,RUNNER_TRAIL,TAKER,TAKER,True,
83,,ZORAUSDT,LONG,CLOSED,0.005312,0.005322,0.005327,332.0267258342,20.0,6640.534516684001,1250100.624375753,STRONG_BUY,0.1919,0.1584,0.0298,68.81,43.87,23.2684,22.2113,1.2451,1.2608,BULLISH,0.0894,,52.74609788680021,52.75371169645272,62.50350932731608,69.75103726821071,71.89065051089338,0.1042,71.6,68.0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,,,,,1.889,76.7,16.3,77.8,1.0571,2.0,STRONG_BULL,STRONG_BULL,,0.3221,49.49682983617694,22.755724187049662,0.5322,-0.0176,,0.2522,1.4515,0.0899,,,,3320267.258342,172,378.0,70.02,False,,,,,,,23565.785369161335,6640.534516684001,True,,0.3221,,,,,,,,,2.9882405325078003,2.993865985317491,5.982106517825292,6.518899725932814,0.09816829819277974,0.47450489457832296,0.0,0.005342,0.005312,0.0,,,,,,NEVER,1,0.45,,True,,0.0,False,,,,2.0,1.0,SPIKE_CHASE,False,,,0,,-94.3155,0.8848,False,,,,,0.005346,0.005258,2026-08-07T11:35:25.002158,2026-08-07T12:01:48.411427,0.5501,-1.1066,0.32,26.71,,,-0.5795,,,,,,,,,,,,,,,SPIKE_CHASE,,,,,,-0.41,-0.4477,-0.523,-0.6736,-0.7112,,,,,,,,,,,,,,,,,,,,,0.3001,trailing,0.45,,,,,,,,,,-0.7,hard_sl,13.98,,,,,,,-0.7,hard_sl,13.98,,,,-93.4432,,-0.5795,,-0.5795,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-08-07T11:34:32,2026-08-07T11:35:05.336137,SPIKE_TRAIL,TAKER,TAKER,True,
82,,MIRAUSDT,LONG,CLOSED,0.04269,0.04222,0.04258,956.484423889,20.0,19129.68847778,448107.01517404546,STRONG_BUY,0.4067,0.1642,0.1408,76.88,48.48,21.5442,19.522,1.0067,1.017,BULLISH,0.1362,,49.98578057283224,50.12634472763411,62.198369377893606,67.56027200662623,85.74582106559214,0.1005,64.5,66.3,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,,,,,3.3529,60.5,27.9,91.9,2.0222,4.0,STRONG_BULL,STRONG_BULL,,0.3455,44.263642758303796,15.619495841939548,0.4075,0.1917,,0.3308,1.3253,0.0099,,,,9564844.23889,103,314.9,77.94,True,,,,,,,25250.66774621574,19129.68847778,True,,0.3455,,,,,,,,,8.608359815001,8.51358518129169,17.12194499629269,-227.73224212809325,-1.1904649800890095,0.0,-1.1904649800890095,0.04269,0.04269,0.0,,,,,,NEVER,1,0.45,,False,,0.0,False,,,,2.0,1.0,SPIKE_CHASE,False,,,0,,-5.853,-0.7192,False,,,,,0.04252,0.04207,2026-08-07T10:24:13.963673,2026-08-07T10:48:28.079048,-0.4882,-1.5423,20.71,44.95,0.01,-0.9567,-1.5423,0.0,,,,,,,0.01,-0.9567,,,,,,SPIKE_CHASE,,,,,,-1.2847,-1.2847,-1.2378,-1.027,-0.7693,,,,,,,,,,,,,,,,,,,,,-1.5423,window,,,,,,,,,,,-1.5423,window,,,,,,,,-1.5423,window,,,,,,,-1.5423,,-1.5423,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-08-07T10:03:07,2026-08-07T10:03:30.953320,SPIKE_SL L1,TAKER,TAKER,True,
81,,QNTUSDT,SHORT,CLOSED,59.63,59.23,59.21,254.98942040000003,20.0,5099.788408,85.52387066912628,STRONG_BUY,0.1212,0.0777,0.0369,73.95,44.25,23.7559,22.0762,0.5135,0.5161,NEUTRAL,0.0556,,14.342532701625462,14.948121203406052,44.77072598945228,45.07119359700198,55.27399572507428,0.1224,41.1,45.7,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,,,,,2.3997,25.6,51.2,88.7,1.6797,0.0,CHOPPY_WEAK,CHOPPY_WEAK,,0.0072,46.182487656715146,17.25855580689111,0.1791,-0.0512,,-0.0366,0.6313,-0.085,,2026-08-07T02:34:14.331930,0.06099865839343184,2549894.204,200,1388.8,,False,1.39,0.0274,2.41,0.0274,29.35,0.3127,24421.206128045706,5099.788408,True,,-0.0166,,,,,,,,,2.2949047836000003,2.279510486879557,4.574415270479557,29.635132997171446,0.5811051484152369,0.6817709206775128,-0.49266308904912776,59.63,59.17,0.0,,,2026-08-07T03:46:00.596352,2026-08-07T02:32:44.142102,,NEVER,1,0.45,,,,0.0,False,,,,2.0,1.0,SPIKE_FADE,False,,,0,,,,True,,,,,59.24,59.08,2026-08-07T03:52:52.965332,2026-08-07T04:00:08.044460,0.8324,0.564,7.26,0.01,,,0.7317,,,,,,,,,,,,,,,SPIKE_FADE,,,,,,0.6143,0.6311,0.7653,0.6814,0.6982,2026-08-07T03:01:22.884063,,,,2026-08-07T02:51:26.382221,0.1113,,,,,,,,,,,,,,,0.7317,window,,,,,,,,,,,0.7317,window,,,,,,,,0.7317,window,,,,,,,0.5811,80.9,0.7317,,,,,,,,,,,,,,,atr,False,,,,False,,,2026-08-07T02:31:52.155594,-0.09,2026-08-07T02:32:32.593737,-0.3081,2026-08-07T02:51:26.381953,0.1113,,,,,2026-08-07T02:31:50,2026-08-07T03:52:51.976793,RUNNER_TRAIL,TAKER,TAKER,True,
80,,LITUSDT,LONG,CLOSED,2.402,2.4119,2.4119,300.1292589261353,1.0,300.1292589261353,124.94973310829945,VERY_STRONG,0.4338,0.0329,0.1189,60.91,56.21,31.8495,32.4748,0.1404,0.1406,BULLISH,0.1422,0.0318,21.8023,21.2173,63.1,61.2,61.2,0.0978,46.9,39.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,UNMATCHED,,,0.9917,0.3232,55.8,34.9,77.5,-0.6253,4.0,HEALTHY_BULL,HEALTHY_BULL,,-0.0002,20.454982488065927,12.611556661955289,0.6793,1.0339,-1.9e-05,1.5627,0.2927,0.1332,-0.0719,2026-08-07T01:37:27.738095,0.09929163197334688,31166110.4439,46,226.3,,False,1.93,-0.2003,4.11,-0.2003,5.08,-0.2003,300.1292589261353,31166.1104439,False,,0.0239,,,,,,,,,0.05402326660670436,0.13561481757775837,0.18963808418446274,1.0473642735877045,0.3489710657785187,1.0314281848459612,-0.20032368859285188,2.4283,2.402,0.0,0.5839,0.5728,2026-08-07T01:50:17.490291,2026-08-07T01:40:13.621051,-0.186,ENDED_NEG,1,0.45,,True,,-0.0375,False,,,,0.5,0.05,ADXMAX_PROBE,False,,,0,,-0.1392,0.5243,True,,,,,2.4305,2.3703,2026-08-07T01:59:45.876819,2026-08-07T02:12:44.254382,1.1235,-1.3827,4.65,17.62,8.09,-0.7333,-0.5001,1.1235,0.27,0.3991,9.65,-0.4377,,,11.21,-0.8623,,,,,False,MOMENTUM,2026-08-07T02:05:45.554579,-0.9165,,,,0.4532,0.4241,0.8446,-1.0788,-0.0214,2026-08-07T01:42:58.905654,,2026-08-07T01:49:48.782241,0.4987787260616181,,,2026-08-07T02:00:25.338223,0.6656,2026-08-07T01:55:07.045440,0.3492,2026-08-07T01:55:07.045440,0.3492,2026-08-07T01:55:07.045440,0.3492,2026-08-07T01:55:07.045440,0.3492,2026-08-07T01:55:07.045440,0.3492,2026-08-07T02:00:25.338223,0.6656,0.6982,trailing,11.67,,,,,,,,,,0.8858,stretch,17.33,,,,,,,-0.7,hard_sl,29.78,,,,0.7955,0.7955,0.6902,18.35,0.349,21.63,,,,,,,,,,,,,0.7955060629812556,,False,,,,False,,,2026-08-07T01:40:41.731822,-0.0006,2026-08-07T01:50:07.319335,1.0065,,,,,0.4488,20.46,2026-08-07T01:33:21,2026-08-07T01:55:06.706751,RUNNER_TRAIL L1,MAKER,TAKER,True,
79,,MIRAUSDT,SHORT,CLOSED,0.04168,0.04137,0.04133,720.4497478595,20.0,14408.99495719,345705.25329150667,STRONG_BUY,0.4781,0.2123,0.1672,80.14,58.52,18.8136,15.5129,1.1837,1.1978,NEUTRAL,0.1935,,31.18531835234342,33.35898267026966,44.919108754591235,59.68834219707039,23.547535799476478,0.0723,38.6,40.1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,,,,,3.2042,40.9,27.3,99.0,3.3008,2.0,CHOPPY_FLAT,CHOPPY_FLAT,,-0.1037,46.28844195404606,10.955304623689804,0.3805,0.0884,,0.2162,1.5822,-0.0234,,2026-08-07T00:14:35.879530,,14408994.95719,81,314.5,,False,0.13,0.6301,0.13,0.6301,0.13,0.6301,23152.991685927875,14408.99495719,True,,-0.1037,,,,,,,,,6.4840477307355,6.435821847901333,12.919869578636833,94.24875894173186,0.6540966890595122,0.8461216410748598,-0.09,0.04168,0.04129,0.0,,,2026-08-07T00:14:36.372192,,,NEVER,1,0.45,,True,,0.0,False,,,,2.0,1.0,SPIKE_FADE,False,,,0,,8.0279,-0.7192,False,,,,,0.04154,0.04077,2026-08-07T00:53:52.244706,2026-08-07T00:34:23.812224,2.0933,0.2459,19.74,39.21,,,0.6538,,,,,,,,,,,,,,,SPIKE_FADE,,,,,,1.1816,0.8217,1.3975,0.8697,1.1816,2026-08-07T00:14:35.879503,,,,,,2026-08-07T00:16:06.442256,0.7257,2026-08-07T00:16:05.437036,0.7977,2026-08-07T00:16:06.442256,0.7257,2026-08-07T00:16:41.610878,0.8217,2026-08-07T00:16:42.614540,0.7977,2026-08-07T00:16:41.610878,0.8217,2026-08-07T00:16:54.666666,0.5338,0.5961,trailing,0.08,,,,,,,,,,0.6538,window,,,,,,,,0.6538,window,,,,,9.6177,,0.6541,0.05,0.8457,1.44,,,,,,,,,,,,,,atr,False,,,,False,,,2026-08-07T00:14:30.885159,-0.09,,,,,,,,,2026-08-07T00:14:28,2026-08-07T00:14:38.677812,RUNNER_TRAIL,TAKER,TAKER,True,
78,,SXTUSDT,SHORT,CLOSED,0.007433,0.007437,0.007437,256.0242667732,20.0,5120.485335464,688885.4211575406,STRONG_BUY,0.1614,0.1312,0.0538,72.52,41.28,37.1125,37.2351,0.8252,0.832,BEARISH,0.0769,,26.959780607975382,26.893403200796183,42.201487152782946,35.39425443930844,37.741685642953385,0.082,44.0,43.2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,,,,,2.5639,22.7,59.1,100.0,-0.1227,0.0,HEALTHY_BEAR,HEALTHY_BEAR,,-0.1518,41.25507957061904,19.63007937490369,0.2765,-0.2325,,-0.2421,1.0187,-0.0021,,,,2560242.667732,201,461.5,,False,4.5,-0.1438,4.55,-0.1438,,,23175.036019404914,5120.485335464,True,,-0.1494,,,,,,,,,2.3042184009588,2.3054583947168834,4.609676795675684,-7.365218480305614,-0.1438382887124938,0.2330297322749977,-0.2649744383156194,0.007433,0.007409,0.0,,,,,,,1,0.45,,,,0.0,False,,,,2.0,1.0,SPIKE_FADE,False,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPIKE_FADE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-08-06T19:39:21,2026-08-06T19:43:54.932814,SPIKE_LOCK L1,TAKER,TAKER,True,
77,,SOONUSDT,SHORT,CLOSED,0.2188,0.2202,0.2195,495.19926009,20.0,9903.9852018,45265.01463345521,STRONG_BUY,0.5836,0.2925,0.2064,75.08,56.58,16.2244,13.9965,1.8984,1.9351,BEARISH,0.2328,,18.25275691647986,19.05349523492438,42.69024919223122,44.63763033309771,66.00107988098067,0.0871,57.7,66.2,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,,,,,3.9235,25.0,72.7,93.7,2.2279,2.0,HEALTHY_BEAR,HEALTHY_BEAR,,0.0349,38.71093779035208,14.614823712468045,0.6128,-0.201,,-0.2055,2.4443,-0.0807,,,,4951992.6009,131,440.0,,False,,,,,,,23682.00418329962,9903.9852018,True,,0.0349,,,,,,,,,4.45679334081,4.485310300029077,8.942103640839077,-72.31312412767693,-0.7301416819012853,0.0,-0.7301416819012853,0.2188,0.2188,0.0,,,,2026-08-06T09:25:01.618705,,NEVER,1,0.45,,True,,0.0,False,,,,2.0,1.0,SPIKE_FADE,False,,,0,,-9.6984,-0.0338,False,,,,,0.2204,0.213,2026-08-06T09:28:28.406358,2026-08-06T10:08:13.025739,2.5608,-0.8213,43.18,3.43,,,2.5151,,,,,,,,,,,,,,,SPIKE_FADE,,,,,,0.8698,-0.5927,1.0526,1.4182,1.3268,,,,,,,2026-08-06T09:26:26.645310,0.5041,2026-08-06T09:26:37.698318,0.4584,2026-08-06T09:26:37.698318,0.4584,2026-08-06T09:35:02.715960,1.3268,2026-08-06T09:35:03.720339,1.2811,2026-08-06T09:34:45.509270,1.5096,2026-08-06T09:35:02.715960,1.3268,0.8483,trailing,1.13,,,,,,,,,,-0.7,hard_sl,3.21,,,,,,,-0.7,hard_sl,3.21,,,,-6.646,,0.7784,1.18,0.4127,1.43,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-08-06T09:24:52,2026-08-06T09:25:01.637689,STOP_LOSS L1,TAKER,TAKER,True,
