id,binance_order_id,pair,direction,status,entry_price,exit_price,current_price,investment,leverage,notional_value,quantity,confidence,entry_gap,entry_ema_gap_5_8,entry_rsi,entry_adx,entry_adx_prev,entry_ema5_stretch,entry_price_vs_ema5_pct,entry_macro_trend,entry_ema20_slope,entry_btc_ema20_slope,entry_btc_adx,entry_btc_adx_prev,entry_btc_rsi,entry_btc_rsi_prev,entry_global_volume_ratio,entry_pair_volume_ratio,entry_bull_pct,entry_bear_pct,entry_range_position,entry_adx_delta,entry_quality_score,entry_btc_regime,exit_btc_regime,entry_btc_regime_started_at,entry_btc_trend_gap_pct,entry_pos_di,entry_neg_di,entry_atr_pct,entry_ema50_slope,entry_funding_rate,entry_pair_ema20_ema50_gap_pct,entry_pair_volume_24h_usd,exit_pair_ema20_ema50_gap_pct,exit_btc_trend_gap_pct,first_cross_ema13_at,first_cross_ema13_pnl_pct,confirmed_cross_ema13_at,confirmed_cross_ema13_pnl_pct,first_cross_ema20_at,first_cross_ema20_pnl_pct,confirmed_cross_ema20_at,confirmed_cross_ema20_pnl_pct,entry_fee,exit_fee,total_fee,pnl,pnl_percentage,peak_pnl,trough_pnl,high_price_since_entry,low_price_since_entry,peak_ema5_gap,peak_ema5_dist_pct,peak_ema5_slope_pct,peak_reached_at,trough_reached_at,trough_ema5_dist_pct,ema5_went_negative,current_tp_level,dynamic_tp_target,no_expansion_last_check,signal_active_at_close,exit_slippage_pct,closing_in_progress,close_initiated_at,protective_sl_order_id,protective_tp_order_id,cell_multiplier,cell_multiplier_source,cell_multiplier_capped,ema13_strict_held_pnl_pct,trailing_first_pullback_pnl_pct,trailing_pullback_resets,trailing_confirmed_at,exit_price_vs_ema5_pct,exit_ema5_slope_pct,exit_ema5_crossed,post_exit_running_high,post_exit_running_low,post_exit_running_peak_at,post_exit_running_trough_at,post_exit_peak_pnl,post_exit_trough_pnl,post_exit_peak_minutes,post_exit_trough_minutes,post_exit_signal_lost_minutes,post_exit_pnl_at_signal_lost,post_exit_final_pnl,post_exit_peak_before_signal_lost,post_exit_rsi_exit_minutes,post_exit_rsi_exit_pnl,post_exit_rsi3_exit_minutes,post_exit_rsi3_exit_pnl,post_exit_signal_regained_minutes,post_exit_pnl_at_signal_regained,post_exit_floor_before_signal_regain,post_exit_pnl_at_1min,post_exit_pnl_at_2min,post_exit_pnl_at_5min,post_exit_pnl_at_15min,post_exit_pnl_at_30min,phantom_be_l1_triggered_at,phantom_be_l1_would_exit_pnl,phantom_be_l2_triggered_at,phantom_be_l2_would_exit_pnl,phantom_regime_change_exit_triggered_at,phantom_regime_change_exit_pnl,phantom_tick_a_triggered_at,phantom_tick_a_pnl,phantom_tick_b_triggered_at,phantom_tick_b_pnl,phantom_tick_c_triggered_at,phantom_tick_c_pnl,phantom_tick_d_triggered_at,phantom_tick_d_pnl,phantom_tick_e_triggered_at,phantom_tick_e_pnl,phantom_tick_f_triggered_at,phantom_tick_f_pnl,phantom_tick_g_triggered_at,phantom_tick_g_pnl,signal_lost_flagged,signal_lost_flag_pnl,signal_lost_flagged_at,fl1_origin,fl2_flagged,fl2_flagged_at,fl2_flag_pnl,regime_neutral_hit_at,regime_neutral_pnl,regime_comeback_at,regime_comeback_pnl,regime_opposite_at,regime_opposite_pnl,first_rsi2_pnl,first_rsi2_minutes,first_rsi3_pnl,first_rsi3_minutes,opened_at,closed_at,close_reason,entry_order_type,exit_order_type,is_paper,notes
12,,SKYAIUSDT,SHORT,CLOSED,0.5556,0.56021,0.55903,310.57366362238423,20.0,6211.473272447684,11179.757509805047,VERY_STRONG,0.4289,0.1161,45.49,37.771,37.2792,0.5556,-0.5526,BEARISH,-0.0663,-0.0555,27.9665,28.0838,41.6,42.2,0.783,1.0198,16.7,73.8,48.5,0.4917,1.0,HEALTHY_BEAR,STRONG_BEAR,,-0.2061,12.2929024811559,31.73901252962825,1.7202,-0.038,-0.0004,-0.0075,221172970.26656,,-0.2143,,,,,,,,,1.1180651890405833,2.8183553795555483,3.9364205685961315,-55.475102688797435,-0.8931070014398853,0.018029967602582866,-0.8931070014398853,0.5556,0.55515,0.0,0.6245,0.041,2026-05-12T15:41:34.091775,2026-05-12T15:42:43.557257,-0.1505,ENDED_NEG,1,0.5,,True,,False,,,,1.0,,False,,,0,,-0.1505,0.175,False,0.58933,0.55931,2026-05-12T15:47:42.160588,2026-05-12T15:43:05.356312,,,,,,,,,,,,,,,,-1.6307,-1.8377,-5.522,,,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-05-12T15:41:30,2026-05-12T15:42:43.559765,STOP_LOSS_WIDE L1,MAKER,TAKER,True,
9,,SOLUSDT,SHORT,CLOSED,94.421,94.0,94.0,250.3507825148415,20.0,5007.01565029683,53.028623402599315,VERY_STRONG,0.2356,0.0801,37.95,30.0931,29.3495,0.1693,-0.169,BEARISH,-0.1133,-0.0623,26.2039,25.458,37.6,42.4,0.9812,0.7064,11.9,81.0,7.9,0.7436,3.0,HEALTHY_BEAR,HEALTHY_BEAR,,-0.1171,12.820875413462229,29.74457711974579,0.3291,-0.1415,-0.0004,-0.2648,2629914117.3621,,-0.1245,2026-05-12T15:09:36.781816,-0.401,,,,,,,0.9012628170534295,2.2431107699299506,3.14437358698338,19.180676865511273,0.38307603181496325,0.7009449380964019,-0.41159623388864075,94.421,93.7,0.0,0.8582,-0.1519,2026-05-12T15:23:30.243520,2026-05-12T15:09:36.863761,-0.1326,RECOVERED,2,1.0,,True,,False,,,,2.0,PAIR_25-50_30-33,True,-0.40100060367925394,0.3936716620243501,2,,0.5363,-0.1519,True,94.2,93.58,2026-05-12T15:34:45.205674,2026-05-12T15:25:07.987646,,,,,,,,,,,,,,,,0.7112,0.8065,0.6582,0.3405,,2026-05-12T15:23:24.265213,,,,,,,,,,,,,,,,,,,,False,,,,False,,,2026-05-12T15:15:19.015414,-0.1467,2026-05-12T15:16:25.284247,-0.0725,,,,,-0.3586,6.65,2026-05-12T15:02:30,2026-05-12T15:23:51.806861,TRAILING_STOP L2,MAKER,TAKER,True,
8,,SKYAIUSDT,SHORT,CLOSED,0.5559000000000001,0.5605,0.5577,300.0,20.0,6000.0,10793.308148947652,STRONG_BUY,0.4128,0.2545,34.82,25.6467,23.2366,0.959,-0.9499,BEARISH,-0.215,-0.0549,26.0443,25.458,40.1,42.4,0.8325,2.1119,11.9,81.0,20.2,2.4101,4.0,HEALTHY_BEAR,HEALTHY_BEAR,,-0.1091,9.487303090286952,34.61754194464132,0.9946,0.4311,-1e-05,0.5287,211495080.43548,,-0.1091,,,,,,,,,1.08,2.7223421478683214,3.8023421478683215,-53.45155963302685,-0.8908593272171141,0.04678134556576911,-0.8908593272171141,0.5559000000000001,0.55529,0.0,1.0517,-0.9661,2026-05-12T15:01:10.434005,2026-05-12T15:01:16.305288,0.1124,NEVER,1,0.5,,True,,False,,,,1.0,,False,,,0,,0.1124,-0.9661,False,0.57333,0.5388,2026-05-12T15:33:47.071655,2026-05-12T15:19:57.741852,,,,,,,,,,,,,,,,-1.1747,-0.5757,-1.4553,0.4947,-1.1423,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-05-12T15:01:03,2026-05-12T15:01:16.313596,STOP_LOSS_WIDE L1,MAKER,TAKER,True,
6,,DOGSUSDT,SHORT,CLOSED,6.424e-05,6.391e-05,6.391e-05,600.0,20.0,12000.0,186799501.86799502,VERY_STRONG,0.6982,0.2298,35.35,32.4113,31.9512,0.3653,-0.3639,BEARISH,-0.3365,-0.05,25.4459,25.0313,40.7,43.6,0.9725,0.9722,14.3,81.0,13.8,0.4601,2.0,HEALTHY_BEAR,HEALTHY_BEAR,,-0.0963,14.643658467114037,32.89487088880524,0.7634,-0.5044,-0.002787,-0.9768,62896291.21532398,,-0.1064,,,,,,,,,5.3999999999999995,5.372260273972603,10.772260273972602,50.87157534246421,0.4239297945205351,0.7354023972602687,-0.8842551369863122,6.424e-05,6.371e-05,0.0,0.7395,-0.5749,2026-05-12T15:16:00.880318,2026-05-12T14:58:32.901288,-0.2082,RECOVERED,2,1.0,,True,,False,,,,2.0,PAIR_25-50_30-33,False,,0.4239297945205351,0,,0.4243,-0.5749,True,6.504e-05,6.362e-05,2026-05-12T15:44:03.378100,2026-05-12T15:26:04.555270,,,,,,,,,,,,,,,,0.4393,0.3147,0.4393,0.0345,-0.8372,2026-05-12T15:16:00.712595,,,,,,,,,,,,,,,,,,,,False,,,,False,,,2026-05-12T15:15:19.009560,0.3772,2026-05-12T15:16:25.277668,0.5018,,,-0.5105,3.75,,,2026-05-12T14:57:19,2026-05-12T15:16:29.369820,TRAILING_STOP L2,TAKER_FALLBACK,TAKER,True,
5,,TAOUSDT,SHORT,CLOSED,307.3,306.35,306.35,300.0,20.0,6000.0,19.524894240156197,VERY_STRONG,0.671,0.2025,34.01,34.7034,32.8949,0.2287,-0.2282,BEARISH,-0.3026,-0.05,25.4459,25.0313,40.7,43.6,0.9725,1.239,14.3,81.0,17.5,1.8085,3.0,HEALTHY_BEAR,STRONG_BEAR,,-0.0963,10.4907338846984,39.72034701161034,0.4835,-0.3961,-0.002787,-0.6787,190697227.68,,-0.1853,,,,,,,,,2.6999999999999997,2.6916531077123333,5.391653107712333,13.156996420435831,0.21928327367393055,0.5285665473478796,-0.5164853563293206,307.3,305.4,0.0,0.6356,-0.2644,2026-05-12T15:24:35.762542,2026-05-12T15:07:14.631584,-0.1964,RECOVERED,2,1.0,,True,,False,,,,1.0,,False,,0.22905011389522234,1,,0.1152,-0.4466,True,308.18,305.86,2026-05-12T15:45:25.812102,2026-05-12T15:29:07.910181,,,,,,,,,,,,,,,,0.3395,0.2126,-0.1779,-0.256,,2026-05-12T15:23:16.440874,,,,,,,,,,,,,,,,,,,,False,,,,False,,,2026-05-12T15:15:19.006332,0.0207,2026-05-12T15:16:25.274419,0.2551,,,,,-0.116,4.08,2026-05-12T14:56:59,2026-05-12T15:27:58.903911,TRAILING_STOP L2,TAKER_FALLBACK,TAKER,True,
