ts,pair,pnl,peak,reason,atr,adx_prev,reclaim,off24,r72,usd,win
2026-08-19 22:35:00+00:00,BTCUSDT,2.3969539699530333,3.211257207701479,TRAIL,0.3621516188742229,41.11497685011791,0.1644304344046325,-1.5571327182398842,10.59320682506777,304.41315418403525,True
2026-08-19 22:35:00+00:00,SOLUSDT,-1.0767253826323495,0.01165908825930817,SL,0.6578169217548997,41.11497685011791,0.14015763411438736,-1.5571327182398842,10.59320682506777,-136.74412359430838,False
2026-08-19 22:35:00+00:00,DOGEUSDT,-0.977386331309749,0.0,SL,0.5915908875398327,41.11497685011791,0.18044920704579195,-1.5571327182398842,10.59320682506777,-124.12806407633812,False
2026-08-19 23:00:00+00:00,HYPEUSDT,-1.29,0.0,SL,0.9744224553429542,31.739934279391353,0.19427537149564808,-1.6007097232079492,10.206304062013638,-163.83,False
2026-08-19 23:15:00+00:00,ETHUSDT,0.11000000000000001,1.0512652966879532,BE,0.6389789565926542,28.174378229683466,0.037057450685073344,-1.5291696238467045,10.379255808329102,13.97,True
2026-08-19 23:35:00+00:00,SUIUSDT,-0.8325129508988708,0.0,SL,0.49500863393258054,24.32574363194147,0.2625125931607114,-1.6780695528743728,10.220416008961752,-105.72914476415659,False
2026-08-19 23:55:00+00:00,XRPUSDT,-0.8212646512556507,0.9046499004885078,SL,0.4875097675037672,19.674491395371128,0.17315005319435844,-1.6181689141234967,10.232839239137359,-104.30061070946765,False
2026-08-20 01:00:00+00:00,LINKUSDT,-0.792185052228741,0.0,SL,0.46812336815249406,21.249931094742742,0.11547272188549451,-1.5087295954577584,9.950814009133646,-100.60750163305012,False
2026-08-20 01:10:00+00:00,1000PEPEUSDT,0.3973720038006169,1.6790208584726685,TRAIL,0.5958244273360258,18.876462171057142,-0.07481880036866756,-1.569765791341371,10.02476759554407,50.46624448267834,True
2026-08-20 01:30:00+00:00,ETHUSDT,-0.7899999999999999,0.42292650988302594,SL,0.4015223876585138,15.508711914534684,0.10993522054196546,-1.2638750887153938,10.099241836686247,-100.32999999999998,False
2026-08-20 02:15:00+00:00,HYPEUSDT,-0.9056553021973736,0.46045270677339545,SL,0.5437702014649157,23.682105993502237,0.24636681249700682,-1.2065294535131277,10.381402636783331,-115.01822337906644,False
2026-08-20 03:40:00+00:00,ETHUSDT,0.9012567089524981,1.674880349818464,TRAIL,0.3418118204329829,21.05626618173868,0.27858089654668644,-1.7991483321504576,9.246278449510559,114.45960203696725,True
2026-08-20 03:40:00+00:00,1000PEPEUSDT,0.7597049789411893,1.8722466960352513,TRAIL,0.511270858547031,21.05626618173868,0.2845456410367583,-1.7991483321504576,9.246278449510559,96.48253232553104,True
2026-08-20 04:05:00+00:00,SOLUSDT,2.7809323334574785,3.34120425029516,TRAIL,0.23513595841884072,17.098472619976945,0.1347973358832927,-1.5665010645848243,9.274042325207589,353.17840634909976,True
2026-08-20 04:35:00+00:00,XRPUSDT,0.6945266315898068,1.2313024443633802,TRAIL,0.22338790638678674,16.820226023174975,0.06122457676021461,-1.668701206529466,9.133415673127798,88.20488221190546,True
2026-08-20 05:40:00+00:00,SUIUSDT,1.792786270506186,2.285061411025402,TRAIL,0.20113757025960782,28.680930381124767,0.029211139010298932,-1.2833215046132107,9.627276811400009,227.68385635428564,True
2026-08-20 08:35:00+00:00,HYPEUSDT,2.626576532437557,3.895923000849666,TRAIL,0.5896732342060544,43.47494474959414,0.32027857634115686,-0.2257613858619778,12.69869072810792,333.57521961956974,True
2026-08-20 09:35:00+00:00,LINKUSDT,-0.7899999999999999,0.056401579244225175,SL,0.3077678203689089,63.88924863085981,-0.028893256852849842,-0.3072901998704247,13.530576230055956,-100.32999999999998,False
2026-08-20 09:55:00+00:00,SOLUSDT,-0.7899999999999999,0.9046146799496224,SL,0.356841188523462,63.317270074269814,-0.047521131666620524,-0.4168880589664248,13.41615829331917,-100.32999999999998,False
2026-08-20 10:05:00+00:00,ETHUSDT,0.7269804571359563,1.5525570110321407,TRAIL,0.36778827694809224,60.901625086083016,0.07011684937608385,-0.34044702053364073,13.545377813886006,92.32651805626644,True
2026-08-20 10:15:00+00:00,1000PEPEUSDT,0.11000000000000001,1.7214799588900265,BE,0.9166945478776084,59.967914512353886,0.5085591935985289,-0.11469979296067079,14.374288784928545,13.97,True
2026-08-20 10:50:00+00:00,ADAUSDT,1.5678994482988209,2.7339642481598148,TRAIL,0.5380323999304969,52.88689053331839,0.09416302645877064,-0.8187618554923226,13.048701482492508,199.12322993395026,True
2026-08-20 12:50:00+00:00,BTCUSDT,-0.7899999999999999,0.34669498496171514,SL,0.29520462527201946,24.82300586636786,0.15182124267273975,-0.8794619762027889,13.100803747674238,-100.32999999999998,False
2026-08-20 12:50:00+00:00,ETHUSDT,-0.7899999999999999,0.42921268756201947,SL,0.4150578599287847,24.82300586636786,0.28201958393018883,-0.8794619762027889,13.100803747674238,-100.32999999999998,False
2026-08-20 12:50:00+00:00,DOGEUSDT,-0.7899999999999999,0.5421453465857873,SL,0.3943357666477111,24.82300586636786,0.510351310341974,-0.8794619762027889,13.100803747674238,-100.32999999999998,False
2026-08-20 12:50:00+00:00,1000PEPEUSDT,-1.2476036001052002,0.7142401632548978,SL,0.7717357334034667,24.82300586636786,0.4426601930843382,-0.8794619762027889,13.100803747674238,-158.44565721336042,False
2026-08-20 13:40:00+00:00,HYPEUSDT,1.9942810531920803,3.2250902026089268,TRAIL,0.5704045747084232,21.0356343085293,0.3217077949619983,-1.1644766339024004,12.59940779671458,253.27369375539422,True
2026-08-20 13:40:00+00:00,LINKUSDT,-0.7899999999999999,0.6224066390041472,SL,0.37984685615603686,21.0356343085293,0.14437409135662985,-1.1644766339024004,12.59940779671458,-100.32999999999998,False
2026-08-20 13:45:00+00:00,SUIUSDT,0.11000000000000001,1.0233715945235922,BE,0.454670101365426,22.11580226748915,0.16074789030612935,-1.228625625107782,12.411311328442064,13.97,True
2026-08-20 14:50:00+00:00,BTCUSDT,0.4972600497116325,1.2295687724670268,TRAIL,0.32115436137769715,24.21700605788598,0.16875772523053711,-1.064183479910319,12.51137411909411,63.152026313377334,True
2026-08-20 14:50:00+00:00,ADAUSDT,0.6167227220853596,2.0618556701030855,TRAIL,0.6775664740088629,24.21700605788598,0.03295106627681243,-1.064183479910319,12.51137411909411,78.32378570484066,True
2026-08-20 14:55:00+00:00,ETHUSDT,1.029959115635403,1.8801559560200465,TRAIL,0.3800984201923217,23.424639846944007,0.10500895104984723,-0.9582341783066162,12.401736606353042,130.8048076856962,True
2026-08-20 16:25:00+00:00,SOLUSDT,1.1561506124328773,1.952003674359859,TRAIL,0.3529265309634908,25.83591856550512,0.04573966007048937,-0.6485938896278465,12.980237894539659,146.83112777897543,True
2026-08-20 17:25:00+00:00,HYPEUSDT,0.11000000000000001,1.025508679470799,BE,0.573770175349614,30.10311218804553,-0.02654914690119013,-0.16710592567489302,13.39617701784952,13.97,True
2026-08-20 18:20:00+00:00,BTCUSDT,1.1695328791057369,1.7719979751738668,TRAIL,0.2562325480340649,21.47666968664168,0.07965940190376475,-0.3395695130460785,12.686046619772018,148.5306756464286,True
2026-08-20 19:15:00+00:00,ETHUSDT,-0.7899999999999999,0.3200578168959467,SL,0.3478575271436025,16.14329823771497,0.17098830839514706,-0.6192311224986313,12.745924458227464,-100.32999999999998,False
2026-08-20 19:55:00+00:00,1000PEPEUSDT,3.41,4.061092117455334,LADDER,0.48985272611587577,12.91641618384858,0.1414678685771464,-0.40523515565774604,13.019987430072,433.07,True
2026-08-20 22:15:00+00:00,HYPEUSDT,-0.9109135389556251,0.0,SL,0.5472756926370834,21.241040868368085,-0.03371748672623412,-0.7211357614671066,12.934104902493182,-115.68601944736439,False
2026-08-20 22:20:00+00:00,SUIUSDT,-0.7899999999999999,0.0,SL,0.36081755686224026,20.625381432550537,0.07802177600520335,-0.4866845673937581,13.151505631049233,-100.32999999999998,False
2026-08-20 22:35:00+00:00,1000PEPEUSDT,1.180420724598299,2.2815473209814696,TRAIL,0.5055632981915853,18.11123077892769,0.08603190767126635,-0.5264892917084318,13.113282823647987,149.91343202398397,True
2026-08-20 22:50:00+00:00,ETHUSDT,0.7859997972946368,1.3136997652257953,TRAIL,0.21884998396557934,14.843830824793125,0.13161372502822918,-0.3983208151350892,13.307491931694049,99.82197425641887,True
2026-08-21 00:05:00+00:00,XRPUSDT,0.3781895392665545,1.4287969687401425,TRAIL,0.480303714736794,27.58006547191073,0.07424252284408597,-0.20872019912887563,13.742099787257178,48.03007148685242,True
2026-08-21 01:05:00+00:00,1000PEPEUSDT,0.9533250504209635,2.0658710622253995,TRAIL,0.511273005902218,42.97156561183958,0.16480204124667647,-0.10704756858748166,14.984986386620003,121.07228140346236,True
2026-08-21 01:10:00+00:00,HYPEUSDT,0.33257744990357774,1.4251973817396513,TRAIL,0.5013099659180368,43.697259946257226,0.5026728170539386,-0.03635832821975438,14.991036598354079,42.23733613775437,True
2026-08-21 01:25:00+00:00,LINKUSDT,0.6197945924826052,1.423785594639848,TRAIL,0.3569955010786215,48.75748614385617,-0.08475159618677054,-0.2402510683760628,16.17975955332287,78.71391324529085,True
2026-08-21 03:20:00+00:00,BTCUSDT,2.4554029461187796,3.1898962465178426,TRAIL,0.32224665019953164,32.24111929656974,0.09850275593671126,-1.6427887946678932,16.277814271426404,311.83617415708505,True
2026-08-21 03:20:00+00:00,DOGEUSDT,1.8366661410016032,2.788308670661621,TRAIL,0.4308212648300089,32.24111929656974,0.17594744230142045,-1.6427887946678932,16.277814271426404,233.2565999072036,True
2026-08-21 03:20:00+00:00,SUIUSDT,0.11000000000000001,1.0352245227211565,BE,0.43168226224559747,32.24111929656974,0.054031570751349955,-1.6427887946678932,16.277814271426404,13.97,True
2026-08-21 03:25:00+00:00,ETHUSDT,0.4879017094290171,1.2722743820655191,TRAIL,0.347186336318251,30.916521111690123,0.10092259074767113,-1.5797010591612426,16.371825042603284,61.96351709748518,True
2026-08-21 04:35:00+00:00,XRPUSDT,0.11000000000000001,1.1408882082695193,BE,0.6341913123979878,22.75668720008131,0.031111088877306164,-1.1582802652852608,16.714382117381565,13.97,True
2026-08-21 06:30:00+00:00,HYPEUSDT,-0.7899999999999999,0.0,SL,0.41370119764826296,28.877241769401916,0.05884873296038888,-0.2057610453030545,17.498717968640754,-100.32999999999998,False
2026-08-21 06:35:00+00:00,XRPUSDT,-0.8552240395031329,0.0,SL,0.5101493596687553,28.942845670443283,0.1069056202693658,-0.12287590325668063,17.51632119363673,-108.61345301689786,False
2026-08-21 07:05:00+00:00,ADAUSDT,0.11000000000000001,1.0033444816053505,BE,0.5825470266535233,25.944133634496705,0.441931069820373,-0.06088560885608718,17.896775918734132,13.97,True
2026-08-21 07:35:00+00:00,SOLUSDT,2.389868553558517,3.329277734763858,TRAIL,0.4247045906026706,37.84387146105325,0.04070620583727956,-0.5118335500650217,19.116525140047514,303.5133063019317,True
2026-08-21 08:00:00+00:00,DOGEUSDT,1.2687456848258936,2.3516772114122064,TRAIL,0.49646576329315645,45.91900533834613,0.06223420133261928,-0.36280884265279534,19.466260031401973,161.1307019728885,True
2026-08-21 09:40:00+00:00,ETHUSDT,-1.0268988573912108,0.3846185796525958,SL,0.6245992382608072,47.2189598467796,0.3208693724807815,-1.7282274638459882,21.907467671691272,-130.4161548886838,False
2026-08-21 09:40:00+00:00,SOLUSDT,-0.9834421307094937,0.326548383585501,SL,0.5956280871396625,47.2189598467796,0.30246972964966334,-1.7282274638459882,21.907467671691272,-124.8971506001057,False
2026-08-21 09:40:00+00:00,1000PEPEUSDT,5.41,6.233743962043059,LADDER,0.9671785785888632,47.2189598467796,0.5012667407850292,-1.7282274638459882,21.907467671691272,687.07,True
2026-08-21 09:40:00+00:00,SUIUSDT,0.11000000000000001,1.427308323860066,BE,0.8452485840790666,47.2189598467796,0.5774008528872359,-1.7282274638459882,21.907467671691272,13.97,True
2026-08-21 21:20:00+00:00,BTCUSDT,0.45009559029982693,1.0477552862035777,TRAIL,0.2538298479518754,11.565588366961178,0.3844096113884539,-1.9370125258467374,20.793340878933385,57.162139968078016,True
2026-08-21 21:20:00+00:00,ETHUSDT,1.6607801966808389,2.6750114781431966,TRAIL,0.4621156407311789,11.565588366961178,1.001250092127384,-1.9370125258467374,20.793340878933385,210.91908497846654,True
2026-08-21 21:20:00+00:00,SOLUSDT,0.8858247628665267,1.6689996769678084,TRAIL,0.34658745705064087,11.565588366961178,0.5492553176649854,-1.9370125258467374,20.793340878933385,112.4997448840489,True
2026-08-21 21:20:00+00:00,XRPUSDT,2.064510391885693,3.1931687715269774,TRAIL,0.5193291898206424,11.565588366961178,0.6301360888961982,-1.9370125258467374,20.793340878933385,262.192819769483,True
2026-08-21 22:50:00+00:00,HYPEUSDT,-1.0079054154022138,0.2871001573151455,SL,0.6119369436014759,23.50366602162003,0.11387910327059353,-1.295322133604837,21.601845901309314,-128.00398775608116,False
2026-08-21 23:40:00+00:00,SOLUSDT,-0.8713566467401394,0.04257583821181132,SL,0.5209044311600929,14.522563853906433,-0.09990072007580923,-1.5110206082546207,21.0244386161645,-110.66229413599771,False
2026-08-22 00:15:00+00:00,XRPUSDT,0.7068105284717702,2.588414423143459,TRAIL,0.8958019473358445,21.78639827101222,0.22431997681695207,-1.903828145131392,20.878948966252175,89.7649371159148,True
2026-08-22 00:15:00+00:00,1000PEPEUSDT,-1.29,0.0,SL,1.3886695513584322,21.78639827101222,0.3929686103607351,-1.903828145131392,20.878948966252175,-163.83,False
2026-08-22 00:20:00+00:00,SUIUSDT,1.7321437891299938,3.1911121616830185,TRAIL,0.6844841862765123,23.055699641644672,0.2060885736436165,-1.8755460024762693,20.878413009580356,219.9822612195092,True
2026-08-22 01:00:00+00:00,ETHUSDT,-0.7899999999999999,0.026911402123630523,SL,0.4250431380319193,33.86382559122654,0.30948665900154626,-1.8735348278874464,21.192597882447917,-100.32999999999998,False
2026-08-22 01:00:00+00:00,DOGEUSDT,4.41,5.787011856847601,LADDER,0.7176157195564872,33.86382559122654,0.34645179826364236,-1.8735348278874464,21.192597882447917,560.07,True
2026-08-22 02:05:00+00:00,SOLUSDT,2.825854960866005,3.718261978115378,TRAIL,0.4012035086246867,23.3536968366122,0.21604886786297717,-1.9553644939696246,21.249461760513345,358.8835800299826,True
2026-08-22 02:05:00+00:00,ADAUSDT,3.41,4.388984509466454,LADDER,0.6739414990277902,23.3536968366122,0.369205397249261,-1.9553644939696246,21.249461760513345,433.07,True
2026-08-22 03:15:00+00:00,1000PEPEUSDT,0.45839579860192037,2.6883239171374695,TRAIL,1.0699640592677746,24.655261175580623,1.117181356074116,-1.2245539277611184,22.06690112402836,58.21626642244388,True
2026-08-22 04:05:00+00:00,ETHUSDT,-0.7899999999999999,0.5588412986104574,SL,0.2776955574197684,23.717406682738396,0.002515183597459344,-1.5605457825040414,21.858768684004982,-100.32999999999998,False
