binance_order_id,cell_lev_multiplier,cell_multiplier,cell_multiplier_capped,cell_multiplier_source,close_initiated_at,close_reason,closed_at,closing_in_progress,confidence,confirmed_cross_ema13_at,confirmed_cross_ema13_pnl_pct,confirmed_cross_ema20_at,confirmed_cross_ema20_pnl_pct,current_price,current_tp_level,direction,dynamic_tp_target,ema13_strict_held_pnl_pct,ema5_went_negative,entry_adx,entry_adx_delta,entry_adx_prev,entry_atr_pct,entry_bear_pct,entry_btc_1h_slope,entry_btc_adx,entry_btc_adx_prev,entry_btc_atr_pct,entry_btc_dist_from_ema13_pct,entry_btc_ema20_slope,entry_btc_regime,entry_btc_regime_started_at,entry_btc_rsi,entry_btc_rsi_1h,entry_btc_rsi_1h_prev,entry_btc_rsi_prev,entry_btc_rsi_prev6,entry_btc_trend_gap_pct,entry_bull_pct,entry_desired_notional,entry_dist_from_ema13_pct,entry_ema20_slope,entry_ema50_slope,entry_ema5_stretch,entry_ema_gap_5_8,entry_ema_gap_8_13,entry_fee,entry_funding_rate,entry_gap,entry_gap_expand_marginal,entry_global_volume_ratio,entry_liquidity_cap_notional,entry_macro_trend,entry_neg_di,entry_order_type,entry_pair_ema20_ema50_gap_pct,entry_pair_rank,entry_pair_volume_24h_usd,entry_pair_volume_ratio,entry_pattern_c1_match,entry_pattern_c2_match,entry_pattern_c3_match,entry_pattern_c4_match,entry_pattern_c5_match,entry_pattern_c6_match,entry_pattern_c7_match,entry_pattern_c8_match,entry_pattern_c9_match,entry_pattern_c_any_match,entry_pattern_w1_match,entry_pattern_w2_match,entry_pattern_w3_match,entry_pattern_w4_match,entry_pattern_w5_match,entry_pattern_w6_match,entry_pattern_w_any_match,entry_pos_di,entry_price,entry_price_vs_ema5_pct,entry_quality_score,entry_range_position,entry_rsi,entry_rsi_prev,entry_slippage_pct,entry_strategy,era,exit_btc_regime,exit_btc_trend_gap_pct,exit_ema5_crossed,exit_ema5_slope_pct,exit_fee,exit_order_type,exit_pair_ema20_ema50_gap_pct,exit_price,exit_price_vs_ema5_pct,exit_slippage_pct,first_cross_ema13_at,first_cross_ema13_pnl_pct,first_cross_ema20_at,first_cross_ema20_pnl_pct,first_rsi2_minutes,first_rsi2_pnl,first_rsi3_minutes,first_rsi3_pnl,fl1_origin,fl2_flag_pnl,fl2_flagged,fl2_flagged_at,high_price_since_entry,investment,is_paper,leverage,liquidity_capped,low_price_since_entry,no_expansion_last_check,notes,notional_value,opened_at,pair,pattern_cell_source,pattern_fixed_sl_pct,pattern_fixed_tp_pct,peak_ema5_dist_pct,peak_ema5_gap,peak_ema5_slope_pct,peak_pnl,peak_reached_at,phantom_be_aggr_triggered_at,phantom_be_aggr_would_exit_pnl,phantom_be_l1_triggered_at,phantom_be_l1_would_exit_pnl,phantom_be_l2_triggered_at,phantom_be_l2_would_exit_pnl,phantom_ema13_cross_at,phantom_ema13_cross_pnl,phantom_regime_change_exit_pnl,phantom_regime_change_exit_triggered_at,phantom_tick_a_pnl,phantom_tick_a_triggered_at,phantom_tick_b_pnl,phantom_tick_b_triggered_at,phantom_tick_c_pnl,phantom_tick_c_triggered_at,phantom_tick_d_pnl,phantom_tick_d_triggered_at,phantom_tick_e_pnl,phantom_tick_e_triggered_at,phantom_tick_f_pnl,phantom_tick_f_triggered_at,phantom_tick_g_pnl,phantom_tick_g_triggered_at,phantom_trail_suppress_at,phantom_trail_suppress_pnl,pnl,pnl_percentage,post_arm_min_pnl_at,post_arm_min_pnl_pct,post_exit_ema13_cross_minutes,post_exit_ema13_cross_pnl,post_exit_final_pnl,post_exit_floor_before_signal_regain,post_exit_peak_before_signal_lost,post_exit_peak_minutes,post_exit_peak_pnl,post_exit_pnl_at_15min,post_exit_pnl_at_1min,post_exit_pnl_at_2min,post_exit_pnl_at_30min,post_exit_pnl_at_5min,post_exit_pnl_at_signal_lost,post_exit_pnl_at_signal_regained,post_exit_regime_flip_at,post_exit_regime_flip_pnl_pct,post_exit_rsi3_exit_minutes,post_exit_rsi3_exit_pnl,post_exit_rsi_exit_minutes,post_exit_rsi_exit_pnl,post_exit_running_high,post_exit_running_low,post_exit_running_peak_at,post_exit_running_trough_at,post_exit_signal_lost_minutes,post_exit_signal_regained_minutes,post_exit_trough_minutes,post_exit_trough_pnl,protective_sl_order_id,protective_tp_order_id,quantity,regime_comeback_at,regime_comeback_pnl,regime_neutral_hit_at,regime_neutral_pnl,regime_opposite_at,regime_opposite_pnl,runner_peak_stretch,runner_trail_bound,shadow_atr05_min,shadow_atr05_pnl,shadow_atr10_min,shadow_atr10_pnl,shadow_atr15_min,shadow_atr15_pnl,shadow_cap025_min,shadow_cap025_pnl,shadow_cap035_min,shadow_cap035_pnl,shadow_cap050_min,shadow_cap050_pnl,shadow_peak_stretch,shadow_peak_stretch_at_close,shadow_stren_min,shadow_stren_pnl,shadow_stren_reason,shadow_strpk03_min,shadow_strpk03_pnl,shadow_strpk03_reason,shadow_strpk04_min,shadow_strpk04_pnl,shadow_strpk04_reason,shadow_strpk_min,shadow_strpk_pnl,shadow_strpk_reason,shadow_strpk_signed_min,shadow_strpk_signed_pnl,shadow_strpk_signed_reason,shadow_tierA_min,shadow_tierA_pnl,shadow_tierA_reason,shadow_tierB_min,shadow_tierB_pnl,shadow_tierB_reason,shadow_tight_min,shadow_tight_pnl,shadow_tight_reason,shadow_wide_min,shadow_wide_pnl,shadow_wide_reason,signal_active_at_close,signal_lost_flag_pnl,signal_lost_flagged,signal_lost_flagged_at,status,total_fee,trailing_confirmed_at,trailing_first_pullback_pnl_pct,trailing_pullback_resets,trough_ema5_dist_pct,trough_pnl,trough_reached_at,is_probe,is_door,stack_keep,stack_block_reason,stack_pnl,stack_version,id,backstop_algo_id,entry_pair_age_days,entry_br_r72,entry_br_above,entry_br_eff,entry_br_off24h,entry_br_door,spike_rsi_max,spike_armed,belock_t15_min,belock_tr15,belock_t20_min,belock_tr20,belock_t30_min,belock_tr30,hard_tp_shadow_leash_pnl,hard_tp_shadow_leash_fired,hard_tp_shadow_ladder_pnl,hard_tp_shadow_ladder_fired,shadow_arm035_pnl,shadow_arm035_min,shadow_arm040_pnl,shadow_arm040_min
,1.0,1.0,False,FLIP:FAN_RATIO_GATE,,FLIP_RUNNER_TRAIL,2026-06-17T06:56:22.270503,False,STRONG_BUY,2026-06-17T06:51:10.792816,0.5317,2026-06-17T06:51:10.792816,0.5317,0.01913,3,SHORT,0.45,,ENDED_NEG,21.1274,0.3076,20.8198,1.0819,70.5,-0.0618,18.1403,16.1703,0.1163,-0.1546,-0.067,HEALTHY_BEAR,,36.3,41.2,46.4,35.4,53.4,-0.0945,22.7,11230.502224433903,0.8427,0.2579,-0.1082,0.3527,0.2514,0.235,5.053726000995257,,0.5779,,1.1569,76200.00950443,BEARISH,15.24218545482771,TAKER_FALLBACK,-0.0592,35,76200009.50443,0.6345,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,25.47225993375149,0.01931,0.354,2.0,64.8,59.87,54.44,-0.2596,FLIP:FAN_RATIO_GATE,BASE,HEALTHY_BEAR,-0.1187,True,-0.1324,5.014468678356765,TAKER,,0.01916,-0.1421,,2026-06-17T06:46:09.369680,-0.1418,2026-06-17T06:46:09.369680,-0.1418,,,,,,,False,,0.01931,561.5251112216953,True,20.0,False,0.01905,,,11230.502224433903,2026-06-17T06:46:08,SENTUSDT,C4,,,0.468,0.0,0.1672,1.2570585189021222,2026-06-17T06:56:04.441454,2026-06-17T06:46:59.047836,0.0654298291041027,2026-06-17T06:49:46.174495,,2026-06-17T06:53:29.081710,,,,,,0.6868,2026-06-17T06:56:23.732059,0.6868,2026-06-17T06:56:23.732059,0.6868,2026-06-17T06:56:23.732059,0.6868,2026-06-17T06:56:22.721885,0.6868,2026-06-17T06:56:22.721885,0.6868,2026-06-17T06:56:22.721885,0.7386,2026-06-17T06:56:27.764633,,,77.17030007285385,0.68714914552046,,,0.0,0.6868,-1.799,,0.0,44.96,0.8939,-0.6079,0.8422,0.5314,-1.0739,-0.09,0.6868,,2026-06-17T07:15:38.460782,-0.5043,3.82,-0.2971,25.77,-0.9704,0.01965,0.01912,2026-06-17T07:41:19.976381,2026-06-17T06:56:34.821636,0.0,,0.2,-1.8507,,,581589.9650147025,,,,,,,0.0144832809459636,,10.21,0.6871,10.22,0.6868,10.22,0.6868,,,,,,,0.468,0.468,10.22,0.6868,ema13,3.62,0.5317,stretch,3.62,0.5317,stretch,3.62,0.5317,stretch,3.62,0.5317,ema5_cross,4.47,0.5926,trailing,4.47,0.5426,trailing,4.47,0.5926,trailing,10.22,0.6868,ema13,False,,False,,CLOSED,10.068194679352022,,,0,-0.8162,-0.2972397721387797,2026-06-17T06:46:17.394495,False,False,True,,77.17,2026-08-16a,,,,,,,,,,,,,,,,,,,,,,,,
,1.0,1.0,False,FLIP:FAN_RATIO_GATE,,FLIP_RUNNER_TRAIL,2026-06-17T07:31:42.249758,False,STRONG_BUY,,,,,0.7859,2,SHORT,0.45,,ENDED_NEG,15.924,0.3791,15.5449,0.8189,76.7,-0.1113,29.0185,27.4272,0.1214,-0.1723,-0.0712,STRONG_BEAR,,35.1,38.1,40.6,32.6,35.6,-0.1777,14.0,11869.208064796756,0.4264,0.1387,0.0683,0.2055,0.1155,0.1044,2.136457451663416,,0.3267,,0.9279,242723.0341898,BEARISH,14.58382424269826,MAKER,0.2687,14,242723034.1898,0.5609,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,22.268670005773423,0.788,0.2059,3.0,46.9,57.5,51.85,-0.0127,FLIP:FAN_RATIO_GATE,BASE,STRONG_BEAR,-0.1766,True,0.2935,5.329620857369746,TAKER,,0.7863,-0.0044,,2026-06-17T07:26:39.837552,-0.063,2026-06-17T07:26:39.837552,-0.063,,,,,,,False,,0.788,593.4604032398378,True,20.0,False,0.783,,,11869.208064796756,2026-06-17T07:26:38,JTOUSDT,,,,0.4957,0.0,0.3488,0.5718032994923863,2026-06-17T07:31:03.263652,2026-06-17T07:30:16.544530,0.0893527918781699,2026-06-17T07:31:02.029589,0.1909213197969545,,,,,,,0.1274,2026-06-17T07:54:50.773194,0.0512,2026-06-17T07:32:59.869218,0.0385,2026-06-17T07:36:44.214653,0.0385,2026-06-17T07:36:44.214653,0.0385,2026-06-17T07:36:44.214653,0.0385,2026-06-17T07:36:44.214653,0.0385,2026-06-17T07:37:06.601692,,,18.14008122162026,0.1528331218274155,,,0.01,0.0385,1.371,,0.0,10.19,2.4751,-0.228,0.0005,-0.1518,0.2796,-0.0249,0.0385,,,,2.79,0.0893,9.91,-0.7483,0.7949,0.768,2026-06-17T07:41:53.687744,2026-06-17T08:11:04.370642,0.01,,39.36,-0.9386,,,15062.446782737,,,,,,,0.0464676065702743,,5.04,0.1528,5.06,0.0385,5.06,0.0385,,,,,,,1.7641,0.4957,5.06,0.0385,ema13,4.58,0.3052,stretch,4.51,0.3433,stretch,4.5,0.3941,stretch,5.04,0.1528,ema5_cross,4.52,0.3218,trailing,4.76,0.2718,trailing,4.52,0.3218,trailing,5.06,0.0385,ema13,False,,False,,CLOSED,7.466078309033162,,,0,-0.4749,-0.3296173857868008,2026-06-17T07:29:50.471064,False,False,True,,18.14,2026-08-16a,,,,,,,,,,,,,,,,,,,,,,,,
,1.0,1.0,False,FLIP:FAN_RATIO_GATE,,FLIP_RUNNER_TRAIL,2026-06-17T07:51:45.709911,False,STRONG_BUY,2026-06-17T07:45:32.570822,-0.3301,2026-06-17T07:45:32.570822,-0.3301,350.98,2,SHORT,0.45,,RECOVERED,16.6692,-0.3328,17.002,0.3864,72.1,-0.1115,31.1029,30.0124,0.12,-0.1208,-0.0584,STRONG_BEAR,,37.0,38.1,40.6,37.9,41.4,-0.1857,23.3,11940.602093599642,0.3966,0.0982,0.0703,0.2557,0.0981,0.0417,2.1493083768479355,,0.1504,,0.932,49591.91455,BEARISH,20.59890900302828,MAKER,0.2474,45,49591914.55,0.9026,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,26.4000330957783,352.11,0.2564,2.0,64.2,59.69,52.23,-0.0028,FLIP:FAN_RATIO_GATE,BASE,STRONG_BEAR,-0.2258,True,0.2259,5.356026909957743,TAKER,,350.98,0.1606,,2026-06-17T07:40:28.023252,-0.1255,2026-06-17T07:40:28.023252,-0.1255,,,,,,,False,,352.11,597.0301046799821,True,20.0,False,350.3,,,11940.602093599642,2026-06-17T07:40:27,XMRUSDT,,,,0.355,0.0,0.2259,0.4512752264917219,2026-06-17T07:51:20.165953,2026-06-17T07:50:33.912617,,,,,,,,,,0.2977,2026-06-17T07:59:59.585351,0.2977,2026-06-17T07:59:57.543846,0.2977,2026-06-17T07:59:58.563570,0.2948,2026-06-17T08:00:18.798788,0.0307,2026-06-17T08:01:08.932890,0.2437,2026-06-17T08:00:47.350011,0.3829,2026-06-17T07:57:00.642281,,,30.81473618451732,0.2580668541080899,,,0.25,0.2295,0.6129,,0.0,21.09,0.9594,-0.0545,0.2409,0.5249,0.6044,0.3942,0.3346,,,,6.15,0.3658,9.5,-0.0034,352.8,348.51,2026-06-17T08:12:51.417116,2026-06-17T08:20:00.434971,0.01,,28.24,-0.259,,,33.9115676737373,,,,,,,0.2462397970130199,,11.29,0.2581,11.31,0.3346,11.31,0.3346,,,,,,,0.7083,0.355,11.31,0.3346,signal_lost,11.31,0.3346,signal_lost,11.31,0.3346,signal_lost,11.29,0.2723,stretch,11.31,0.3346,signal_lost,11.31,0.3346,signal_lost,11.31,0.3346,signal_lost,11.31,0.3346,signal_lost,11.31,0.3346,signal_lost,False,,False,,CLOSED,7.505335286805678,,,0,-0.5314,-0.3869081537019642,2026-06-17T07:41:56.891908,False,False,True,,30.81,2026-08-16a,,,,,,,,,,,,,,,,,,,,,,,,
,1.0,1.0,False,FLIP:FAN_RATIO_GATE,,FLIP_RUNNER_TRAIL,2026-06-17T07:52:41.646516,False,STRONG_BUY,2026-06-17T07:46:37.119191,0.3535,2026-06-17T07:46:37.119191,0.3535,0.7861,3,SHORT,0.45,,RECOVERED,15.2365,0.2281,15.0083,0.8015,69.8,-0.1116,32.3071,31.1116,0.1161,-0.1164,-0.062,STRONG_BEAR,,37.0,38.0,40.6,34.9,45.9,-0.1994,25.6,11940.602093599642,0.7672,0.1792,0.1794,0.4441,0.1558,0.1637,2.1493083768479355,,0.4713,,0.7659,236628.2274965,BEARISH,15.173412421494122,MAKER,0.3951,15,236628227.4965,0.605,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,True,21.926458894213063,0.7926000000000001,0.446,3.0,63.5,62.03,53.39,-0.0126,FLIP:FAN_RATIO_GATE,BASE,STRONG_BEAR,-0.2216,True,-0.089,5.331239299625335,TAKER,,0.7864,0.0154,,2026-06-17T07:41:36.831664,-0.1514,2026-06-17T07:41:36.831664,-0.1514,,,,,,,False,,0.7926000000000001,597.0301046799821,True,20.0,False,0.7832,,,11940.602093599642,2026-06-17T07:41:36,JTOUSDT,,,,0.6084,0.0,0.1946,1.1235039111784095,2026-06-17T07:49:14.952204,2026-06-17T07:44:42.636246,,2026-06-17T07:47:03.919211,,2026-06-17T07:48:37.189962,,,,,,0.7066,2026-06-17T07:54:50.773194,0.9337,2026-06-17T07:54:35.500442,0.8076,2026-06-17T07:54:47.717696,0.8454,2026-06-17T07:54:44.663820,0.7066,2026-06-17T07:54:50.773194,0.694,2026-06-17T07:54:53.824339,0.8202,2026-06-17T07:55:04.185525,,,85.92310231131238,0.7195876860964034,,,0.01,0.6688,2.9902,,0.0,7.05,3.2804,2.208,1.0977,0.8959,2.6244,0.694,0.6688,,,,7.46,0.5552,5.21,0.7697,0.7893,0.7661,2026-06-17T07:59:45.278145,2026-06-17T08:20:42.207757,0.01,,28.0,0.3534,,,15065.10483673939,,,,,,,0.0408429504433719,,11.08,0.7196,11.1,0.6688,11.1,0.6688,,,,,,,1.7641,0.6084,5.44,0.4545,stretch,5.88,0.4924,stretch,5.5,0.4545,stretch,5.5,0.4671,stretch,11.1,0.6688,ema13,11.1,0.6688,ema13,11.1,0.6688,ema13,8.1,0.8735,trailing,11.1,0.6688,ema13,False,,False,,CLOSED,7.480547676473271,,,0,-0.7446,-0.3533147867776896,2026-06-17T07:41:47.012344,False,False,True,,85.92,2026-08-16a,,,,,,,,,,,,,,,,,,,,,,,,
,1.0,1.0,False,FLIP:FAN_RATIO_GATE,,FLIP_RUNNER_TRAIL,2026-06-18T04:02:24.921293,False,STRONG_BUY,2026-06-18T03:47:38.412334,-0.2582,2026-06-18T03:47:38.412334,-0.2582,0.03519,4,SHORT,0.45,,RECOVERED,25.9985,0.0636,25.9349,0.9632,71.4,-0.2077,22.6185,20.797,0.125,-0.2453,-0.0996,HEALTHY_BEAR,,27.1,37.3,43.2,28.7,39.1,-0.1106,28.6,10000.0,0.6168,0.1907,0.7547,0.4526,0.0781,0.0833,4.5,,0.3575,,0.9529,51897.39399938,BEARISH,16.131083646908003,TAKER_FALLBACK,0.968,43,51897393.99938,0.5711,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,27.957828717143578,0.03568,0.4546,4.0,51.9,58.08,51.99,0.112,FLIP:FAN_RATIO_GATE,BASE,HEALTHY_BEAR,-0.1556,True,-0.8669,4.440723094170402,TAKER,,0.03521,0.3513,,2026-06-18T03:42:34.220421,-0.062,2026-06-18T03:42:34.220421,-0.062,,,,,,,False,,0.03568,500.0,True,20.0,False,0.03503,,,10000.0,2026-06-18T03:42:33,BIOUSDT,,,,0.9336,0.0,-0.8003,1.7325686659192958,2026-06-18T04:01:23.424262,2026-06-18T03:52:05.485613,0.0782371076233309,2026-06-18T03:55:38.027762,,2026-06-18T03:57:33.806966,,,,,,1.4235,2026-06-18T04:12:29.061927,1.3954,2026-06-18T04:12:32.090651,1.3954,2026-06-18T04:12:32.090651,1.1992,2026-06-18T04:12:47.267585,1.1992,2026-06-18T04:12:47.267585,1.1992,2026-06-18T04:12:47.267585,0.8629,2026-06-18T04:13:02.646145,,,122.78573430493417,1.2278573430493414,,,23.56,0.1903,2.7687,,1.7598,23.96,2.9649,0.6387,1.5075,1.6757,1.5356,1.5636,0.5546,,,,13.55,0.5546,9.61,1.7317,0.03564,0.03459,2026-06-18T04:26:22.506834,2026-06-18T04:47:20.714432,13.55,,44.93,0.0221,,,280269.0582959641,,,,,,,0.408370178364659,atr,,2.7687,,2.7687,,2.7687,,2.7687,,2.7687,,2.7687,1.4008,1.2029,3.94,0.5546,signal_lost,0.57,1.3113,stretch,0.52,1.3394,stretch,0.41,1.4515,stretch,0.79,1.1712,ema5_cross,0.98,0.9598,trailing,3.15,0.7598,trailing,0.37,1.5098,trailing,0.96,1.1598,trailing,True,,False,,CLOSED,8.940723094170401,,,0,-0.6861,-0.8470669843049309,2026-06-18T03:50:31.668558,False,False,True,,122.79,2026-08-16a,,,,,,,,,,,,,,,,,,,,,,,,
,1.0,1.0,False,FLIP:FAN_RATIO_GATE,,FLIP_RUNNER_TRAIL,2026-06-18T09:05:05.307198,False,STRONG_BUY,,,,,0.2405,2,SHORT,0.45,,ENDED_NEG,23.1355,0.0733,23.0622,0.874,23.3,-0.0967,32.577,34.9383,0.1331,-0.164,-0.0163,CHOPPY_FLAT,,44.8,43.6,44.3,48.5,64.8,0.2207,48.8,4527.522233746937,1.5393,0.2626,-0.861,1.0093,0.3173,0.1964,0.8149540020744487,,0.4527,,0.8272,45489.2407077,NEUTRAL,19.18154113593688,MAKER,-1.0929,47,45489240.7077,0.9178,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,31.355137741083244,0.2412,1.0196,2.0,96.6,64.95,56.29,-0.0415,FLIP:FAN_RATIO_GATE,BASE,CHOPPY_FLAT,0.2258,True,0.7611,2.0323168832826735,TAKER,,0.2406,-0.9976,,2026-06-18T09:01:59.349978,-0.146,2026-06-18T09:01:59.349978,-0.146,,,,,,,False,,0.2412,226.37611168734685,True,20.0,False,0.2395,,,4527.522233746937,2026-06-18T09:01:58,STGUSDT,W6+!W1,,,-0.3341,0.0,0.969,0.6421264510779466,2026-06-18T09:04:23.986095,2026-06-18T09:03:44.522944,,2026-06-18T09:04:02.966677,0.1858681592039757,,,,,,,0.4345,2026-06-18T09:06:25.089276,0.3101,2026-06-18T09:05:09.080162,0.4345,2026-06-18T09:06:25.089276,0.5174,2026-06-18T09:07:07.623556,0.2272,2026-06-18T09:09:32.038714,0.5174,2026-06-18T09:07:07.623556,0.3931,2026-06-18T09:07:42.007174,,,8.415222233416154,0.1858681592039757,,,0.0,0.1858,0.8491,,0.0,17.79,1.0979,0.1443,0.5589,0.5174,0.3516,0.5589,0.1858,,,,16.56,0.0614,2.81,0.4345,0.2427,0.2384,2026-06-18T09:22:53.304351,2026-06-18T09:44:04.778012,0.0,,38.98,-0.6849,,,18770.82186462246,,,,,,,-0.9564262698995636,atr,3.1,0.1859,3.11,0.1858,3.11,0.1858,2.12,0.3518,2.48,0.3933,2.59,0.3103,0.6699,-0.3341,2.06,0.4762,stretch,3.11,0.1858,ema13,3.11,0.1858,ema13,3.11,0.1858,ema13,3.11,0.1858,ema13,2.5,0.3921,trailing,2.59,0.3421,trailing,2.5,0.3921,trailing,3.11,0.1858,ema13,False,,False,,CLOSED,2.8472708853571222,,,0,-1.6214,-0.6436923714759587,2026-06-18T09:02:57.694940,False,False,True,,8.42,2026-08-16a,,,,,,,,,,,,,,,,,,,,,,,,
,1.5,2.0,False,W1+W2+W1,,RUNNER_TRAIL L1,2026-06-18T11:46:32.975739,False,STRONG_BUY,,,,,0.6622,1,SHORT,0.45,,NEVER,26.6017,1.543,25.0588,0.4674,76.7,-0.2185,23.0578,23.859,0.1455,-0.1078,-0.0388,HEALTHY_BEAR,,40.6,37.3,39.2,41.4,41.3,-0.184,18.6,11789.741537428376,-0.6937,-0.2767,-0.2111,0.2406,0.2,0.2553,2.122153476737108,-0.000141,0.6891,False,0.6843,500000.0,BEARISH,31.88613316224323,MAKER,-0.4052,9,659497987.17,0.9714,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,11.596791542184423,0.6654,-0.2401,4.0,11.7,30.44,35.58,-0.015,MOMENTUM,BASE,HEALTHY_BEAR,-0.1744,False,-0.6825,5.279869372915964,TAKER,,0.6622,0.3424,,,,,,,,,,,,False,,0.6654,392.9913845809459,True,30.0,False,0.6581,,,11789.741537428376,2026-06-18T11:41:41,ASTERUSDT,W1+W2+W1,,,1.3019,0.0,-0.3954,1.034578148482112,2026-06-18T11:44:14.462693,2026-06-18T11:43:32.599809,0.0272119026149751,2026-06-18T11:43:58.783938,,2026-06-18T11:44:14.431899,0.4933067327923108,,,,,0.3277,2026-06-18T11:55:43.522107,0.3277,2026-06-18T11:55:42.502522,0.3127,2026-06-18T11:55:48.618343,0.2977,2026-06-18T11:55:51.677931,0.2827,2026-06-18T11:55:52.698133,0.2676,2026-06-18T11:55:59.919344,0.2075,2026-06-18T11:56:09.322977,,,49.29646365436042,0.4181301472798288,,,34.96,-0.5589,-0.3936,,0.6283,39.45,0.6283,0.1474,0.448,0.5381,0.1324,0.3728,-0.5589,,2026-06-18T12:05:21.840076,0.1775,5.93,0.4029,10.4,0.1775,0.6706,0.6608,2026-06-18T12:26:00.536272,2026-06-18T11:48:06.344616,34.96,,1.55,-0.8445,,,17718.277032504324,,,,,,,0.9643622692403048,,2.29,0.2678,2.5,0.4783,11.59,0.3277,2.29,0.2678,2.29,0.2678,2.29,0.2678,1.3019,1.3019,9.66,0.3879,stretch,4.86,0.4179,stretch,4.74,0.3881,stretch,2.81,0.3881,stretch,14.15,0.2977,ema5_cross,2.39,0.4538,trailing,2.39,0.4038,trailing,2.39,0.4538,trailing,2.7,0.4346,trailing,True,,False,,CLOSED,7.402022849653072,,,0,0.1955,-0.0930706342049861,2026-06-18T11:42:16.910291,False,False,True,,49.3,2026-08-16a,,,,,,,,,,,,,,,,,,,,,,,,
,1.5,2.0,False,W1+W2+W1,,EMA13_CROSS_EXIT L1,2026-06-18T12:18:10.990486,False,VERY_STRONG,,,,,71.02,1,SHORT,0.45,-0.3725880374729678,ENDED_NEG,32.0838,0.7424,31.3414,0.283,81.4,-0.228,23.6375,23.859,0.1524,-0.1792,-0.0467,HEALTHY_BEAR,,37.6,36.4,39.2,41.4,41.3,-0.1926,18.6,11789.741537428376,-0.4666,-0.118,-0.2445,0.2762,0.081,0.1107,2.122153476737108,-0.000141,0.328,False,1.0062,500000.0,BEARISH,37.51816570973844,MAKER,-0.396,5,1979883231.2135,0.7505,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,15.423073189548305,70.771,-0.2754,4.0,4.6,32.14,43.43,-0.0014,MOMENTUM,BASE,CHOPPY_WEAK,-0.1614,True,0.0769,5.323300447326661,TAKER,,71.01,-0.0798,,2026-06-18T12:10:10.001667,-0.3726,2026-06-18T12:17:58.547918,-0.4715,14.13,-0.2312,9.65,-0.104,,,False,,70.771,392.9913845809459,True,30.0,False,70.67,,,11789.741537428376,2026-06-18T11:43:57,SOLUSDT,W1+W2+W1,,,0.3746,0.0,-0.2327,0.0797780446793165,2026-06-18T11:49:39.844301,,,,,,,,,,,,,,,,,,,,,,,,,,,-47.26046611048805,-0.4008609176075007,,,0.01,-0.4148,-1.0648,,0.0,39.32,-0.3018,-0.8105,-0.3301,-0.4148,-1.1072,-0.754,-0.4148,,2026-06-18T12:18:11.624686,-0.4148,5.55,-0.7398,0.01,-0.4148,71.57,70.94,2026-06-18T12:57:30.771117,2026-06-18T12:19:15.639697,0.01,,1.07,-1.192,,,166.59000914821576,2026-06-18T12:06:27.116501,-0.2171,2026-06-18T12:05:20.817703,-0.2736,,,0.3462299414703244,,,-1.0648,,-1.0648,,-1.0648,,-1.0648,,-1.0648,,-1.0648,,,,-1.0648,window,,-1.0648,window,,-1.0648,window,,-1.0648,window,,-1.0648,window,,-1.0648,window,,-1.0648,window,,-1.0648,window,,-1.0648,window,False,,False,,CLOSED,7.445453924063768,,,0,-0.1981,-0.4715431179437927,2026-06-18T12:10:35.196946,False,False,True,,-47.26,2026-08-16a,,,,,,,,,,,,,,,,,,,,,,,,
